#{"t_start": 1741741621.6405818, "env_id": "None"}
r,l,t
20.0,1,1.426084
20.0,1,1.428501
20.0,1,1.434446
20.0,1,1.437191
20.0,1,1.440154
20.0,1,1.442683
20.0,1,1.444924
20.0,1,1.447926
20.0,1,1.450524
20.0,1,1.452737
20.0,1,1.454939
20.0,1,1.457131
20.0,1,1.459403
20.0,1,1.461774
20.0,1,1.464603
20.0,1,1.466713
20.0,1,1.469457
20.0,1,1.472071
20.0,1,1.474521
20.0,1,1.476805
20.0,1,1.479457
20.0,1,1.482022
20.0,1,1.484798
20.0,1,1.486884
20.0,1,1.488944
20.0,1,1.491005
20.0,1,1.492891
20.0,1,1.49591
20.0,1,1.49798
20.0,1,1.49998
20.0,1,1.501986
20.0,1,1.504259
20.0,1,1.506262
20.0,1,1.508315
20.0,1,1.510603
20.0,1,1.513094
20.0,1,1.515148
20.0,1,1.517098
20.0,1,1.519116
20.0,1,1.521045
20.0,1,1.523057
20.0,1,1.525045
20.0,1,1.527254
20.0,1,1.529585
20.0,1,1.531539
20.0,1,1.533487
20.0,1,1.535947
20.0,1,1.537934
20.0,1,1.53989
20.0,1,1.541772
20.0,1,1.54394
20.0,1,1.546166
20.0,1,1.548144
20.0,1,1.550184
20.0,1,1.55251
20.0,1,1.55448
20.0,1,1.556488
20.0,1,1.558445
20.0,1,1.560319
20.0,1,1.562278
20.0,1,1.564253
20.0,1,1.566151
20.0,1,1.568181
20.0,1,1.570179
20.0,1,1.572182
20.0,1,1.574102
20.0,1,1.576099
20.0,1,1.578135
20.0,1,1.580254
20.0,1,1.582269
20.0,1,1.584139
20.0,1,1.58618
20.0,1,1.588163
20.0,1,1.590068
20.0,1,1.591948
20.0,1,1.593979
20.0,1,1.596064
20.0,1,1.597988
20.0,1,1.599861
20.0,1,1.601876
20.0,1,1.603866
20.0,1,1.60594
20.0,1,1.607841
20.0,1,1.609709
20.0,1,1.612102
20.0,1,1.614177
20.0,1,1.616191
20.0,1,1.618503
20.0,1,1.620311
20.0,1,1.622279
20.0,1,1.62429
20.0,1,1.626247
20.0,1,1.628575
20.0,1,1.630621
20.0,1,1.632578
20.0,1,1.635216
20.0,1,1.637349
20.0,1,1.639499
20.0,1,1.641382
20.0,1,1.643369
20.0,1,1.645599
20.0,1,1.647783
20.0,1,1.649939
20.0,1,1.652101
20.0,1,1.654158
20.0,1,1.65618
20.0,1,1.658039
20.0,1,1.659998
20.0,1,1.662377
20.0,1,1.664367
20.0,1,1.666536
20.0,1,1.668675
20.0,1,1.670572
20.0,1,1.6727
20.0,1,1.674746
20.0,1,1.676788
20.0,1,1.679059
20.0,1,1.681192
20.0,1,1.6831
20.0,1,1.685113
20.0,1,1.687029
20.0,1,1.688994
20.0,1,1.69103
20.0,1,1.692934
20.0,1,1.695627
20.0,1,1.697932
20.0,1,1.699987
20.0,1,1.702032
20.0,1,1.704174
20.0,1,1.7062
20.0,1,1.708096
20.0,1,1.709965
20.0,1,1.712202
20.0,1,1.714299
20.0,1,1.716284
20.0,1,1.718195
20.0,1,1.720166
20.0,1,1.72204
20.0,1,1.724025
20.0,1,1.726047
20.0,1,1.728181
20.0,1,1.730261
20.0,1,1.732278
20.0,1,1.734257
20.0,1,1.736263
20.0,1,1.738422
20.0,1,1.740487
20.0,1,1.74251
20.0,1,1.744613
20.0,1,1.746682
20.0,1,1.748761
20.0,1,1.750764
20.0,1,1.752762
20.0,1,1.754773
20.0,1,1.756627
20.0,1,1.758686
20.0,1,1.760709
20.0,1,1.762779
20.0,1,1.764837
20.0,1,1.766812
20.0,1,1.768902
20.0,1,1.770919
20.0,1,1.772871
20.0,1,1.774867
20.0,1,1.776961
20.0,1,1.779203
20.0,1,1.781222
20.0,1,1.783062
20.0,1,1.785088
20.0,1,1.787035
20.0,1,1.788945
20.0,1,1.790809
20.0,1,1.792793
20.0,1,1.794896
20.0,1,1.797148
20.0,1,1.799211
20.0,1,1.801144
20.0,1,1.803125
20.0,1,1.805176
20.0,1,1.807007
20.0,1,1.809446
20.0,1,1.811485
20.0,1,1.813437
20.0,1,1.815698
20.0,1,1.817808
20.0,1,1.819785
20.0,1,1.821884
20.0,1,1.823988
20.0,1,1.825896
20.0,1,1.827746
20.0,1,1.829923
20.0,1,1.832065
20.0,1,1.834057
20.0,1,1.835923
20.0,1,1.837831
20.0,1,1.83994
20.0,1,1.841938
20.0,1,1.843871
20.0,1,1.845919
20.0,1,1.847928
20.0,1,1.849912
20.0,1,1.851803
20.0,1,1.854105
20.0,1,1.856128
20.0,1,1.858129
20.0,1,1.860106
20.0,1,1.86213
20.0,1,1.86427
20.0,1,1.866306
20.0,1,1.868265
20.0,1,1.870386
20.0,1,1.872252
20.0,1,1.874075
20.0,1,1.876009
20.0,1,1.877976
20.0,1,1.880034
20.0,1,1.881908
20.0,1,1.883704
20.0,1,1.885766
20.0,1,1.887769
20.0,1,1.88978
20.0,1,1.891702
20.0,1,1.89382
20.0,1,1.89584
20.0,1,1.897723
20.0,1,1.899689
20.0,1,1.901933
20.0,1,1.904128
20.0,1,1.906183
20.0,1,1.908202
20.0,1,1.910322
20.0,1,1.91222
20.0,1,1.914231
20.0,1,1.9162
20.0,1,1.91837
20.0,1,1.920751
20.0,1,1.922786
20.0,1,1.924747
20.0,1,1.926703
20.0,1,1.928598
20.0,1,1.93066
20.0,1,1.932504
20.0,1,1.934654
20.0,1,1.936605
20.0,1,1.938414
20.0,1,1.940384
20.0,1,1.942545
20.0,1,1.944615
20.0,1,1.946524
20.0,1,1.948392
20.0,1,1.950622
20.0,1,1.952471
20.0,1,1.954374
20.0,1,1.956386
20.0,1,1.958483
20.0,1,1.960572
20.0,1,1.962626
20.0,1,1.96456
20.0,1,1.966518
20.0,1,1.968483
20.0,1,1.970432
20.0,1,1.972328
20.0,1,1.974118
20.0,1,1.976054
20.0,1,1.977975
20.0,1,1.979964
20.0,1,1.981921
20.0,1,1.983792
20.0,1,1.985657
20.0,1,1.987549
20.0,1,1.989358
20.0,1,1.991367
20.0,1,1.99364
20.0,1,1.99566
20.0,1,1.997496
20.0,1,1.999547
20.0,1,2.001518
20.0,1,2.003506
20.0,1,2.00535
20.0,1,2.007446
20.0,1,2.009588
20.0,1,2.011629
20.0,1,2.013583
20.0,1,2.015688
20.0,1,2.0178
20.0,1,2.019872
20.0,1,2.021782
20.0,1,2.023756
20.0,1,2.025731
20.0,1,2.02783
20.0,1,2.029945
20.0,1,2.032025
20.0,1,2.03416
20.0,1,2.036147
20.0,1,2.038183
20.0,1,2.04037
20.0,1,2.042586
20.0,1,2.044521
20.0,1,2.046431
20.0,1,2.048538
20.0,1,2.050659
20.0,1,2.052715
20.0,1,2.054811
20.0,1,2.056923
20.0,1,2.059012
20.0,1,2.060843
20.0,1,2.06283
20.0,1,2.064765
20.0,1,2.066873
20.0,1,2.068918
20.0,1,2.071134
20.0,1,2.073278
20.0,1,2.075226
20.0,1,2.077163
20.0,1,2.07917
20.0,1,2.08123
20.0,1,2.083256
20.0,1,2.085058
20.0,1,2.087118
20.0,1,2.088991
20.0,1,2.091129
20.0,1,2.093001
20.0,1,2.095127
20.0,1,2.097182
20.0,1,2.099248
20.0,1,2.101232
20.0,1,2.103399
20.0,1,2.105223
20.0,1,2.107193
20.0,1,2.10898
20.0,1,2.110956
20.0,1,2.112834
20.0,1,2.114766
20.0,1,2.116694
20.0,1,2.118829
20.0,1,2.120905
20.0,1,2.122854
20.0,1,2.124815
20.0,1,2.126809
20.0,1,2.128608
20.0,1,2.130496
20.0,1,2.132534
20.0,1,2.134501
20.0,1,2.13668
20.0,1,2.138747
20.0,1,2.140697
20.0,1,2.142676
20.0,1,2.144479
20.0,1,2.146287
20.0,1,2.148515
20.0,1,2.150371
20.0,1,2.152296
20.0,1,2.154303
20.0,1,2.15613
20.0,1,2.158127
20.0,1,2.160074
20.0,1,2.161961
20.0,1,2.16388
20.0,1,2.165864
20.0,1,2.167871
20.0,1,2.169793
20.0,1,2.171801
20.0,1,2.173781
20.0,1,2.175694
20.0,1,2.178103
20.0,1,2.180022
20.0,1,2.181937
20.0,1,2.183873
20.0,1,2.185701
20.0,1,2.187512
20.0,1,2.189438
20.0,1,2.191382
20.0,1,2.259486
20.0,1,2.261534
20.0,1,2.263604
20.0,1,2.265558
20.0,1,2.267782
20.0,1,2.269884
20.0,1,2.272069
20.0,1,2.274103
20.0,1,2.276064
20.0,1,2.278087
20.0,1,2.280212
20.0,1,2.282137
20.0,1,2.284413
20.0,1,2.286343
20.0,1,2.28852
20.0,1,2.290608
20.0,1,2.292758
20.0,1,2.294751
20.0,1,2.296821
20.0,1,2.298628
20.0,1,2.300662
20.0,1,2.302637
20.0,1,2.304775
20.0,1,2.307005
20.0,1,2.30892
20.0,1,2.310883
20.0,1,2.313052
20.0,1,2.315233
20.0,1,2.317275
20.0,1,2.319322
20.0,1,2.321285
20.0,1,2.323284
20.0,1,2.325295
20.0,1,2.327227
20.0,1,2.329265
20.0,1,2.331234
20.0,1,2.333534
20.0,1,2.335555
20.0,1,2.337589
20.0,1,2.339463
20.0,1,2.341359
20.0,1,2.343344
20.0,1,2.345349
20.0,1,2.347304
20.0,1,2.349271
20.0,1,2.35122
20.0,1,2.353313
20.0,1,2.355216
20.0,1,2.357042
20.0,1,2.358967
20.0,1,2.361187
20.0,1,2.363079
20.0,1,2.365047
20.0,1,2.366892
20.0,1,2.368867
20.0,1,2.370704
20.0,1,2.372699
20.0,1,2.374678
20.0,1,2.376486
20.0,1,2.378319
20.0,1,2.380106
20.0,1,2.381975
20.0,1,2.38389
20.0,1,2.385869
20.0,1,2.387713
20.0,1,2.38975
20.0,1,2.391619
20.0,1,2.393511
20.0,1,2.395423
20.0,1,2.397411
20.0,1,2.399382
20.0,1,2.401334
20.0,1,2.403223
20.0,1,2.40533
20.0,1,2.407202
20.0,1,2.409202
20.0,1,2.41107
20.0,1,2.413087
20.0,1,2.41493
20.0,1,2.416753
20.0,1,2.418691
20.0,1,2.420828
20.0,1,2.422761
20.0,1,2.424715
20.0,1,2.426695
20.0,1,2.42864
20.0,1,2.430674
20.0,1,2.432655
20.0,1,2.434511
20.0,1,2.436436
20.0,1,2.438754
20.0,1,2.443336
20.0,1,2.445201
20.0,1,2.447693
20.0,1,2.449603
20.0,1,2.451502
20.0,1,2.453546
20.0,1,2.455543
20.0,1,2.457407
20.0,1,2.459291
20.0,1,2.461406
20.0,1,2.463884
20.0,1,2.46595
20.0,1,2.468141
20.0,1,2.4704
20.0,1,2.472327
20.0,1,2.47433
20.0,1,2.476417
20.0,1,2.478509
20.0,1,2.480545
20.0,1,2.48257
20.0,1,2.484382
20.0,1,2.486543
20.0,1,2.488595
20.0,1,2.490618
20.0,1,2.492522
20.0,1,2.494609
20.0,1,2.496698
20.0,1,2.498702
20.0,1,2.500663
20.0,1,2.502786
20.0,1,2.504784
20.0,1,2.506882
20.0,1,2.508763
20.0,1,2.510777
20.0,1,2.512705
20.0,1,2.514679
20.0,1,2.51663
20.0,1,2.518549
20.0,1,2.52054
20.0,1,2.522691
20.0,1,2.524699
20.0,1,2.526845
20.0,1,2.528906
20.0,1,2.5309
20.0,1,2.532871
20.0,1,2.535047
20.0,1,2.536916
20.0,1,2.538805
20.0,1,2.540747
20.0,1,2.542546
20.0,1,2.544512
20.0,1,2.546666
20.0,1,2.548598
20.0,1,2.550649
20.0,1,2.55245
20.0,1,2.55449
20.0,1,2.556467
20.0,1,2.558423
20.0,1,2.560417
20.0,1,2.562738
20.0,1,2.564822
20.0,1,2.566884
20.0,1,2.568869
20.0,1,2.57088
20.0,1,2.572843
20.0,1,2.57479
20.0,1,2.576623
20.0,1,2.578471
20.0,1,2.58032
20.0,1,2.582114
20.0,1,2.583878
20.0,1,2.585902
20.0,1,2.58785
20.0,1,2.589663
20.0,1,2.591735
20.0,1,2.593777
20.0,1,2.595761
20.0,1,2.597779
20.0,1,2.599579
20.0,1,2.601467
20.0,1,2.603439
20.0,1,2.605493
20.0,1,2.607299
20.0,1,2.609255
20.0,1,2.611247
20.0,1,2.613209
20.0,1,2.615083
20.0,1,2.617027
20.0,1,2.61901
20.0,1,2.620846
20.0,1,2.622778
20.0,1,2.624756
20.0,1,2.626622
20.0,1,2.628631
20.0,1,2.630574
20.0,1,2.632896
20.0,1,2.634847
20.0,1,2.636777
20.0,1,2.638596
20.0,1,2.640527
20.0,1,2.642526
20.0,1,2.644476
20.0,1,2.646726
20.0,1,2.648888
20.0,1,2.650833
20.0,1,2.652684
20.0,1,2.654609
20.0,1,2.656595
20.0,1,2.658362
20.0,1,2.660353
20.0,1,2.662295
20.0,1,2.664231
20.0,1,2.666518
20.0,1,2.66861
20.0,1,2.670448
20.0,1,2.672384
20.0,1,2.674479
20.0,1,2.676832
20.0,1,2.678912
20.0,1,2.681185
20.0,1,2.68321
20.0,1,2.685261
20.0,1,2.68729
20.0,1,2.689433
20.0,1,2.691347
20.0,1,2.693479
20.0,1,2.695437
20.0,1,2.697392
20.0,1,2.699314
20.0,1,2.701454
20.0,1,2.703567
20.0,1,2.705803
20.0,1,2.707772
20.0,1,2.709771
20.0,1,2.711744
20.0,1,2.713878
20.0,1,2.71588
20.0,1,2.717727
20.0,1,2.719784
20.0,1,2.722001
20.0,1,2.723938
20.0,1,2.726
20.0,1,2.728031
20.0,1,2.729966
20.0,1,2.731925
20.0,1,2.733956
20.0,1,2.736201
20.0,1,2.738537
20.0,1,2.740581
20.0,1,2.742749
20.0,1,2.744743
20.0,1,2.746722
20.0,1,2.748652
20.0,1,2.750564
20.0,1,2.752624
20.0,1,2.754744
20.0,1,2.756632
20.0,1,2.758719
20.0,1,2.760793
20.0,1,2.762784
20.0,1,2.765157
20.0,1,2.767823
20.0,1,2.770039
20.0,1,2.772065
20.0,1,2.774078
20.0,1,2.776087
20.0,1,2.778092
20.0,1,2.780017
20.0,1,2.781959
20.0,1,2.783711
20.0,1,2.785513
20.0,1,2.787625
20.0,1,2.789452
20.0,1,2.791327
20.0,1,2.793272
20.0,1,2.795205
20.0,1,2.797173
20.0,1,2.799101
20.0,1,2.800881
20.0,1,2.803028
20.0,1,2.804985
20.0,1,2.806946
20.0,1,2.808829
20.0,1,2.810815
20.0,1,2.812657
20.0,1,2.814731
20.0,1,2.81662
20.0,1,2.818974
20.0,1,2.820977
20.0,1,2.8229
20.0,1,2.824771
20.0,1,2.826674
20.0,1,2.828637
20.0,1,2.830614
20.0,1,2.832592
20.0,1,2.83457
20.0,1,2.836523
20.0,1,2.838542
20.0,1,2.840505
20.0,1,2.842383
20.0,1,2.844324
20.0,1,2.846195
20.0,1,2.848105
20.0,1,2.850146
20.0,1,2.852134
20.0,1,2.854052
20.0,1,2.856027
20.0,1,2.857844
20.0,1,2.859637
20.0,1,2.861494
20.0,1,2.863449
20.0,1,2.865412
20.0,1,2.867554
20.0,1,2.869697
20.0,1,2.871718
20.0,1,2.873531
20.0,1,2.875609
20.0,1,2.877704
20.0,1,2.879921
20.0,1,2.88198
20.0,1,2.884062
20.0,1,2.886269
20.0,1,2.88828
20.0,1,2.890331
20.0,1,2.892179
20.0,1,2.89417
20.0,1,2.896194
20.0,1,2.898079
20.0,1,2.899903
20.0,1,2.902004
20.0,1,2.904186
20.0,1,2.906164
20.0,1,2.908301
20.0,1,2.910282
20.0,1,2.912246
20.0,1,2.914278
20.0,1,2.916388
20.0,1,2.918718
20.0,1,2.920804
20.0,1,2.922823
20.0,1,2.924896
20.0,1,2.926744
20.0,1,2.928657
20.0,1,2.9308
20.0,1,2.932803
20.0,1,2.934893
20.0,1,2.936889
20.0,1,2.938926
20.0,1,2.940893
20.0,1,2.94279
20.0,1,2.944789
20.0,1,2.946733
20.0,1,2.94873
20.0,1,2.950836
20.0,1,2.952742
20.0,1,2.954747
20.0,1,2.95681
20.0,1,2.958776
20.0,1,2.960807
20.0,1,2.962728
20.0,1,2.964579
20.0,1,2.966704
20.0,1,2.96892
20.0,1,2.9711
20.0,1,2.973236
20.0,1,2.975466
20.0,1,2.97743
20.0,1,2.97937
20.0,1,2.981314
20.0,1,2.983069
20.0,1,2.984902
20.0,1,2.986864
20.0,1,2.988737
20.0,1,2.990775
20.0,1,2.9928
20.0,1,2.995011
20.0,1,2.996883
20.0,1,2.998805
20.0,1,3.000656
20.0,1,3.002475
20.0,1,3.004877
20.0,1,3.006763
20.0,1,3.008685
20.0,1,3.01057
20.0,1,3.012366
20.0,1,3.014375
20.0,1,3.01633
20.0,1,3.018266
20.0,1,3.020228
20.0,1,3.022371
20.0,1,3.024322
20.0,1,3.026289
20.0,1,3.028245
20.0,1,3.030136
20.0,1,3.032176
20.0,1,3.034071
20.0,1,3.035924
20.0,1,3.037933
20.0,1,3.039911
20.0,1,3.041842
20.0,1,3.043714
20.0,1,3.045631
20.0,1,3.04758
20.0,1,3.049462
20.0,1,3.051412
20.0,1,3.053358
20.0,1,3.055332
20.0,1,3.057358
20.0,1,3.059277
20.0,1,3.061254
20.0,1,3.063125
20.0,1,3.065085
20.0,1,3.066973
20.0,1,3.068964
20.0,1,3.071116
20.0,1,3.073083
20.0,1,3.075036
20.0,1,3.0769
20.0,1,3.078846
20.0,1,3.080938
20.0,1,3.082837
20.0,1,3.085184
20.0,1,3.090525
20.0,1,3.093787
20.0,1,3.096368
20.0,1,3.098475
20.0,1,3.100429
20.0,1,3.102529
20.0,1,3.104631
20.0,1,3.106633
20.0,1,3.108688
20.0,1,3.110605
20.0,1,3.112825
20.0,1,3.114935
20.0,1,3.117008
20.0,1,3.118886
20.0,1,3.120974
20.0,1,3.122893
20.0,1,3.124712
20.0,1,3.126598
20.0,1,3.128669
20.0,1,3.130588
20.0,1,3.132601
20.0,1,3.134539
20.0,1,3.136556
20.0,1,3.13859
20.0,1,3.140551
20.0,1,3.142757
20.0,1,3.144838
20.0,1,3.146976
20.0,1,3.14909
20.0,1,3.151031
20.0,1,3.15317
20.0,1,3.155163
20.0,1,3.157138
20.0,1,3.159274
20.0,1,3.161586
20.0,1,3.163546
20.0,1,3.165796
20.0,1,3.167807
20.0,1,3.169969
20.0,1,3.172195
20.0,1,3.17418
20.0,1,3.176187
20.0,1,3.178299
20.0,1,3.180438
20.0,1,3.182504
20.0,1,3.184332
20.0,1,3.186378
20.0,1,3.188249
20.0,1,3.190135
20.0,1,3.192168
20.0,1,3.194627
20.0,1,3.196552
20.0,1,3.198516
20.0,1,3.242239
20.0,1,3.244395
20.0,1,3.246369
20.0,1,3.248329
20.0,1,3.250323
20.0,1,3.252239
20.0,1,3.254065
20.0,1,3.256016
20.0,1,3.25834
20.0,1,3.260551
20.0,1,3.262552
20.0,1,3.264371
20.0,1,3.266403
20.0,1,3.268236
20.0,1,3.270143
20.0,1,3.272168
20.0,1,3.274774
20.0,1,3.276844
20.0,1,3.278799
20.0,1,3.280718
20.0,1,3.283112
20.0,1,3.285234
20.0,1,3.287119
20.0,1,3.289335
