#{"t_start": 1741657870.083797, "env_id": "None"}
r,l,t
78.0,10,17.249862
98.0,10,17.261543
56.0,10,17.27305
60.0,10,17.284939
101.0,10,17.296703
38.0,10,17.308203
77.0,10,17.320061
58.0,10,17.332081
58.0,10,17.343429
118.0,10,17.355169
39.0,10,17.367039
57.0,10,17.379066
60.0,10,17.390135
119.0,10,17.401951
140.0,10,17.414101
60.0,10,17.425652
58.0,10,17.437563
99.0,10,17.449866
80.0,10,17.461977
57.0,10,17.473006
57.0,10,17.484651
79.0,10,17.49617
38.0,10,17.5082
60.0,10,17.519704
120.0,10,17.531339
119.0,10,17.542932
98.0,10,17.554486
98.0,10,17.566215
79.0,10,17.578575
56.0,10,17.589798
58.0,10,17.601058
77.0,10,17.612624
56.0,10,17.624146
57.0,10,17.6351
139.0,10,17.646476
39.0,10,17.658139
119.0,10,17.669677
17.0,10,17.681006
60.0,10,17.692716
56.0,10,17.70396
56.0,10,17.715799
60.0,10,17.727779
56.0,10,17.738913
79.0,10,17.750472
57.0,10,17.761807
60.0,10,17.773504
59.0,10,17.785638
98.0,10,17.797224
57.0,10,17.808306
59.0,10,17.820161
60.0,10,17.831719
59.0,10,17.842847
59.0,10,17.854419
39.0,10,17.865796
57.0,10,17.876592
58.0,10,17.887911
56.0,10,17.898726
58.0,10,17.910239
99.0,10,17.921774
60.0,10,17.93337
79.0,10,17.94475
78.0,10,17.956215
80.0,10,17.967716
80.0,10,17.979199
99.0,10,17.991161
99.0,10,18.002611
58.0,10,18.014314
55.0,10,18.025399
79.0,10,18.037142
80.0,10,18.048746
141.0,10,18.060969
40.0,10,18.072524
99.0,10,18.084001
57.0,10,18.095359
60.0,10,18.106265
55.0,10,18.117191
58.0,10,18.128732
54.0,10,18.139777
57.0,10,18.150827
60.0,10,18.162206
80.0,10,18.173803
119.0,10,18.185061
161.428571,10,18.267227
57.0,10,18.278624
79.0,10,18.290875
99.0,10,18.302942
58.0,10,32.676218
79.0,10,32.688
57.0,10,32.699044
99.0,10,32.710902
99.0,10,32.72229
79.0,10,32.73444
58.0,10,32.745962
78.0,10,32.757443
59.0,10,32.768816
97.0,10,32.780249
79.0,10,32.79148
57.0,10,32.802748
99.0,10,32.814366
59.0,10,32.825678
100.0,10,32.837992
58.0,10,32.849635
78.0,10,32.861236
60.0,10,32.872486
119.0,10,32.884135
99.0,10,32.895543
56.0,10,32.906867
59.0,10,32.917877
59.0,10,32.928727
56.0,10,32.939777
57.0,10,32.950695
56.0,10,32.961805
57.0,10,32.972799
100.0,10,32.984812
59.0,10,32.995966
119.0,10,33.007604
59.0,10,33.019105
100.0,10,33.030756
120.0,10,33.042348
80.0,10,33.054032
59.0,10,33.065237
58.0,10,33.076631
58.0,10,33.088073
79.0,10,33.099595
79.0,10,33.110797
59.0,10,33.122504
79.0,10,33.13415
79.0,10,33.145625
99.0,10,33.157332
56.0,10,33.168491
79.0,10,33.17999
118.0,10,33.191474
57.0,10,33.202391
140.666667,10,33.214177
102.0,10,33.225652
80.0,10,33.236624
58.0,10,33.247467
98.0,10,33.259029
99.0,10,33.27021
78.0,10,33.281652
57.0,10,33.292363
78.0,10,33.303559
58.0,10,33.315102
60.0,10,33.326873
138.0,10,33.338498
100.0,10,33.350191
54.0,10,33.3613
100.0,10,33.372728
119.0,10,33.384273
59.0,10,33.3955
80.0,10,33.406872
79.0,10,33.418505
56.0,10,33.429332
58.0,10,33.440174
181.428571,10,33.451631
118.0,10,33.462999
59.0,10,33.47446
60.0,10,33.487586
100.0,10,33.499012
57.0,10,33.510329
99.0,10,33.521855
80.0,10,33.533232
78.0,10,33.544548
122.0,10,33.555685
56.0,10,33.56646
100.666667,10,33.577812
58.0,10,33.588674
58.0,10,33.599677
119.0,10,33.610933
57.0,10,33.621983
79.0,10,33.633311
78.0,10,33.644635
59.0,10,33.656075
78.0,10,33.667363
56.0,10,33.678329
39.0,10,33.689826
136.0,10,33.701384
121.857143,10,33.712869
100.0,10,33.724201
57.0,10,33.735323
58.0,10,33.746639
79.0,10,33.757741
97.0,10,33.8275
99.0,10,33.838784
19.0,10,33.84998
119.0,10,33.861763
39.0,10,33.873385
60.0,10,33.884668
119.0,10,33.896124
56.0,10,48.026457
60.0,10,48.038742
81.25,10,48.050489
58.0,10,48.061577
99.0,10,48.07339
14.0,10,48.084976
56.0,10,48.096668
78.0,10,48.108265
57.0,10,48.119489
56.0,10,48.130481
96.0,10,48.141994
59.0,10,48.153432
58.0,10,48.164845
58.0,10,48.175672
56.0,10,48.186734
56.0,10,48.198062
57.0,10,48.209761
100.0,10,48.221277
79.0,10,48.232824
99.0,10,48.244299
58.0,10,48.256142
119.0,10,48.267465
59.0,10,48.278882
100.0,10,48.289995
79.0,10,48.301378
99.0,10,48.312768
15.0,10,48.323733
18.0,10,48.334645
118.0,10,48.346272
40.0,10,48.35764
59.0,10,48.369358
78.0,10,48.38071
59.0,10,48.392288
58.0,10,48.403202
56.0,10,48.414041
58.0,10,48.425277
76.0,10,48.436718
59.0,10,48.44847
58.0,10,48.459671
59.0,10,48.471779
99.0,10,48.483584
56.0,10,48.558443
79.0,10,48.569416
60.0,10,48.581334
56.0,10,48.592184
119.0,10,48.603771
57.0,10,48.614732
58.0,10,48.625824
59.0,10,48.637456
139.0,10,48.649123
58.0,10,48.660464
37.0,10,48.671373
95.0,10,48.682685
57.0,10,48.693775
39.0,10,48.705321
58.0,10,48.716426
55.0,10,48.73016
59.0,10,48.741644
60.0,10,48.752856
56.0,10,48.764018
57.0,10,48.774718
137.0,10,48.786164
55.0,10,48.79697
80.0,10,48.808269
78.0,10,48.819756
77.0,10,48.831404
96.0,10,48.842407
59.0,10,48.853737
159.0,10,48.8652
100.0,10,48.876334
78.0,10,48.887808
56.0,10,48.89884
79.0,10,48.910256
17.0,10,48.921172
57.0,10,48.932043
98.0,10,48.943251
79.0,10,48.954803
77.0,10,48.966433
57.0,10,48.977537
73.0,10,48.989137
56.0,10,49.000178
79.0,10,49.011768
78.0,10,49.022718
80.0,10,49.034283
58.0,10,49.045082
78.0,10,49.056471
78.0,10,49.068039
57.0,10,49.078826
57.0,10,49.089588
120.0,10,49.101002
40.0,10,49.112582
98.0,10,49.123883
58.0,10,49.134714
97.0,10,49.215591
58.0,10,49.226961
58.0,10,49.238045
57.0,10,49.248849
99.0,10,49.260364
57.0,10,49.271306
99.0,10,49.282544
79.0,10,49.293577
117.0,10,49.30504
57.0,10,69.851378
141.428571,10,69.864193
117.0,10,69.876258
56.0,10,69.887434
100.0,10,69.899564
34.0,10,69.911463
57.0,10,69.923161
60.0,10,69.934877
58.0,10,69.946868
58.0,10,69.958513
100.0,10,69.970205
80.0,10,69.982097
119.0,10,69.994044
40.0,10,70.005982
56.0,10,70.017355
57.0,10,70.028788
58.0,10,70.041026
58.0,10,70.053151
54.0,10,70.064693
54.0,10,70.077362
59.0,10,70.089041
99.0,10,70.101184
57.0,10,70.112691
99.0,10,70.124585
119.0,10,70.136451
58.0,10,70.147922
56.0,10,70.159994
58.0,10,70.171713
60.0,10,70.183164
119.0,10,70.195199
98.0,10,70.206734
80.0,10,70.218438
120.0,10,70.230131
78.0,10,70.241821
120.0,10,70.253824
80.0,10,70.266372
56.0,10,70.277394
97.0,10,70.289218
119.0,10,70.301553
119.0,10,70.313225
17.0,10,70.325063
99.0,10,70.336821
79.0,10,70.348314
57.0,10,70.359483
98.0,10,70.370746
79.0,10,70.383177
57.0,10,70.394365
99.0,10,70.405703
119.0,10,70.417172
98.0,10,70.428398
96.0,10,70.439717
58.0,10,70.451315
57.0,10,70.462325
56.0,10,70.473284
59.0,10,70.486737
39.0,10,70.498158
79.0,10,70.509607
58.0,10,70.520576
57.0,10,70.531403
100.0,10,70.543191
141.25,10,70.554901
80.0,10,70.56672
58.0,10,70.578486
57.0,10,70.589931
57.0,10,70.601275
56.0,10,70.612665
118.0,10,70.624195
97.0,10,70.636263
59.0,10,70.647754
60.0,10,70.659493
99.0,10,70.671229
59.0,10,70.683264
57.0,10,70.694704
139.0,10,70.706529
40.0,10,70.719003
56.0,10,70.73142
39.0,10,70.744041
119.0,10,70.755614
58.0,10,70.766711
98.0,10,70.778479
99.0,10,70.789921
98.0,10,70.801626
16.0,10,70.812883
59.0,10,70.824287
81.25,10,70.836035
40.0,10,70.847262
80.0,10,70.858984
118.0,10,70.870961
119.0,10,70.882967
60.0,10,70.894847
99.0,10,70.906843
57.0,10,70.979651
55.0,10,70.990982
57.0,10,71.002205
60.0,10,71.013583
59.0,10,71.025375
59.0,10,71.03674
80.0,10,71.048101
58.0,10,71.060159
58.0,10,71.07116
19.0,10,71.082655
55.0,10,71.093943
99.0,10,71.105631
119.0,10,86.952235
120.0,10,86.963678
58.0,10,86.975496
57.0,10,86.987005
55.0,10,87.000448
100.0,10,87.015526
78.0,10,87.027734
58.0,10,87.040206
99.0,10,87.05179
56.0,10,87.063277
40.0,10,87.075822
38.0,10,87.087274
80.0,10,87.098795
99.0,10,87.110083
80.0,10,87.122644
80.0,10,87.134195
54.0,10,87.146096
80.0,10,87.157793
79.0,10,87.169414
54.0,10,87.180396
58.0,10,87.191577
59.0,10,87.203009
57.0,10,87.213939
56.0,10,87.22487
56.0,10,87.236118
60.0,10,87.247636
57.0,10,87.259088
80.0,10,87.270826
19.0,10,87.281918
98.0,10,87.29336
59.0,10,87.304503
40.0,10,87.316229
77.0,10,87.3322
78.0,10,87.348057
97.0,10,87.361648
138.0,10,87.374089
100.0,10,87.385569
58.0,10,87.396982
58.0,10,87.408231
56.0,10,87.419252
118.0,10,87.430682
60.0,10,87.442254
58.0,10,87.453856
78.0,10,87.465603
119.0,10,87.476841
119.0,10,87.488783
57.0,10,87.501211
79.0,10,87.512164
59.0,10,87.523122
141.428571,10,87.53464
119.0,10,87.546033
58.0,10,87.557136
38.0,10,87.568877
141.0,10,87.580441
57.0,10,87.591741
58.0,10,87.602636
57.0,10,87.613696
58.0,10,87.624706
39.0,10,87.636281
99.0,10,87.647763
78.0,10,87.659343
98.0,10,87.670997
58.0,10,87.682099
58.0,10,87.693187
57.0,10,87.704182
55.0,10,87.715186
98.0,10,87.726286
77.0,10,87.740195
79.0,10,87.751577
58.0,10,87.763081
98.0,10,87.774809
119.0,10,87.786374
60.0,10,87.797393
78.0,10,87.808947
58.0,10,87.819928
56.0,10,87.830896
139.666667,10,87.84344
17.0,10,87.854563
39.0,10,87.865723
98.0,10,87.876971
100.0,10,87.889012
58.0,10,87.900973
58.0,10,87.912263
56.0,10,87.924058
79.0,10,87.935828
55.0,10,87.947029
79.0,10,87.958826
119.0,10,87.970333
56.0,10,88.040615
56.0,10,88.051448
79.0,10,88.062971
117.0,10,88.074971
100.0,10,88.087235
57.0,10,88.098302
99.0,10,88.110193
56.0,10,88.121
57.0,10,88.132443
99.0,10,88.143832
57.0,10,88.154912
96.0,10,88.166334
57.0,10,88.177263
97.0,10,88.190273
96.0,10,104.302872
57.0,10,104.314855
58.0,10,104.326336
79.0,10,104.338003
119.0,10,104.349687
58.0,10,104.361046
58.0,10,104.372276
56.0,10,104.383644
60.0,10,104.395241
56.0,10,104.406278
56.0,10,104.41782
117.0,10,104.429748
117.0,10,104.441419
60.0,10,104.452685
16.0,10,104.463833
118.0,10,104.475223
138.0,10,104.486843
99.0,10,104.499372
98.0,10,104.5113
79.0,10,104.523605
120.0,10,104.53509
80.0,10,104.547085
56.0,10,104.558786
58.0,10,104.569854
96.0,10,104.581601
80.0,10,104.593178
58.0,10,104.604501
58.0,10,104.615542
98.0,10,104.627503
58.0,10,104.638643
60.0,10,104.64999
79.0,10,104.661937
120.0,10,104.67353
56.0,10,104.684967
78.0,10,104.696419
58.0,10,104.707844
99.0,10,104.720053
58.0,10,104.73138
60.0,10,104.742173
58.0,10,104.753137
99.0,10,104.764314
98.0,10,104.775537
57.0,10,104.786845
97.0,10,104.798165
57.0,10,104.809095
80.0,10,104.820686
59.0,10,104.831543
60.0,10,104.843178
95.0,10,104.854626
57.0,10,104.865576
119.0,10,104.876964
58.0,10,104.888078
79.0,10,104.899647
59.0,10,104.911512
79.0,10,104.922896
60.0,10,104.934343
58.0,10,104.946046
79.0,10,104.957671
80.0,10,104.968915
59.0,10,104.979681
79.0,10,104.991113
115.0,10,105.003215
141.666667,10,105.014806
58.0,10,105.026055
60.0,10,105.037739
79.0,10,105.049409
97.0,10,105.060747
80.0,10,105.072972
100.0,10,105.084104
101.333333,10,105.099522
97.0,10,105.111172
58.0,10,105.122266
79.0,10,105.133946
78.0,10,105.145579
98.0,10,105.157934
79.0,10,105.169618
60.0,10,105.182193
59.0,10,105.193544
99.0,10,105.20507
58.0,10,105.217001
56.0,10,105.228327
101.0,10,105.240309
99.0,10,105.252114
119.0,10,105.264901
119.0,10,105.276677
57.0,10,105.288506
58.0,10,105.360297
57.0,10,105.371514
100.0,10,105.383437
79.0,10,105.395011
100.0,10,105.406639
78.0,10,105.424085
119.0,10,105.51141
16.0,10,105.533182
58.0,10,105.558435
56.0,10,105.578142
58.0,10,105.604165
99.0,10,105.62486
99.0,10,105.640597
60.0,10,105.664198
80.0,10,105.695665
59.0,10,105.719703
140.428571,10,121.130375
79.0,10,121.142198
141.428571,10,121.154907
59.0,10,121.166536
120.0,10,121.178157
78.0,10,121.189734
99.0,10,121.201199
56.0,10,121.21274
40.0,10,121.22752
100.0,10,121.23916
59.0,10,121.25071
60.0,10,121.262179
96.0,10,121.273567
119.0,10,121.284912
56.0,10,121.296054
59.0,10,121.306929
100.0,10,121.318195
119.0,10,121.329595
78.0,10,121.342578
39.0,10,121.35411
58.0,10,121.365399
78.0,10,121.376868
59.0,10,121.388769
59.0,10,121.400422
57.0,10,121.411825
97.0,10,121.42307
57.0,10,121.433894
159.0,10,121.445307
55.0,10,121.456225
57.0,10,121.468341
183.333333,10,121.479912
57.0,10,121.490846
59.0,10,121.502585
140.0,10,121.514006
78.0,10,121.525392
119.0,10,121.536683
57.0,10,121.547649
97.0,10,121.558627
120.0,10,121.569636
80.0,10,121.580949
79.0,10,121.59219
57.0,10,121.603162
97.333333,10,121.614556
58.0,10,121.625458
57.0,10,121.636341
79.0,10,121.6478
79.0,10,121.659043
59.0,10,121.670412
141.0,10,121.681699
98.0,10,121.692883
141.666667,10,121.704236
78.0,10,121.715735
80.0,10,121.726676
100.0,10,121.738551
77.0,10,121.749853
80.0,10,121.760728
58.0,10,121.771503
58.0,10,121.782438
97.0,10,121.793411
79.0,10,121.804947
79.0,10,121.816579
119.0,10,121.827743
99.0,10,121.83911
59.0,10,121.850535
78.0,10,121.861773
99.0,10,121.873132
99.0,10,121.884486
100.0,10,121.895844
120.0,10,121.907439
80.0,10,121.918873
58.0,10,121.930224
119.0,10,121.941346
58.0,10,121.952217
119.0,10,121.963206
121.25,10,121.974671
59.0,10,121.986025
58.0,10,121.996946
59.0,10,122.008055
119.0,10,122.019681
97.0,10,122.03069
141.25,10,122.042205
79.0,10,122.053592
99.0,10,122.064874
58.0,10,122.075668
99.0,10,122.145012
56.0,10,122.156066
120.0,10,122.167384
58.0,10,122.178875
119.0,10,122.190199
80.0,10,122.201655
55.0,10,122.21279
60.0,10,122.22425
57.0,10,122.235326
98.0,10,122.246614
60.0,10,122.257984
97.0,10,122.269197
79.0,10,122.280692
57.0,10,122.29251
77.0,10,122.305714
79.0,10,122.319338
39.0,10,122.332724
78.0,10,122.345927
100.0,10,122.357379
140.0,10,136.780888
79.0,10,136.792894
59.0,10,136.804644
57.0,10,136.815899
59.0,10,136.82801
56.0,10,136.839881
39.0,10,136.853194
59.0,10,136.866519
97.0,10,136.882263
100.0,10,136.899347
99.0,10,136.916523
57.0,10,136.92909
80.0,10,136.942926
99.0,10,136.956269
58.0,10,136.96874
57.0,10,136.980472
98.0,10,136.992485
78.0,10,137.004026
99.0,10,137.015255
118.0,10,137.026565
59.0,10,137.037669
58.0,10,137.048606
99.0,10,137.060161
57.0,10,137.092837
99.0,10,137.142036
99.0,10,137.175553
58.0,10,137.188959
58.0,10,137.20172
58.0,10,137.213456
60.0,10,137.225707
57.0,10,137.237415
59.0,10,137.248875
139.0,10,137.260392
58.0,10,137.271947
100.0,10,137.283533
99.0,10,137.295781
56.0,10,137.310469
58.0,10,137.322944
40.0,10,137.337443
60.0,10,137.35212
79.0,10,137.380086
80.0,10,137.403605
59.0,10,137.420408
100.0,10,137.437941
102.333333,10,137.451054
37.0,10,137.463799
98.0,10,137.477135
99.0,10,137.490277
161.857143,10,137.508194
57.0,10,137.522051
56.0,10,137.536084
59.0,10,137.559048
99.0,10,137.574845
58.0,10,137.588853
57.0,10,137.601151
59.0,10,137.6215
79.0,10,137.640388
59.0,10,137.653671
100.0,10,137.666772
59.0,10,137.679576
100.0,10,137.695182
78.0,10,137.709149
56.0,10,137.7218
77.0,10,137.734828
58.0,10,137.746746
39.0,10,137.759814
60.0,10,137.772074
98.0,10,137.784621
57.0,10,137.796445
58.0,10,137.808474
120.0,10,137.821022
80.0,10,137.833638
59.0,10,137.847596
57.0,10,137.860914
58.0,10,137.873074
117.0,10,137.88536
160.0,10,137.898096
142.857143,10,137.910803
56.0,10,137.923284
59.0,10,137.935653
98.0,10,137.948143
55.0,10,138.027096
58.0,10,138.039519
56.0,10,138.051115
58.0,10,138.062889
58.0,10,138.0743
60.0,10,138.086978
58.0,10,138.098205
57.0,10,138.110788
99.0,10,138.122877
99.0,10,138.137362
140.0,10,138.149734
98.0,10,138.161863
79.0,10,138.175546
120.0,10,138.190258
140.0,10,138.20587
99.0,10,138.220488
57.0,10,138.232224
57.0,10,138.243744
99.0,10,138.255741
57.0,10,138.267406
58.0,10,138.27906
98.0,10,153.83024
59.0,10,153.842231
118.0,10,153.854179
119.0,10,153.866163
100.0,10,153.878169
57.0,10,153.889687
119.0,10,153.900865
140.0,10,153.912789
80.0,10,153.925122
55.0,10,153.936549
58.0,10,153.947894
38.0,10,153.95954
100.0,10,153.971265
58.0,10,153.982501
58.0,10,153.993529
78.0,10,154.005428
100.0,10,154.021295
58.0,10,154.032386
119.0,10,154.043767
56.0,10,154.054893
99.0,10,154.066421
60.0,10,154.077841
100.0,10,154.089291
59.0,10,154.100524
119.0,10,154.111855
80.0,10,154.123637
58.0,10,154.134874
60.0,10,154.146723
141.428571,10,154.158415
98.0,10,154.169786
100.0,10,154.18135
58.0,10,154.192697
57.0,10,154.203832
120.0,10,154.215149
60.0,10,154.226844
97.0,10,154.238473
59.0,10,154.249323
58.0,10,154.260599
40.0,10,154.271859
139.0,10,154.283412
57.0,10,154.294561
80.0,10,154.306129
40.0,10,154.317711
116.0,10,154.329347
58.0,10,154.340368
58.0,10,154.351436
39.0,10,154.363013
80.0,10,154.374125
120.0,10,154.385734
99.0,10,154.418654
56.0,10,154.572315
99.0,10,154.601753
80.0,10,154.616757
58.0,10,154.63102
58.0,10,154.653278
97.0,10,154.668772
80.0,10,154.682319
59.0,10,154.698893
76.0,10,154.720193
60.0,10,154.755823
58.0,10,154.820982
57.0,10,154.854841
99.0,10,154.889556
117.0,10,154.912041
95.0,10,154.937087
56.0,10,154.95627
118.0,10,154.974924
116.0,10,154.990042
60.0,10,155.004039
57.0,10,155.01863
60.0,10,155.036159
57.0,10,155.074092
58.0,10,155.090858
57.0,10,155.106045
117.0,10,155.124384
118.0,10,155.139611
58.0,10,155.154721
58.0,10,155.16967
17.0,10,155.190034
98.0,10,155.30741
79.0,10,155.32191
97.0,10,155.335573
78.0,10,155.349797
57.0,10,155.369732
78.0,10,155.38537
98.0,10,155.400196
119.0,10,155.416542
140.0,10,155.433946
57.0,10,155.451989
54.0,10,155.47594
119.0,10,155.494886
100.0,10,155.512445
59.0,10,155.527268
99.0,10,155.543991
78.0,10,155.55774
99.0,10,155.574283
118.0,10,155.591837
57.0,10,155.607864
57.0,10,155.62079
60.0,10,155.634828
98.0,10,155.648214
120.0,10,155.662049
60.0,10,155.676305
118.0,10,172.037027
98.0,10,172.050054
58.0,10,172.061937
59.0,10,172.074836
77.0,10,172.088194
99.0,10,172.10116
79.0,10,172.114265
59.0,10,172.126791
100.0,10,172.140354
98.0,10,172.153927
58.0,10,172.167002
120.0,10,172.17976
99.0,10,172.192244
56.0,10,172.204852
58.0,10,172.217344
98.0,10,172.230806
59.0,10,172.243683
181.25,10,172.256771
100.0,10,172.270969
99.0,10,172.284124
56.0,10,172.297075
98.0,10,172.308921
58.0,10,172.321478
56.0,10,172.334943
59.0,10,172.350426
59.0,10,172.362718
56.0,10,172.375511
58.0,10,172.388456
140.0,10,172.40143
59.0,10,172.414672
57.0,10,172.427834
59.0,10,172.442219
58.0,10,172.455304
59.0,10,172.46811
119.0,10,172.481112
59.0,10,172.493543
60.0,10,172.506841
59.0,10,172.519347
52.0,10,172.531332
100.0,10,172.543893
141.25,10,172.557066
57.0,10,172.569284
54.0,10,172.581838
54.0,10,172.594472
99.0,10,172.607684
59.0,10,172.621185
99.0,10,172.634295
100.0,10,172.647343
98.0,10,172.661145
59.0,10,172.674446
57.0,10,172.687814
80.0,10,172.701154
98.0,10,172.714418
120.0,10,172.733693
59.0,10,172.746675
79.0,10,172.759855
59.0,10,172.772222
40.0,10,172.785359
119.0,10,172.798396
118.0,10,172.811163
138.0,10,172.823906
99.0,10,172.83724
59.0,10,172.851617
78.0,10,172.864283
55.0,10,172.876468
98.0,10,172.889545
60.0,10,172.903389
78.0,10,172.918292
119.0,10,172.931896
121.666667,10,172.944943
95.0,10,172.957534
60.0,10,172.969987
144.0,10,172.984231
58.0,10,172.997597
99.0,10,173.010473
60.0,10,173.022903
99.0,10,173.102784
101.333333,10,173.116203
56.0,10,173.129495
57.0,10,173.142668
138.0,10,173.156908
77.0,10,173.170163
57.0,10,173.183232
59.0,10,173.196686
57.0,10,173.209123
97.0,10,173.222271
81.25,10,173.235523
57.0,10,173.250626
98.0,10,173.266803
80.0,10,173.284983
58.0,10,173.306909
99.666667,10,173.323517
56.0,10,173.336497
57.0,10,173.350439
57.0,10,173.367343
40.0,10,173.380757
117.0,10,173.394582
57.0,10,173.408834
39.0,10,173.422259
80.0,10,173.434928
75.0,10,173.448317
57.0,10,173.460424
60.0,10,194.608348
140.0,10,194.621247
57.0,10,194.635291
59.0,10,194.648232
59.0,10,194.659574
79.0,10,194.671536
118.0,10,194.683603
60.0,10,194.695214
59.0,10,194.706498
98.0,10,194.71793
18.0,10,194.729335
59.0,10,194.741004
98.0,10,194.752544
58.0,10,194.763897
80.0,10,194.775793
99.0,10,194.787556
60.0,10,194.798986
119.0,10,194.810794
60.0,10,194.822586
57.0,10,194.83387
99.0,10,194.845446
59.0,10,194.857187
99.0,10,194.869264
77.0,10,194.881371
98.0,10,194.893097
97.0,10,194.904745
100.0,10,194.9165
58.0,10,194.928455
77.0,10,194.940234
59.0,10,194.951622
59.0,10,194.962704
117.0,10,194.974158
60.0,10,194.985901
99.0,10,194.997698
56.0,10,195.012146
58.0,10,195.023469
119.0,10,195.035176
57.0,10,195.046584
139.0,10,195.058178
58.0,10,195.069219
60.0,10,195.080365
100.0,10,195.09204
60.0,10,195.103613
98.0,10,195.115591
57.0,10,195.127042
98.0,10,195.138608
139.0,10,195.150035
97.0,10,195.16146
58.0,10,195.172412
79.0,10,195.183931
140.0,10,195.19537
58.0,10,195.206497
58.0,10,195.217318
58.0,10,195.228233
98.0,10,195.239552
58.0,10,195.250548
100.0,10,195.263004
56.0,10,195.275819
58.0,10,195.293192
57.0,10,195.306375
121.0,10,195.320165
18.0,10,195.332837
121.428571,10,195.345792
120.0,10,195.358249
97.0,10,195.369878
59.0,10,195.384671
57.0,10,195.397887
59.0,10,195.414653
57.0,10,195.426569
59.0,10,195.43914
58.0,10,195.451159
120.0,10,195.464063
79.0,10,195.476247
60.0,10,195.488523
78.0,10,195.561551
60.0,10,195.573937
59.0,10,195.586791
56.0,10,195.5986
80.0,10,195.610848
56.0,10,195.623135
99.0,10,195.635815
60.0,10,195.648084
58.0,10,195.660426
59.0,10,195.672934
58.0,10,195.684804
57.0,10,195.69707
100.0,10,195.711498
120.0,10,195.726267
77.0,10,195.740575
40.0,10,195.75385
59.0,10,195.766785
99.0,10,195.779711
140.0,10,195.792646
99.0,10,195.805732
80.0,10,195.818349
56.0,10,195.830619
57.0,10,195.842857
58.0,10,195.854758
58.0,10,195.866896
98.0,10,195.879224
40.0,10,195.892185
57.0,10,195.904433
60.0,10,211.23436
119.0,10,211.246744
80.0,10,211.259366
119.0,10,211.272387
99.0,10,211.284469
97.0,10,211.296197
119.0,10,211.308958
60.0,10,211.320358
57.0,10,211.331498
140.428571,10,211.343722
56.0,10,211.354659
55.0,10,211.365708
99.0,10,211.37725
56.0,10,211.388226
59.0,10,211.399223
99.0,10,211.410825
80.0,10,211.421777
160.25,10,211.433865
98.0,10,211.445328
80.0,10,211.456979
57.0,10,211.467933
58.0,10,211.479171
57.0,10,211.49029
138.0,10,211.501702
100.0,10,211.512863
59.0,10,211.52376
57.0,10,211.534581
119.0,10,211.545766
57.0,10,211.556607
97.0,10,211.567967
39.0,10,211.579588
38.0,10,211.591077
56.0,10,211.602148
56.0,10,211.613691
59.0,10,211.625183
98.0,10,211.636572
