#{"t_start": 1742149444.900361, "env_id": "None"}
r,l,t
0.0,1,35.050742
118.0,3,35.057535
113.0,4,35.064947
118.0,3,35.071204
118.0,3,35.077273
0.0,1,35.080692
102.5,2,35.085551
102.5,2,35.090636
-43.5,13,35.110439
102.5,2,35.11496
102.5,2,35.119784
0.0,1,35.122714
58.0,6,35.132524
102.5,2,35.137878
-28.5,10,35.15301
0.0,1,35.156222
-28.5,10,35.171341
-43.5,13,35.190043
118.0,3,35.196026
-43.5,13,35.21402
-13.0,11,35.230984
118.0,3,35.237317
2.5,8,35.248889
118.5,7,35.260237
102.5,2,35.264947
-43.5,13,35.282346
102.5,2,35.287322
118.0,3,35.293556
-4.666667,12,35.31058
-58.5,16,44.573605
102.5,2,44.579346
0.0,1,44.582383
-42.5,17,44.605535
33.0,6,44.614831
118.0,3,44.620966
102.5,2,44.625543
0.0,1,44.629088
-17.5,12,44.646962
0.0,1,44.650449
17.0,8,44.663212
118.0,3,44.669522
102.5,2,44.673957
113.0,4,44.681078
-88.5,22,44.710848
110.833333,8,44.723496
2.5,8,44.736115
33.0,6,44.745913
0.0,1,44.749388
33.0,6,44.759189
-58.5,16,44.782506
13.0,10,44.799132
102.5,2,44.804189
102.5,2,44.808864
0.0,1,44.812285
3.0,12,44.83081
0.0,1,44.83461
118.0,3,44.840475
2.5,8,44.85221
-43.5,13,44.871176
0.0,1,44.874475
0.0,1,44.877285
-28.5,10,44.893209
118.0,3,44.899389
-13.0,11,44.91708
102.5,2,44.921861
0.0,1,44.925199
0.0,1,44.928174
-28.5,10,44.943195
118.0,3,44.949744
-28.5,10,44.96511
-58.5,16,44.986518
-28.5,10,45.002928
118.0,3,45.009829
133.0,3,45.016466
-12.0,15,45.03908
102.5,2,45.043476
-43.5,13,45.06218
102.5,2,45.066858
102.5,2,45.071366
118.0,3,45.077062
2.5,8,45.08992
52.0,12,45.107652
0.0,1,45.111283
118.0,3,45.116915
-58.5,16,45.138429
-28.5,10,45.156165
102.5,2,45.160728
-28.5,10,45.174694
-28.5,10,45.189179
0.0,1,45.192669
118.0,3,45.200152
118.0,3,45.207106
-2.5,9,45.220613
-24.666667,16,45.242836
118.0,3,45.248954
118.0,3,45.254555
0.0,1,45.257727
118.0,3,45.263437
-73.5,19,45.291228
102.5,2,45.29658
102.5,2,45.301445
118.0,3,45.307931
102.5,2,45.31333
102.5,2,45.319003
-28.5,10,45.334156
-28.5,10,45.34867
118.0,3,45.355351
102.5,2,45.359965
0.0,1,45.363303
53.0,7,45.374757
102.5,2,45.379171
102.5,2,45.383793
-28.5,10,45.398461
0.0,1,45.401696
-43.5,13,45.419198
18.0,9,45.433132
-43.5,13,45.451686
102.5,2,45.455947
-43.5,13,45.474433
-13.0,11,45.489213
-43.5,13,45.506698
0.0,1,45.510238
102.5,2,45.515135
-43.5,13,45.53537
49.0,15,45.558257
118.0,3,45.565225
102.5,2,45.570388
2.5,8,45.581772
0.0,1,45.584818
118.0,3,45.591691
-28.5,10,45.607871
-28.5,10,45.622341
141.833333,5,45.630607
0.333333,11,45.647718
118.0,3,45.653457
0.0,1,45.656885
38.0,8,45.66928
102.5,2,45.674101
-43.5,13,45.692092
97.5,3,45.697463
58.0,6,45.707276
-73.5,19,45.73403
-73.5,19,45.760405
102.5,2,45.765118
143.0,3,45.771459
118.0,3,45.777306
102.5,2,45.781754
118.0,3,45.788016
102.5,2,45.792373
102.5,2,45.796886
33.5,10,45.812097
118.0,3,45.818355
118.0,3,45.824079
0.0,1,45.827045
2.0,8,45.840871
-28.5,10,45.855622
-28.5,10,45.87127
0.0,1,45.874613
33.0,6,45.884118
113.0,4,45.891601
102.5,2,45.896325
118.0,3,45.901894
0.0,1,45.905177
102.5,2,45.909728
102.5,2,45.914314
-58.5,16,45.937069
0.0,1,45.940403
0.0,1,45.943496
2.5,8,45.956115
102.5,2,45.960499
118.0,3,45.965854
0.0,1,45.968934
-8.0,13,45.987254
0.0,1,45.990769
38.0,8,46.004226
33.0,6,46.015068
-28.5,10,46.030433
-28.5,10,46.044793
118.0,3,46.051133
102.5,2,46.056765
118.0,3,46.063006
0.0,1,46.065919
102.5,2,46.070592
160.0,11,46.090318
118.0,3,46.09618
-28.5,10,46.111457
0.0,1,46.114559
102.5,2,46.11887
118.0,3,46.124952
118.0,3,46.131322
118.0,3,46.137793
0.333333,11,46.15329
-28.5,10,46.166812
0.0,1,46.170158
183.5,5,46.178838
102.5,2,46.183653
2.5,8,46.195787
118.0,3,46.201431
-28.5,10,46.216125
0.0,1,46.219582
0.0,1,46.223091
102.5,2,46.228272
-28.5,10,46.243332
102.5,2,46.248423
118.0,3,46.254411
-28.5,10,55.589299
121.333333,7,55.602795
102.5,2,55.607423
-27.5,14,55.629736
-28.5,10,55.644583
103.0,6,55.655842
118.0,3,55.661482
103.333333,9,55.675406
0.0,1,55.679113
118.0,3,55.685412
118.0,3,55.691788
0.0,1,55.695373
118.0,3,55.701587
102.5,2,55.706248
-43.5,13,55.723957
-43.5,13,55.743563
118.0,3,55.749708
143.0,3,55.75566
-28.5,10,55.770413
-28.5,10,55.785163
118.0,3,55.791407
2.5,8,55.803397
-23.0,16,55.82778
146.833333,5,55.837463
103.0,6,55.84893
-43.5,13,55.868815
-27.0,18,55.893284
102.5,2,55.898177
33.0,6,55.908753
-28.5,10,55.92443
118.0,3,55.931795
102.5,2,55.936089
12.0,9,55.951091
133.5,4,55.958948
85.333333,8,55.972623
118.0,3,55.978681
118.0,3,55.985189
-13.0,11,56.001316
-12.5,11,56.018684
143.0,3,56.027225
-43.5,13,56.045843
0.0,1,56.049325
-28.5,10,56.065366
-103.5,25,56.098561
33.0,11,56.115016
102.5,2,56.119689
133.0,3,56.126739
0.0,1,56.130235
118.0,3,56.135549
118.0,3,56.141949
118.0,3,56.148529
118.0,3,56.154653
-73.5,19,56.182854
118.0,3,56.189127
-28.5,10,56.202667
-43.5,13,56.221899
-28.5,10,56.237978
25.833333,10,56.252783
118.0,3,56.259008
102.5,2,56.263611
118.0,3,56.269817
146.833333,4,56.276711
3.0,12,56.293896
110.833333,8,56.306391
118.0,3,56.312194
88.0,9,56.32683
72.0,8,56.339535
79.5,13,56.357314
-43.5,13,56.375398
118.0,3,56.382099
0.0,1,56.38543
-28.5,10,56.399648
102.5,2,56.403992
88.0,9,56.417711
0.0,1,56.420688
0.0,1,56.423941
102.5,6,56.434172
118.0,3,56.440091
0.0,1,56.443253
2.5,8,56.455408
18.0,9,56.468668
28.0,7,56.47991
102.5,2,56.48499
118.0,3,56.490892
-88.5,22,56.522141
118.0,3,56.528033
118.0,3,56.534024
111.333333,7,56.544996
-73.5,19,56.570754
118.0,3,56.576843
118.0,3,56.582858
-27.5,14,56.604426
-13.0,11,56.620641
103.0,6,56.630932
118.0,3,56.637177
-58.5,16,56.660467
0.0,1,56.663488
102.5,2,56.668647
102.5,2,56.673458
102.5,2,56.678041
118.0,3,56.683933
102.5,2,56.688725
118.5,7,56.700458
118.0,3,56.706615
2.5,8,56.718808
33.0,6,56.729714
-28.5,10,56.745215
0.0,1,56.74888
2.5,8,56.761914
-58.5,16,56.784073
18.0,9,56.798714
-28.5,10,56.815154
102.5,2,56.821175
-12.5,11,56.837364
-9.666667,13,56.855803
-27.5,14,56.877336
-42.5,17,56.902158
-28.5,10,56.916959
0.0,1,56.920454
118.0,3,56.926399
102.5,2,56.931263
72.0,8,56.943775
102.5,2,56.948581
0.0,1,56.951701
123.833333,10,56.966408
118.0,3,56.972136
-73.5,19,56.999429
118.0,3,57.00613
118.0,3,57.012506
118.0,3,57.019231
2.5,8,57.031019
102.5,2,57.036647
-58.5,16,57.060035
-57.5,20,57.088952
-43.0,17,57.112468
0.0,1,57.11553
-12.5,11,57.133727
0.0,1,57.136837
-28.5,10,57.151936
-28.5,10,57.168168
118.0,3,57.175253
118.0,3,57.18149
-27.5,14,57.204857
102.5,2,57.209762
0.0,1,57.213326
102.5,2,57.217902
0.0,1,57.220952
136.833333,6,57.231152
102.5,2,57.235862
102.5,2,57.240219
33.0,6,57.250373
-43.5,13,67.150225
118.0,3,67.156724
133.5,4,67.165604
118.0,3,67.171937
133.0,3,67.178107
7.5,11,67.193352
0.0,1,67.196383
-3.0,12,67.214933
-28.5,10,67.229422
0.0,1,67.233631
-28.5,10,67.248832
32.5,14,67.269129
0.0,1,67.272637
102.5,2,67.276881
0.0,1,67.279947
118.0,3,67.285861
2.5,8,67.299643
118.0,3,67.306079
-64.666667,24,67.337788
-12.5,11,67.354623
-28.5,10,67.370015
102.5,2,67.374543
17.5,9,67.387748
0.0,1,67.390902
102.5,2,67.395586
-58.5,16,67.419221
102.5,2,67.4243
84.0,12,67.442041
102.5,2,67.446824
13.0,15,67.4694
-43.5,13,67.488252
-28.5,10,67.502614
33.0,6,67.512831
111.333333,7,67.523065
-43.5,13,67.542273
118.0,3,67.548986
0.0,1,67.552967
118.0,3,67.559161
118.0,3,67.564909
0.0,1,67.56842
-43.5,13,67.586261
2.5,8,67.599154
-28.5,10,67.6153
0.0,1,67.618491
-28.5,10,67.634537
0.0,1,67.638766
118.0,3,67.644779
118.0,3,67.650401
23.0,13,67.669273
88.0,9,67.68543
118.0,3,67.691318
133.0,3,67.698041
0.0,1,67.701232
118.0,3,67.707126
-73.0,23,67.742954
102.5,2,67.747793
102.5,2,67.753096
102.5,2,67.757576
0.0,1,67.761054
-28.5,10,67.775014
0.0,1,67.778303
2.5,8,67.789703
-9.666667,13,67.808598
118.0,3,67.815257
118.0,3,67.821531
-19.666667,15,67.844277
115.833333,7,67.855694
102.5,6,67.866302
0.0,1,67.869516
-43.5,13,67.888557
-28.5,10,67.905017
-28.5,10,67.920032
-27.5,14,67.940357
-27.5,14,67.96107
-12.5,11,67.977806
0.0,1,67.980847
0.0,1,67.984054
48.0,6,67.994439
-28.5,10,68.009016
-43.5,13,68.028232
102.5,2,68.032956
102.5,2,68.037957
102.5,2,68.042386
102.5,2,68.047031
33.0,6,68.057171
-28.5,10,68.073059
102.5,2,68.078106
2.5,8,68.091685
-28.5,10,68.107066
2.5,8,68.118934
-43.5,13,68.136535
102.5,2,68.141714
118.0,3,68.14713
-31.0,17,68.169918
0.0,1,68.1738
0.0,1,68.177121
118.0,3,68.182673
118.0,3,68.189332
118.0,3,68.195683
133.5,4,68.203619
122.5,2,68.208024
114.166667,10,68.222642
-32.5,15,68.242497
0.0,1,68.24582
0.0,1,68.24981
102.5,2,68.25404
-28.5,10,68.268997
33.5,10,68.284224
118.0,3,68.290603
2.5,8,68.30429
118.0,3,68.31005
0.0,1,68.312999
118.0,3,68.319548
102.5,2,68.324055
102.5,2,68.328721
-73.5,19,68.355275
0.0,1,68.358799
118.0,3,68.365454
-28.5,10,68.385319
0.0,1,68.388951
102.5,2,68.39337
75.333333,10,68.407535
0.0,1,68.41104
-43.5,13,68.430614
-43.5,13,68.449849
-12.5,11,68.468403
118.0,3,68.474712
102.5,2,68.47912
102.5,2,68.483579
118.0,3,68.489144
0.0,1,68.492004
118.0,3,68.498155
-28.5,10,68.513129
0.0,1,68.516328
0.0,1,68.519618
102.5,2,68.524225
118.0,3,68.530194
102.5,2,68.535006
0.0,1,68.538725
-28.5,10,68.553276
-58.5,16,68.576362
118.0,3,68.582308
0.0,1,68.585429
0.0,1,68.588536
2.5,8,68.602486
-43.5,13,68.620653
33.5,10,68.635799
118.0,3,68.641717
118.0,3,68.649035
0.0,1,68.652188
118.0,3,68.658656
118.0,3,68.664334
0.0,1,68.667818
102.5,2,68.672596
-9.666667,13,68.69049
118.0,3,68.696961
3.0,12,68.715949
102.5,2,68.720856
0.0,1,68.724124
2.5,8,68.736517
-43.5,13,68.755801
-43.5,13,68.773442
118.0,3,68.779834
2.5,8,68.791349
0.0,1,68.794536
0.0,1,68.798016
118.0,3,68.803811
0.0,1,68.806721
33.0,6,68.817253
118.0,3,68.822961
0.0,1,68.825983
118.0,3,68.832127
102.5,2,68.836578
126.0,11,68.851817
121.0,9,78.297633
173.5,5,78.307076
0.0,1,78.310298
118.0,3,78.315967
33.0,9,78.330756
118.0,3,78.337838
102.5,2,78.342426
118.0,3,78.349651
-43.5,13,78.369863
118.0,3,78.376647
102.5,2,78.381776
-43.5,13,78.400089
17.0,8,78.413145
102.5,2,78.41868
102.5,2,78.423308
121.0,9,78.439943
2.5,8,78.454173
-12.5,11,78.471595
-58.5,16,78.494567
0.0,1,78.497917
102.5,2,78.502905
0.0,1,78.506254
-28.5,10,78.523504
118.0,3,78.53035
0.0,1,78.53379
102.5,2,78.539227
118.0,3,78.545423
-43.5,13,78.564679
102.5,2,78.569206
-42.5,17,78.594336
-73.5,19,78.620222
118.0,3,78.626232
-27.5,14,78.64707
-39.666667,19,78.675986
18.0,9,78.6906
102.5,2,78.695202
0.0,1,78.698944
118.0,3,78.705968
133.0,3,78.712148
102.5,2,78.716873
102.5,2,78.721882
0.0,1,78.725604
-28.5,10,78.740267
0.0,1,78.743993
118.0,3,78.750306
0.0,1,78.754126
-2.0,13,78.775038
-28.5,10,78.789481
102.5,2,78.794391
-43.5,13,78.812827
118.0,3,78.818904
123.0,10,78.833993
102.5,2,78.83833
102.5,2,78.843027
33.5,10,78.859009
-28.5,10,78.87473
0.0,1,78.878065
102.5,2,78.882933
-2.5,9,78.896142
0.0,1,78.899726
102.5,2,78.904413
