#{"t_start": 1742142969.09645, "env_id": "None"}
r,l,t
30.0,2,57.307758
-30.0,12,57.322974
5.0,1,57.326009
5.0,1,57.328992
5.0,1,57.331899
5.0,1,57.33471
-45.0,15,57.354234
5.0,1,57.357727
-15.0,9,57.370604
-15.0,9,57.383266
30.0,2,57.387402
30.0,2,57.391539
35.0,3,57.396957
0.0,6,57.406181
-20.0,10,57.420626
0.0,6,57.429845
30.0,2,57.434291
5.0,1,57.437059
5.0,1,57.440309
-30.0,12,57.455831
35.0,3,57.461152
-10.0,12,57.476761
5.0,1,57.480733
10.0,8,57.49207
0.0,6,57.500503
-15.0,9,57.512231
5.0,1,57.515273
35.0,3,57.5205
30.0,2,57.524664
35.0,3,57.529856
-15.0,9,57.541887
32.5,8,57.553095
35.0,3,57.558907
5.0,1,57.562341
-15.0,9,57.57452
-30.0,12,57.591136
30.0,2,57.595151
35.0,3,57.600466
35.0,3,57.605696
0.0,6,57.614997
0.0,6,57.624432
-5.0,7,57.634073
0.0,6,57.643382
5.0,1,57.646546
35.0,3,57.65203
-30.0,12,57.667625
30.0,2,57.671953
5.0,1,57.674717
5.0,1,57.677794
5.0,1,57.680809
5.0,1,57.683762
35.0,3,57.689296
32.5,8,57.700143
-15.0,9,57.711926
0.0,6,57.721529
0.0,6,57.730104
-75.0,21,57.754436
5.0,1,57.757666
35.0,3,57.763221
27.5,9,57.774443
35.0,3,57.780119
0.0,6,57.789449
-45.0,15,57.807969
0.0,6,57.817515
0.0,6,57.826338
0.0,6,57.835267
0.0,6,57.843986
35.0,3,57.849537
0.0,6,57.858192
30.0,2,57.862452
-15.0,9,57.874209
0.0,6,57.883584
-20.0,14,57.901531
0.0,6,57.910397
30.0,2,57.914645
0.0,6,57.924851
30.0,2,57.928991
53.333333,4,57.936103
0.0,6,57.944689
5.0,1,57.948114
35.0,3,57.953916
30.0,2,57.958163
0.0,6,57.967146
0.0,6,57.9763
10.0,8,57.987167
30.0,2,57.991497
5.0,1,57.994501
30.0,2,57.999001
-15.0,9,58.010981
27.5,9,58.022779
5.0,1,58.025686
5.0,1,58.028732
48.333333,5,58.036274
-30.0,12,58.052464
-5.0,11,58.067602
-45.0,15,58.085514
30.0,2,58.089487
-30.0,12,58.106104
-15.0,9,58.11886
35.0,3,58.124702
5.0,1,58.12765
0.0,6,58.136695
-15.0,9,58.149087
0.0,6,58.15834
5.0,1,58.161575
15.0,7,58.171556
-15.0,9,58.184427
35.0,3,58.190198
35.0,3,58.196015
30.0,2,58.200106
35.0,3,58.205612
30.0,2,58.209715
10.0,8,58.220725
30.0,2,58.224886
35.0,3,58.23048
0.0,6,58.239553
30.0,2,58.243926
5.0,1,58.247488
5.0,1,58.250975
30.0,2,58.255119
-15.0,9,58.267413
35.0,3,58.273059
-15.0,9,58.285169
30.0,2,58.289857
5.0,1,58.293467
5.0,1,58.296786
5.0,1,58.29998
-15.0,9,58.312381
-5.0,7,58.323072
-15.0,9,58.335837
5.0,1,58.339175
30.0,2,58.343462
5.0,1,58.347013
35.0,3,58.352697
30.0,2,58.357014
30.0,2,58.361359
35.0,3,58.366574
0.0,6,58.375831
0.0,6,58.385155
35.0,3,58.390635
5.0,1,58.393433
43.333333,6,58.402054
30.0,2,58.406425
35.0,3,58.41279
5.0,1,58.415917
48.333333,5,58.423752
5.0,1,58.426842
35.0,3,58.432946
6.666667,13,58.449729
-30.0,12,58.465304
-15.0,9,58.478727
-15.0,9,58.490264
35.0,3,58.49592
35.0,3,58.503115
35.0,3,58.508528
35.0,3,58.513976
-25.0,15,58.53263
5.0,1,58.53588
30.0,2,58.540326
-5.0,7,58.550743
35.0,3,58.556218
0.0,6,58.565386
5.0,1,58.568766
0.0,6,58.577232
0.0,6,58.585888
-15.0,9,58.597792
30.0,2,58.60212
35.0,3,58.607965
5.0,1,58.610897
0.0,6,58.620298
5.0,1,58.623616
-15.0,9,58.635412
-30.0,12,58.651079
-10.0,8,58.662377
5.0,1,58.66575
0.0,6,58.674315
-15.0,9,58.68692
0.0,6,58.695962
5.0,1,58.69927
35.0,3,58.704896
0.0,6,58.713575
35.0,3,58.719355
30.0,2,58.723332
-60.0,18,58.744976
0.0,6,58.754184
5.0,1,58.757171
-15.0,13,58.773738
-45.0,15,66.288944
30.0,2,66.294243
0.0,10,66.308456
0.0,10,66.321639
35.0,3,66.327338
-15.0,9,66.34093
5.0,1,66.344033
30.0,2,66.348615
-5.0,7,66.358867
0.0,6,66.367947
35.0,3,66.374247
17.0,11,66.396364
5.0,1,66.399697
0.0,6,66.409889
35.0,3,66.417026
5.0,1,66.420411
0.0,6,66.431399
30.0,4,66.438905
5.0,1,66.442223
5.0,1,66.445673
5.0,1,66.449217
5.0,1,66.452243
10.0,8,66.464393
-60.0,18,66.487316
-15.0,9,66.50157
0.0,6,66.510618
0.0,6,66.520469
5.0,1,66.523327
30.0,2,66.527755
35.0,3,66.533655
-30.0,12,66.54992
30.0,2,66.55419
0.0,6,66.563247
0.0,6,66.571933
0.0,6,66.581665
-45.0,15,66.601235
35.0,3,66.607121
0.0,6,66.615892
30.0,2,66.620426
-30.0,12,66.635792
30.0,2,66.639929
-15.0,9,66.653716
10.0,12,66.671796
30.0,2,66.677927
0.0,6,66.689872
30.0,2,66.69515
5.0,1,66.698784
-45.0,15,66.719714
0.0,6,66.729474
5.0,1,66.73331
35.0,3,66.738989
5.0,1,66.742735
-15.0,13,66.761096
-15.0,9,66.773422
30.0,4,66.780164
5.0,1,66.783812
0.0,6,66.793111
-30.0,12,66.808762
-15.0,13,66.824968
35.0,3,66.830706
-25.0,11,66.845488
30.0,2,66.849962
35.0,3,66.855853
-15.0,9,66.868277
-25.0,21,66.895227
25.0,9,66.90682
0.0,6,66.916244
-30.0,12,66.932595
5.0,9,66.945994
0.0,6,66.954682
35.0,3,66.959876
-30.0,12,66.975277
-5.0,11,66.989969
30.0,2,66.994061
0.0,6,67.002754
43.333333,6,67.011812
48.333333,5,67.020245
5.0,1,67.023211
5.0,9,67.036616
-15.0,9,67.048581
0.0,6,67.057174
5.0,1,67.060585
-15.0,9,67.073581
30.0,4,67.080263
5.0,1,67.083443
-30.0,12,67.099293
5.0,1,67.102303
-15.0,9,67.114846
-15.0,9,67.127652
35.0,3,67.133766
-15.0,9,67.145878
0.0,6,67.155254
-15.0,9,67.168106
5.0,1,67.171816
30.0,2,67.176006
0.0,6,67.186806
5.0,1,67.19018
-30.0,12,67.206182
5.0,1,67.209489
30.0,2,67.213693
35.0,3,67.2192
5.0,1,67.222884
0.0,6,67.232702
30.0,2,67.237274
35.0,3,67.243194
35.0,3,67.249152
-30.0,12,67.265807
35.0,3,67.272376
0.0,6,67.281282
35.0,3,67.287107
30.0,2,67.291446
-10.0,12,67.307357
30.0,2,67.312086
30.0,2,67.316134
0.0,6,67.325296
53.333333,4,67.332691
-30.0,12,67.348855
-15.0,9,67.361277
-5.0,7,67.371767
35.0,3,67.377427
30.0,4,67.38457
-45.0,15,67.403576
0.0,6,67.41252
35.0,3,67.41831
0.0,6,67.4275
5.0,1,67.430583
35.0,3,67.435868
0.0,6,67.445814
0.0,6,67.455102
5.0,1,67.458547
35.0,3,67.464455
35.0,3,67.47009
5.0,1,67.473348
5.0,1,67.477071
5.0,9,67.490389
-15.0,9,67.503495
30.0,2,67.507733
30.0,2,67.512216
5.0,1,67.515036
0.0,6,67.524939
30.0,2,67.529052
30.0,4,67.535804
5.0,1,67.53874
30.0,2,67.543319
30.0,4,67.550295
0.0,6,67.559425
0.0,6,67.56843
-15.0,9,67.581938
35.0,3,67.587898
35.0,3,67.594015
30.0,2,67.599307
30.0,2,67.60384
35.0,3,67.609148
35.0,3,67.614468
-15.0,9,67.627565
30.0,2,67.633225
25.0,3,67.638935
30.0,2,67.644866
0.0,6,67.653814
-30.0,12,67.669399
5.0,1,67.672989
30.0,2,67.676884
35.0,3,67.682504
30.0,2,67.686959
30.0,2,67.691729
-15.0,9,67.704807
-15.0,9,67.717521
-10.0,12,67.733195
35.0,3,67.738712
30.0,2,67.743005
0.0,6,67.75183
35.0,3,67.757413
35.0,3,67.763087
0.0,6,67.772774
5.0,1,67.776129
50.0,9,67.788237
0.0,6,67.797679
30.0,4,67.804369
5.0,1,67.807617
35.0,3,67.813037
-35.0,13,67.830407
-15.0,9,67.843193
0.0,6,67.85207
35.0,3,67.857222
30.0,2,67.86128
35.0,3,67.867036
0.0,6,67.876698
0.0,6,67.885554
15.0,7,67.895835
5.0,1,67.899139
48.333333,5,67.907154
30.0,2,67.911365
5.0,1,67.9141
5.0,1,75.744303
35.0,3,75.750233
35.0,3,75.757458
0.0,6,75.769115
-15.0,9,75.783503
5.0,1,75.787493
30.0,2,75.792195
30.0,2,75.796664
30.0,2,75.800794
35.0,3,75.80655
30.0,2,75.811202
5.0,1,75.814131
10.0,8,75.825658
-15.0,9,75.839122
0.0,6,75.849316
-30.0,12,75.865494
-15.0,9,75.878628
35.0,3,75.884543
-15.0,9,75.898408
-15.0,9,75.911699
5.0,9,75.926206
15.0,7,75.936525
5.0,1,75.939682
35.0,3,75.94562
35.0,3,75.95179
5.0,1,75.95509
30.0,2,75.959715
0.0,6,75.970272
35.0,3,75.976535
35.0,3,75.982157
35.0,3,75.988336
30.0,2,75.992471
30.0,2,75.996753
35.0,3,76.002376
0.0,6,76.011319
30.0,2,76.015521
30.0,2,76.019811
5.0,1,76.022964
5.0,1,76.025795
5.0,1,76.028978
0.0,6,76.038324
-15.0,9,76.050866
5.0,1,76.054189
0.0,6,76.063847
-30.0,12,76.080403
0.0,6,76.089632
30.0,2,76.093971
35.0,3,76.099552
-45.0,15,76.119112
8.333333,17,76.14146
30.0,2,76.145848
-30.0,12,76.162109
0.0,6,76.171666
-15.0,9,76.185819
5.0,1,76.188855
30.0,2,76.193008
-30.0,12,76.208588
5.0,1,76.211759
15.0,7,76.221449
5.0,1,76.224487
30.0,2,76.228747
0.0,6,76.237793
5.0,1,76.240684
35.0,3,76.246259
5.0,1,76.249212
-20.0,10,76.263218
5.0,1,76.266574
25.0,3,76.271828
-30.0,12,76.287518
30.0,4,76.294452
0.0,6,76.303053
0.0,6,76.311644
5.0,1,76.314496
-15.0,9,76.326627
-30.0,12,76.34273
5.0,1,76.346355
35.0,3,76.352226
35.0,3,76.358373
35.0,3,76.364527
30.0,2,76.368901
0.0,6,76.377575
-35.0,13,76.39492
30.0,2,76.398863
35.0,3,76.4045
-25.0,15,76.424864
35.0,3,76.430463
0.0,6,76.440085
30.0,2,76.444156
30.0,2,76.448294
-30.0,12,76.465029
0.0,6,76.474045
0.0,6,76.483585
30.0,2,76.48804
30.0,4,76.494754
0.0,6,76.503937
-15.0,9,76.516885
30.0,2,76.521853
-15.0,9,76.534928
30.0,2,76.53926
-64.0,27,76.571814
35.0,3,76.57809
-30.0,12,76.593505
0.0,6,76.60266
-15.0,9,76.615199
0.0,6,76.624093
0.0,6,76.633773
0.0,6,76.643076
35.0,3,76.649032
5.0,1,76.652634
-45.0,15,76.672488
0.0,6,76.681176
5.0,1,76.684423
-15.0,9,76.697519
5.0,1,76.701019
35.0,3,76.707422
30.0,2,76.71209
30.0,2,76.716517
35.0,3,76.721801
30.0,2,76.726103
32.5,8,76.7373
-35.0,17,76.758458
0.0,6,76.767944
35.0,3,76.77414
5.0,1,76.77701
35.0,3,76.785446
35.0,3,76.791654
30.0,2,76.796071
5.0,1,76.799125
-30.0,12,76.814253
25.0,3,76.819794
0.0,6,76.829134
53.333333,4,76.836315
0.0,6,76.845055
0.0,6,76.854706
30.0,2,76.859231
5.0,1,76.862207
0.0,6,76.87118
35.0,3,76.876455
0.0,6,76.885624
-15.0,9,76.898032
-15.0,9,76.911004
-20.0,10,76.925382
30.0,2,76.929425
-20.0,14,76.948336
0.0,6,76.957111
-30.0,12,76.97376
5.0,1,76.976865
35.0,3,76.982512
43.333333,6,76.991802
30.0,4,76.99898
30.0,2,77.002989
35.0,3,77.008586
-45.0,15,77.027363
5.0,1,77.030727
35.0,3,77.036496
5.0,1,77.0396
30.0,2,77.04372
-5.0,7,77.054267
35.0,3,77.060143
5.0,1,77.063215
-15.0,9,77.076377
30.0,2,77.080429
5.0,1,77.083384
0.0,6,77.092004
32.5,8,77.10308
5.0,1,77.105877
30.0,2,77.109955
30.0,2,77.114498
5.0,1,77.117624
46.666667,10,77.131038
27.5,9,77.143303
-30.0,12,77.159046
30.0,2,77.162991
-15.0,9,77.175729
-15.0,9,77.189213
0.0,6,77.198553
30.0,2,77.203076
35.0,3,77.208612
43.333333,6,77.217691
5.0,1,77.221021
0.0,6,77.230249
35.0,3,77.236227
-15.0,13,77.253685
-45.0,15,77.274226
0.0,6,77.283224
0.0,6,77.29249
35.0,3,77.297964
35.0,3,77.304152
0.0,6,77.313163
-90.0,24,77.341559
5.0,1,77.344695
0.0,6,77.353744
-15.0,9,85.735577
35.0,3,85.742388
0.0,6,85.752245
0.0,6,85.761809
30.0,2,85.766193
5.0,1,85.769271
0.0,6,85.779004
35.0,3,85.784406
35.0,3,85.790604
-30.0,12,85.80722
-15.0,9,85.820983
-5.0,7,85.832079
-15.0,9,85.845225
5.0,1,85.848878
0.0,6,85.858433
-60.0,18,85.880901
5.0,1,85.884975
5.0,1,85.888254
35.0,3,85.893711
35.0,3,85.899221
-30.0,12,85.915287
35.0,3,85.920916
-15.0,9,85.933457
0.0,6,85.943135
0.0,6,85.952345
35.0,3,85.957853
35.0,3,85.963375
35.0,3,85.969209
-25.0,15,85.988398
-5.0,7,86.000032
-15.0,13,86.016924
0.0,6,86.026829
30.0,2,86.030958
35.0,3,86.037344
5.0,1,86.040482
30.0,2,86.045017
-20.0,10,86.058923
30.0,2,86.063704
-45.0,15,86.083335
0.0,6,86.093131
-25.0,11,86.108137
5.0,1,86.111181
5.0,1,86.114155
35.0,3,86.119825
0.0,6,86.129065
5.0,1,86.132075
-30.0,12,86.149957
5.0,1,86.153181
5.0,1,86.156117
35.0,3,86.161644
0.0,6,86.170166
-20.0,14,86.187469
30.0,2,86.19157
30.0,2,86.195688
5.0,1,86.199003
0.0,6,86.208644
30.0,2,86.212954
30.0,2,86.217264
-20.0,10,86.230542
30.0,2,86.234697
30.0,2,86.239268
30.0,2,86.243477
5.0,1,86.246397
30.0,2,86.250568
0.0,6,86.258999
-30.0,12,86.274487
5.0,1,86.277449
35.0,3,86.282816
-15.0,9,86.295926
35.0,3,86.301706
35.0,3,86.307493
43.333333,6,86.3169
-15.0,13,86.333729
-15.0,9,86.346798
35.0,3,86.352989
-15.0,9,86.36575
30.0,2,86.370201
5.0,1,86.373622
30.0,2,86.377909
30.0,2,86.38267
35.0,3,86.388376
35.0,3,86.394004
5.0,1,86.397464
5.0,1,86.400366
5.0,1,86.40333
0.0,10,86.417525
32.5,8,86.429538
32.5,8,86.440453
38.333333,7,86.450748
-30.0,12,86.466439
30.0,2,86.47164
-15.0,9,86.484144
0.0,6,86.493158
35.0,3,86.499035
0.0,6,86.508166
53.333333,4,86.515504
5.0,1,86.518312
-5.0,7,86.528447
30.0,2,86.532626
5.0,1,86.536138
-15.0,9,86.548633
30.0,2,86.553365
27.5,9,86.56663
35.0,3,86.57237
0.0,6,86.58257
0.0,6,86.591779
12.0,12,86.608458
30.0,2,86.613127
5.0,1,86.616542
15.0,7,86.627243
35.0,3,86.632874
-15.0,9,86.645199
30.0,4,86.652729
35.0,3,86.658579
30.0,2,86.662791
30.0,4,86.670195
0.0,6,86.679384
30.0,2,86.683656
30.0,2,86.687685
0.0,6,86.69728
5.0,1,86.700891
35.0,3,86.706685
-30.0,12,86.722895
0.0,6,86.732404
35.0,3,86.738207
30.0,2,86.742348
30.0,4,86.74918
-30.0,16,86.769112
-5.0,7,86.779274
0.0,6,86.789241
-30.0,12,86.804528
-15.0,9,86.817765
-15.0,9,86.830704
-10.0,12,86.846924
0.0,6,86.856685
5.0,1,86.859899
30.0,2,86.864133
-30.0,12,86.879266
48.333333,5,86.887025
30.0,2,86.891451
5.0,1,86.894405
12.0,12,86.90946
5.0,1,86.91232
-35.0,13,86.929179
0.0,6,86.93825
0.0,6,86.946938
0.0,6,86.955974
5.0,1,86.959072
35.0,3,86.964856
30.0,2,86.968775
0.0,6,87.006919
-15.0,9,87.019889
-45.0,15,87.039598
43.333333,6,87.05045
30.0,2,87.054731
35.0,3,87.060661
35.0,3,87.069176
35.0,3,87.074737
35.0,3,87.08044
0.0,6,87.089615
35.0,3,87.095668
5.0,1,87.098577
-15.0,9,87.1106
5.0,1,87.113658
43.333333,6,87.122601
0.0,6,87.131075
-15.0,9,87.143406
0.0,6,87.15314
30.0,2,87.157475
-10.0,12,87.174133
35.0,3,87.179896
5.0,1,87.183259
5.0,1,87.186204
-20.0,10,87.200593
5.0,1,87.204171
30.0,2,87.208848
35.0,3,87.214144
35.0,3,87.220204
5.0,9,87.233312
-30.0,12,87.250053
35.0,3,87.255856
-30.0,12,87.272556
30.0,2,87.277021
0.0,6,87.286015
35.0,3,87.292121
30.0,2,87.296488
5.0,1,87.299278
5.0,1,87.302093
5.0,1,87.304851
-35.0,13,87.321586
30.0,2,87.325904
30.0,2,87.329919
5.0,1,87.333461
30.0,2,87.337502
30.0,2,87.341517
-15.0,9,87.354449
-30.0,12,87.370979
-15.0,9,87.383155
30.0,2,87.387658
