#{"t_start": 1742179262.8516219, "env_id": "None"}
r,l,t
142.5,2,17.489537
7.5,11,17.504001
38.0,9,17.516226
122.5,2,17.52032
68.0,6,17.529077
122.5,2,17.533345
20.0,1,17.536707
138.0,3,17.54216
20.0,1,17.545021
138.0,3,17.550503
122.5,2,17.554626
100.333333,9,17.567039
-38.5,16,17.586203
20.0,1,17.589509
38.0,9,17.6016
-8.5,10,17.6139
138.0,3,17.618966
-8.5,10,17.631542
138.0,3,17.637012
7.5,11,17.651611
22.5,8,17.663164
-8.5,10,17.676067
-8.5,10,17.688803
-23.5,13,17.704836
125.5,12,17.720984
122.5,2,17.725861
122.5,2,17.729805
20.0,1,17.732792
22.5,8,17.744165
7.5,11,17.758895
20.0,1,17.761774
138.0,3,17.767176
18.0,13,17.783358
20.0,1,17.786319
-8.5,10,17.799719
53.5,10,17.814132
22.5,8,17.824906
138.0,3,17.830518
138.0,3,17.835903
138.0,3,17.841524
-23.5,13,17.857587
92.833333,19,17.882191
68.5,7,17.892648
138.0,3,17.898523
-23.5,13,17.915106
-53.5,19,17.93965
-8.5,10,17.952538
-38.5,16,17.971154
138.0,3,17.977192
42.5,8,17.988158
105.333333,8,17.999261
23.0,12,18.016055
84.5,12,18.032408
20.0,1,18.035943
138.0,3,18.041308
20.0,1,18.044615
138.0,3,18.050602
122.5,2,18.057686
122.5,2,18.061966
-23.5,13,18.077548
20.0,1,18.080678
122.5,2,18.084988
15.333333,12,18.101924
22.5,8,18.114061
20.0,1,18.117339
-8.5,10,18.132968
-8.5,10,18.1491
-23.5,13,18.167646
138.0,3,18.174566
138.0,3,18.180862
20.0,1,18.184001
-23.5,13,18.202053
22.5,8,18.214249
22.5,8,22.306758
122.5,2,22.31181
-23.5,13,22.328866
2.0,12,22.347679
98.5,12,22.365639
20.0,1,22.368615
-23.5,13,22.389191
138.0,3,22.395255
138.0,3,22.401214
-0.5,15,22.419849
20.0,1,22.422727
68.5,7,22.432465
-8.5,10,22.445935
-16.0,18,22.469097
138.0,3,22.474871
122.5,2,22.479135
163.0,3,22.484874
20.0,1,22.506139
138.0,3,22.512564
20.0,1,22.516499
20.0,1,22.519761
138.0,3,22.526237
111.833333,18,22.550582
20.0,1,22.554007
-8.5,10,22.567534
7.5,11,22.582858
42.5,8,22.59619
-38.5,16,22.628854
32.5,10,22.646104
53.0,6,22.656726
-8.5,10,22.68642
-8.5,10,22.719027
138.0,3,22.818536
138.0,3,22.834637
-8.5,10,22.874175
138.0,3,22.880193
138.0,3,22.886613
20.0,1,22.890198
122.5,2,22.89549
138.0,3,22.901993
-7.5,14,22.922709
20.0,1,22.92681
138.0,3,22.933233
8.0,15,22.953711
-8.5,10,22.971302
138.0,3,22.977508
4.5,14,22.999843
20.0,1,23.003231
122.5,2,23.008877
169.0,5,23.018688
68.0,6,23.03001
22.5,8,23.041746
20.0,1,23.045044
22.5,8,23.05743
122.5,2,23.062335
20.0,1,23.065551
138.0,3,23.071915
-53.5,19,23.09732
20.0,1,23.100771
22.0,8,23.113635
10.333333,13,23.133188
-38.5,16,23.155259
53.5,10,23.173324
138.0,3,23.179699
122.5,2,23.185301
20.0,1,23.18916
-8.5,10,23.211887
-8.5,10,23.228945
138.0,3,23.234811
-23.5,13,23.253253
122.5,2,23.259554
138.0,3,23.266762
171.833333,6,23.278139
123.0,6,23.289116
138.0,3,23.29753
22.5,8,23.310742
133.0,4,23.318846
20.0,1,23.322639
-8.5,10,23.3369
20.0,1,23.340024
122.5,2,23.344638
163.0,3,27.03303
-8.5,10,27.046051
59.166667,13,27.06219
7.5,11,27.076415
138.0,3,27.081839
138.0,3,27.087146
138.0,3,27.092183
20.0,1,27.095059
122.5,2,27.099479
58.0,8,27.110914
138.0,3,27.116578
138.0,3,27.122132
79.833333,13,27.138916
138.0,3,27.144535
138.0,3,27.149917
20.0,1,27.152984
20.0,1,27.155808
-38.5,16,27.176777
37.0,8,27.187656
122.5,2,27.192612
138.0,3,27.19823
20.0,1,27.201
20.0,1,27.203674
20.0,1,27.207107
138.0,3,27.212729
20.0,1,27.215857
-8.5,10,27.228419
-8.5,10,27.24127
-8.5,10,27.25447
22.0,8,27.265758
138.0,3,27.271107
20.0,1,27.274303
-20.0,23,27.305729
-8.5,10,27.319327
-53.5,19,27.342368
138.0,3,27.347597
20.0,1,27.350334
-68.5,22,27.376401
122.5,2,27.38071
138.0,3,27.386223
20.0,1,27.389041
122.5,2,27.393179
-38.5,16,27.411739
138.0,3,27.418365
12.5,14,27.435263
122.5,2,27.439258
138.0,3,27.44457
-68.5,22,27.473011
122.5,2,27.477182
-38.5,16,27.49786
138.0,3,27.503254
22.5,8,27.513453
-23.5,13,27.529217
20.0,1,27.53238
138.0,3,27.538086
138.0,3,27.543373
108.0,7,27.552891
12.0,13,27.568416
122.5,2,27.572458
-38.5,16,27.591632
122.5,2,27.595753
138.0,3,27.601277
20.0,1,27.604163
138.0,3,27.609711
122.5,2,27.613703
133.0,4,27.620325
138.0,3,27.625856
20.0,1,27.628574
138.0,3,27.633713
69.0,15,27.652014
-18.0,19,27.675141
122.5,2,27.679634
53.0,9,27.692311
122.5,2,27.696252
122.5,2,27.700553
138.0,3,27.705863
20.0,1,27.708957
23.0,12,27.725127
53.0,6,27.734662
20.0,1,27.738288
138.0,3,27.743402
61.333333,17,27.765645
-8.5,10,31.854627
53.0,6,31.883343
7.5,11,31.932938
-8.5,10,32.005062
122.5,2,32.054977
-38.5,16,32.167823
146.333333,6,32.195411
153.5,4,32.215043
68.5,7,32.235049
138.0,3,32.253546
138.0,3,32.26121
122.5,2,32.26717
84.5,12,32.287174
163.0,3,32.298623
123.0,6,32.316178
122.5,2,32.321517
-8.5,10,32.338798
123.5,10,32.354314
-8.5,10,32.369587
86.833333,7,32.383759
87.0,9,32.39892
138.0,3,32.406063
122.5,2,32.410819
2.0,15,32.434111
-26.0,20,32.473214
22.5,8,32.490134
20.0,1,32.494202
138.0,3,32.501497
20.0,1,32.506716
20.0,1,32.511236
-8.5,10,32.52969
122.5,2,32.534975
23.5,16,32.564735
20.0,1,32.568441
20.0,1,32.57267
122.5,2,32.578652
122.5,2,32.583983
138.0,3,32.592356
68.0,8,32.607858
138.0,3,32.616394
-8.5,10,32.643476
138.0,3,32.651577
122.5,2,32.658684
7.0,11,32.683796
153.0,3,32.692695
20.0,1,32.697017
-38.5,16,32.729721
7.5,11,32.752784
53.5,10,32.772803
20.0,1,32.776493
122.5,2,32.781168
-38.5,16,32.805242
138.0,3,32.812193
117.5,3,32.81801
78.0,6,32.827813
99.5,9,32.843331
-7.5,14,32.864361
122.5,2,32.869451
123.0,6,32.880204
-8.5,10,32.895562
-8.5,10,32.910461
20.0,1,32.913742
20.0,1,32.916734
20.0,1,32.920227
122.5,2,32.924656
122.5,2,32.929425
122.5,2,32.934058
20.0,1,32.937655
-83.5,25,32.989968
-23.5,13,33.01034
20.0,1,33.013754
-8.5,10,33.03002
22.5,8,33.042954
97.333333,12,33.06741
122.5,2,33.072567
138.0,3,33.079693
122.5,2,33.085179
138.0,3,33.091708
22.5,8,33.105358
20.0,1,33.109191
53.0,6,33.119264
110.5,11,33.138156
-22.5,17,37.076636
20.0,1,37.080368
117.5,3,37.085917
122.5,2,37.090729
138.0,3,37.096584
117.5,3,37.101905
122.5,2,37.106572
-7.5,14,37.125297
20.0,1,37.128344
-7.5,14,37.147578
20.0,1,37.150467
138.0,3,37.156063
-26.333333,20,37.183298
122.5,2,37.187953
122.5,2,37.192127
20.0,1,37.194967
-38.5,16,37.215261
138.0,3,37.221507
138.0,3,37.227314
100.333333,9,37.240594
38.0,9,37.254682
-9.666667,17,37.276742
32.0,9,37.289094
122.5,2,37.294197
138.0,3,37.299938
122.5,2,37.304044
23.0,12,37.321251
-8.5,10,37.33517
-8.5,10,37.349635
20.0,1,37.353135
138.0,3,37.358771
20.0,1,37.361861
8.0,15,37.381978
-38.5,16,37.403276
122.5,2,37.408009
153.0,3,37.414085
38.0,9,37.427646
153.0,3,37.433231
7.5,11,37.44854
22.5,8,37.460038
122.5,2,37.464344
122.5,2,37.468351
20.0,1,37.471449
38.0,14,37.491916
-8.5,10,37.505065
-8.5,10,37.517968
20.0,1,37.521113
20.0,1,37.524259
22.5,8,37.535642
122.5,2,37.539906
-44.666667,24,37.568422
153.5,4,37.575997
138.0,3,37.581852
126.333333,8,37.593289
-8.5,10,37.607429
22.5,8,37.619068
20.0,1,37.622338
138.0,3,37.628446
138.5,7,37.639653
153.0,3,37.645863
138.0,3,37.651728
53.5,10,37.666656
20.0,1,37.669501
8.0,18,37.691315
20.0,1,37.694478
17.5,9,37.70665
20.0,1,37.709491
-8.5,10,37.722652
122.5,2,37.726906
-23.5,13,37.743591
20.0,1,37.746765
-8.5,10,37.760009
122.5,2,37.764403
138.0,3,37.769834
71.833333,12,37.785835
122.5,2,37.790523
20.0,1,37.793431
42.5,8,37.804504
138.0,3,37.81006
-8.5,10,37.822681
20.0,1,37.825888
22.5,8,41.790382
-22.142857,26,41.825341
73.0,7,41.835927
138.0,3,41.841476
138.0,3,41.847164
20.0,1,41.850511
103.0,10,41.86365
138.0,3,41.869241
138.0,3,41.874921
-8.5,10,41.887585
20.0,1,41.890434
20.0,1,41.893386
-23.5,13,41.910871
-8.5,10,41.923392
22.0,8,41.935969
122.5,2,41.940282
122.5,2,41.944407
-38.5,16,41.963185
53.0,6,41.972225
118.0,7,41.982473
22.5,8,41.993906
138.0,3,41.999577
20.0,1,42.003049
-7.0,18,42.025898
138.0,3,42.031472
122.5,2,42.035434
20.0,1,42.038892
138.0,3,42.044677
-8.5,10,42.057572
-8.5,10,42.071392
-8.5,10,42.084974
20.0,1,42.088488
27.5,11,42.103848
-38.5,16,42.123784
20.0,1,42.126948
122.5,2,42.131457
122.5,2,42.135755
122.5,2,42.139949
138.0,3,42.145741
-38.5,16,42.165869
122.5,2,42.169928
20.0,1,42.173022
7.5,11,42.188443
100.333333,9,42.200315
20.0,1,42.203327
20.0,1,42.208771
20.0,1,42.212929
20.0,1,42.216016
-8.5,10,42.230118
20.0,1,42.233335
-53.5,19,42.258414
122.5,2,42.263339
20.0,1,42.266475
138.0,3,42.272525
22.5,8,42.284731
-8.5,10,42.298246
-38.5,16,42.320134
53.666667,18,42.341216
20.0,1,42.344537
-7.5,14,42.363666
48.0,12,42.379191
-38.5,16,42.398733
20.0,1,42.401583
20.0,1,42.405002
43.0,11,42.420649
148.5,5,42.429294
117.5,3,42.434766
84.0,8,42.446453
22.5,8,42.457698
122.5,2,42.461658
12.0,13,42.478012
-38.5,16,42.497609
-98.5,28,42.53179
7.5,11,46.355127
89.5,11,46.369711
20.0,1,46.372602
-38.5,16,46.392962
48.0,7,46.403922
122.5,2,46.408195
122.5,2,46.412619
20.0,1,46.415838
138.0,3,46.421696
122.5,2,46.426184
122.5,2,46.430189
133.0,4,46.436623
138.0,3,46.442836
138.0,3,46.448764
20.0,1,46.451791
117.5,3,46.457469
122.5,2,46.461534
20.0,1,46.46418
20.0,1,46.467212
20.0,1,46.470346
138.166667,17,46.491212
20.0,1,46.49422
-8.5,10,46.507007
84.5,12,46.522791
138.0,3,46.528843
22.5,8,46.539547
122.5,2,46.5463
20.0,1,46.549205
122.5,2,46.55357
122.5,2,46.557772
138.0,3,46.563175
122.5,2,46.567474
105.0,15,46.586787
-23.5,13,46.605855
7.5,11,46.620201
68.0,8,46.631935
184.833333,8,46.643719
122.5,2,46.64792
20.0,1,46.6507
-8.5,10,46.663593
138.0,3,46.66935
138.0,3,46.674744
-68.5,22,46.701825
-23.5,13,46.718143
-38.5,16,46.739763
-38.5,16,46.760154
30.0,13,46.778088
122.5,2,46.782409
20.0,1,46.785091
122.5,2,46.789031
122.5,2,46.793259
22.0,8,46.804575
163.0,3,46.81019
138.0,3,46.815961
-8.5,10,46.829829
-23.5,13,46.8463
122.5,2,46.850578
22.5,8,46.86217
123.5,10,46.875662
20.333333,11,46.890559
122.5,2,46.895146
122.5,2,46.899317
133.0,4,46.905628
68.5,7,46.916435
138.0,3,46.922353
122.5,2,46.9262
20.0,1,46.929324
-37.5,24,46.960221
-8.5,10,46.972514
138.0,3,46.977624
108.0,9,46.991187
138.0,3,46.997023
48.0,7,47.007597
138.0,3,47.012952
-8.5,10,47.027526
37.0,8,47.038052
7.5,11,47.05214
-7.5,14,47.07011
138.0,3,47.07615
100.333333,9,47.091143
138.0,3,47.096067
138.0,3,47.103149
161.833333,6,51.016947
20.0,1,51.020755
53.0,6,51.030579
33.0,10,51.045785
138.0,3,51.052948
122.5,2,51.057738
20.0,1,51.060871
20.0,1,51.065954
-53.5,19,51.098143
153.0,3,51.104691
122.5,2,51.108847
138.0,3,51.115137
122.5,2,51.119657
122.5,2,51.12415
20.0,1,51.128884
-38.5,16,51.15277
122.5,2,51.157458
138.0,3,51.163548
138.0,3,51.171552
138.0,3,51.177367
138.0,3,51.183248
58.0,10,51.197034
-8.5,10,51.210458
20.0,1,51.213627
122.5,2,51.217856
122.5,2,51.222278
122.5,2,51.227498
153.5,4,51.236008
-23.5,13,51.26184
-53.5,19,51.290746
7.5,11,51.305949
176.833333,5,51.314999
138.0,3,51.320298
20.0,1,51.3233
122.5,2,51.337843
95.333333,10,51.351238
53.0,6,51.36093
138.0,3,51.366525
20.0,1,51.369589
-8.5,10,51.383684
153.0,3,51.389451
122.5,2,51.393561
20.0,1,51.396777
7.5,11,51.410952
-23.5,13,51.42821
-8.5,10,51.440956
20.0,1,51.444215
100.333333,9,51.457465
20.0,1,51.460658
-27.5,22,51.488741
138.0,3,51.494107
-23.5,13,51.511246
122.5,2,51.516178
20.0,1,51.519236
-23.5,13,51.536845
138.0,3,51.543397
7.5,11,51.55883
138.0,3,51.564842
138.0,3,51.570726
-53.5,19,51.595506
20.0,1,51.598648
-8.5,10,51.612935
-8.5,10,51.65054
22.5,8,51.661804
-8.5,10,51.675247
22.5,8,51.686346
7.5,11,51.701312
138.0,3,51.707112
138.0,3,51.71261
138.0,3,51.718089
142.5,2,51.722193
122.5,2,51.726214
7.0,11,51.741818
-8.5,10,51.755789
-8.5,10,51.76945
138.0,3,51.775474
-8.5,10,51.788975
58.0,10,51.803199
20.0,1,51.8067
22.5,8,51.818347
-23.5,13,51.838113
20.0,1,51.842036
122.5,2,51.84782
138.0,3,51.854686
79.5,13,55.53436
-8.5,10,55.548087
122.5,2,55.552426
-67.5,26,55.587058
138.0,3,55.59304
138.0,3,55.599272
122.5,2,55.603694
20.0,1,55.607003
42.5,8,55.623057
122.5,2,55.628097
122.5,2,55.6329
-8.5,10,55.649759
-30.5,21,55.690262
100.333333,9,55.703329
122.5,2,55.708575
43.0,11,55.723872
54.25,22,55.753573
138.0,3,55.759586
138.0,3,55.765194
7.5,11,55.781361
122.5,2,55.785974
27.0,10,55.800538
-8.5,10,55.816097
138.0,3,55.822438
-8.5,10,55.841065
-8.5,10,55.856972
20.0,1,55.860127
22.0,8,55.872997
22.0,8,55.885491
-23.5,13,55.905447
122.5,2,55.910952
37.5,9,55.923567
56.833333,12,55.940985
20.0,1,55.944541
22.5,8,55.957361
20.0,1,55.961236
-8.5,10,55.975809
-7.5,14,55.99653
41.333333,11,56.01283
153.0,3,56.019107
20.0,1,56.022597
122.5,2,56.027182
122.5,2,56.031337
138.0,3,56.03676
138.0,3,56.042643
138.0,3,56.048477
138.0,3,56.054144
-38.5,16,56.075195
22.5,8,56.087178
122.5,2,56.091944
-4.666667,16,56.113349
138.0,3,56.119455
130.5,9,56.132624
-7.5,14,56.150845
140.833333,6,56.160319
-23.5,13,56.177147
53.0,6,56.185993
122.5,2,56.190007
53.0,6,56.198972
54.666667,15,56.217838
122.5,2,56.222098
-23.5,13,56.238309
7.5,11,56.255066
138.0,3,56.261309
138.0,3,56.267793
138.0,3,56.274135
138.0,3,56.279803
-8.5,10,56.293051
122.5,2,56.297406
-8.5,10,56.31133
20.0,1,56.315098
-8.5,10,56.329916
122.5,2,56.334581
156.833333,11,60.377987
133.0,4,60.385637
20.0,1,60.388909
122.5,2,60.393337
138.0,3,60.398982
90.166667,13,60.415322
138.0,3,60.420631
20.0,1,60.423891
142.5,2,60.428124
20.0,1,60.431144
138.0,3,60.436632
13.0,23,60.463948
20.0,1,60.466729
-8.5,10,60.480366
122.5,2,60.484746
122.5,2,60.489177
20.0,1,60.492523
-7.0,18,60.51726
-8.5,10,60.532518
138.0,3,60.538617
43.0,11,60.553154
142.5,2,60.557378
122.5,2,60.561689
138.0,3,60.56754
-8.5,10,60.580501
122.5,2,60.584604
71.833333,12,60.60012
138.0,3,60.605895
-38.5,16,60.627433
-23.5,13,60.648166
-38.5,16,60.679839
138.0,3,60.685738
138.0,3,60.691341
7.5,11,60.70584
122.5,2,60.710137
-27.5,18,60.731817
122.5,2,60.73595
-38.5,16,60.756422
20.0,1,60.759947
-23.5,13,60.777207
171.833333,4,60.784076
122.5,2,60.788252
58.0,10,60.801299
-22.5,17,60.822389
135.5,10,60.8355
214.0,7,60.845157
122.5,2,60.849329
138.0,3,60.855509
138.0,3,60.860731
138.0,3,60.8665
122.5,2,60.870765
22.5,8,60.883206
-23.5,13,60.901408
22.5,8,60.912751
138.0,3,60.919601
20.0,1,60.92378
-8.5,10,60.938406
122.5,2,60.942865
32.0,9,60.955699
20.0,1,60.958775
22.5,8,60.970076
20.0,1,60.973674
142.5,2,60.978054
122.5,2,60.982492
20.0,1,60.985478
123.0,6,60.994871
20.0,1,60.998249
38.0,9,61.011784
138.0,3,61.017719
122.5,2,61.022299
122.5,2,61.026312
4.5,14,61.04378
20.0,1,61.046607
8.0,15,61.065615
122.5,2,61.070072
138.0,3,61.075846
53.0,6,61.084825
166.833333,5,61.092575
23.5,19,61.116406
20.0,1,61.119856
122.5,2,61.124378
17.0,12,61.13965
35.5,12,64.802411
-52.5,23,64.832324
138.0,3,64.838376
122.5,2,64.842701
122.5,2,64.847246
185.166667,9,64.859663
20.0,1,64.862978
138.0,3,64.869004
22.5,8,64.879698
20.0,1,64.883103
138.0,3,64.888395
122.5,2,64.892709
153.5,4,64.899896
-8.5,10,64.913523
22.5,8,64.92603
122.5,2,64.930449
-8.0,14,64.949681
20.0,1,64.952619
153.0,3,64.958395
20.0,1,64.961253
-8.5,10,64.974589
23.0,12,64.990068
133.0,4,64.997732
153.5,4,65.005305
20.0,1,65.008805
138.0,3,65.014761
134.0,18,65.038673
138.0,3,65.044595
22.5,8,65.056615
138.0,3,65.062219
20.0,1,65.065609
22.5,8,65.077143
20.0,1,65.080196
138.0,3,65.08654
-38.5,16,65.108968
22.5,8,65.121918
163.0,3,65.128063
138.0,3,65.134063
122.5,2,65.138538
122.5,2,65.142846
122.5,2,65.147138
12.5,10,65.161007
205.666667,6,65.171884
-8.5,10,65.185737
122.5,2,65.190419
20.0,1,65.193308
163.0,3,65.199024
22.0,8,65.21164
73.0,7,65.221881
122.5,2,65.226459
138.0,3,65.232102
133.0,4,65.238826
122.5,2,65.242964
89.5,11,65.25849
5.333333,14,65.27739
171.833333,6,65.286762
138.0,3,65.29322
63.0,9,65.306535
77.0,11,65.322751
122.5,2,65.327033
138.0,3,65.33264
-23.5,13,65.349427
15.333333,12,65.365554
7.5,11,65.379645
20.0,1,65.382535
-23.5,13,65.399482
7.0,11,65.415385
138.0,3,65.421284
15.333333,12,65.437384
138.0,3,65.443047
-8.5,10,65.458705
153.0,3,65.464699
102.0,13,65.482975
122.5,2,65.487413
122.5,2,65.492022
138.0,3,65.497963
115.0,10,65.512172
122.5,2,65.516807
144.666667,11,65.53343
20.0,1,65.536837
71.833333,9,65.551035
7.5,11,65.570001
20.0,1,65.573412
138.0,3,65.57941
59.666667,14,65.60021
138.0,3,65.60603
104.5,12,69.238113
-38.5,16,69.259623
-23.5,13,69.27688
138.0,3,69.282363
122.5,2,69.286745
122.5,2,69.290952
51.333333,11,69.306916
27.5,11,69.336084
-23.5,13,69.365792
208.666667,8,69.379661
122.5,2,69.384566
138.0,3,69.390581
138.0,3,69.396028
22.0,11,69.41014
181.833333,4,69.416957
10.833333,18,69.441364
138.0,3,69.447596
20.0,1,69.450755
79.5,13,69.46929
20.0,1,69.472703
122.5,2,69.477676
17.5,13,69.496615
-37.5,20,69.538571
