#{"t_start": 1742149689.363057, "env_id": "None"}
r,l,t
0.0,1,13.573096
0.0,1,13.576214
102.5,2,13.580513
-12.5,11,13.594835
2.5,8,13.605647
2.5,8,13.616526
118.0,3,13.622572
-43.5,13,13.639518
0.0,1,13.642611
118.0,3,13.648105
102.5,2,13.652082
-12.5,11,13.667762
102.5,2,13.671889
-28.5,10,13.684222
2.5,8,13.695477
102.5,2,13.699907
59.5,13,13.715965
134.0,8,13.727843
102.5,2,13.732303
102.5,2,13.736422
-43.5,13,13.752968
-43.5,13,13.769699
-20.5,15,13.788333
118.0,3,13.793751
0.0,1,13.796893
118.0,3,13.802275
-12.0,15,13.822868
102.5,2,13.827032
0.0,1,13.830278
118.0,3,13.836068
118.0,3,13.841454
103.0,6,13.85004
102.5,2,13.854314
-28.5,10,13.867502
0.0,1,13.870565
102.5,2,13.874717
-43.5,13,13.8918
118.0,3,13.89741
-43.5,13,13.913889
118.0,3,13.919228
2.5,8,13.930237
133.5,4,13.937197
-28.5,10,13.950224
33.0,6,13.959846
118.0,3,13.965249
118.0,3,13.970552
2.5,8,13.981035
118.0,3,13.986381
0.0,1,13.989559
0.0,1,13.992334
2.5,8,14.003276
13.0,10,14.01674
72.0,8,14.028154
0.0,1,14.030907
0.0,1,14.03402
0.0,1,14.036746
118.0,3,14.042073
-58.5,16,18.06954
-28.5,10,18.085419
133.0,3,18.091083
0.0,1,18.094736
102.5,2,18.099575
118.0,3,18.105514
33.0,6,18.114776
118.0,3,18.120577
133.5,4,18.127443
122.5,2,18.131798
0.0,1,18.13512
118.0,3,18.140996
-43.5,13,18.157254
0.0,1,18.160133
0.0,1,18.163355
-28.5,10,18.176216
141.833333,6,18.187103
0.0,1,18.191073
2.5,8,18.206891
2.5,8,18.220047
118.0,3,18.225749
0.0,1,18.228991
0.0,1,18.232419
0.333333,11,18.246535
102.5,2,18.250806
0.0,1,18.253893
-43.5,13,18.271877
-27.5,14,18.293152
2.5,8,18.305119
-36.0,18,18.335823
-28.5,10,18.350235
0.0,1,18.353418
2.5,8,18.365189
75.0,14,18.383405
18.0,9,18.400106
118.0,3,18.406076
118.0,3,18.411888
118.0,3,18.417554
118.0,3,18.423873
0.0,1,18.427011
118.0,3,18.433301
118.0,3,18.439105
-32.5,15,18.458758
0.0,1,18.461778
102.5,2,18.466079
118.0,3,18.471958
102.5,2,18.476383
118.0,3,18.481941
0.0,1,18.484951
118.0,3,18.49019
-118.5,28,18.524305
118.0,3,18.530367
121.0,21,18.558582
-58.5,16,18.579244
102.5,2,18.58531
118.0,3,18.591434
102.5,2,18.595957
0.0,1,18.599424
-28.5,10,18.613084
118.0,3,18.618939
118.0,3,18.625157
12.5,10,18.64071
2.5,8,18.653751
102.5,2,18.658844
118.0,3,18.664898
-28.5,10,18.679927
-88.5,22,18.710006
0.0,1,18.713376
30.833333,10,18.728898
102.5,2,18.734244
-27.5,14,18.756618
33.0,6,18.767056
118.0,3,18.77323
-28.5,10,18.79075
28.0,12,18.807446
0.0,1,18.811704
133.0,3,18.818007
118.0,3,18.823854
133.5,4,18.832137
118.0,3,18.837711
-43.5,13,18.857135
102.5,2,18.862185
118.0,3,18.8678
-43.5,13,18.884111
0.0,1,18.887791
118.0,3,18.894088
118.0,3,18.899933
102.5,2,18.904371
102.5,2,22.805533
-34.666667,18,22.828188
102.5,2,22.832634
118.0,3,22.837812
-88.5,22,22.864665
-12.5,11,22.879298
-43.5,13,22.896337
106.333333,8,22.907573
-58.5,16,22.929192
102.5,2,22.933523
0.0,1,22.936895
102.5,2,22.940956
102.5,2,22.944794
-43.5,13,22.960976
146.833333,5,22.968998
-58.5,16,22.989451
-12.5,15,23.008252
102.5,2,23.012643
-58.5,16,23.031525
118.0,3,23.03673
33.5,10,23.050908
0.0,1,23.053832
-43.5,13,23.069821
-28.5,10,23.083272
-28.5,10,23.096473
-57.5,20,23.122974
102.5,2,23.127423
118.0,3,23.133616
17.0,8,23.144452
-88.5,22,23.171725
0.0,1,23.17451
118.0,3,23.17999
-12.5,15,23.198331
102.5,2,23.202692
-12.5,11,23.216332
-3.0,12,23.230969
-42.5,17,23.251217
-12.0,15,23.272216
-2.5,9,23.285094
102.5,2,23.289296
118.0,3,23.294624
0.0,1,23.297597
-28.5,10,23.311031
0.0,1,23.313834
118.0,3,23.319155
118.0,3,23.324952
118.0,3,23.330818
102.5,2,23.335132
0.0,1,23.338144
18.0,9,23.35039
0.0,1,23.353444
118.0,3,23.358974
-12.5,11,23.373467
102.5,2,23.377919
102.5,2,23.382166
0.0,1,23.385202
102.5,2,23.389261
0.0,1,23.392229
118.0,3,23.397655
38.0,8,23.40767
118.0,3,23.412997
102.5,2,23.417055
-15.5,14,23.434592
102.5,2,23.438863
92.5,4,23.445411
0.0,1,23.448032
-28.5,10,23.461864
-13.0,11,23.47731
116.333333,6,23.487195
143.0,3,23.492761
118.0,3,23.498489
0.0,1,23.501093
-28.5,10,23.51347
102.5,2,23.517355
0.0,1,23.520134
118.0,3,23.525543
-27.5,14,27.109109
0.0,1,27.112177
0.0,1,27.115023
118.0,3,27.120709
118.0,3,27.125971
-42.5,17,27.148157
-43.5,13,27.164753
-73.5,19,27.187598
118.0,3,27.193106
0.0,1,27.195938
118.0,3,27.201775
102.5,2,27.206059
0.0,1,27.209227
-20.833333,19,27.234191
98.333333,10,27.247216
143.0,3,27.252241
0.0,1,27.255338
-28.5,10,27.268228
0.0,1,27.271131
-12.5,11,27.285915
118.0,3,27.292035
2.5,8,27.307513
0.0,1,27.310609
18.0,9,27.324018
-28.5,10,27.337526
-12.5,11,27.353031
102.5,2,27.357177
102.5,2,27.361375
-28.5,10,27.373867
-43.5,13,27.38957
0.0,1,27.392704
118.0,3,27.398368
-43.5,13,27.415438
-13.0,11,27.430759
118.0,3,27.437045
102.5,2,27.44162
118.0,3,27.447455
2.5,8,27.459017
0.0,1,27.461913
102.5,2,27.466029
-31.0,17,27.487221
103.0,6,27.496253
-28.5,10,27.508818
0.0,1,27.511836
133.5,4,27.518701
102.5,2,27.522908
-3.0,12,27.53798
102.5,2,27.54177
0.0,1,27.544515
143.0,3,27.549949
-28.5,10,27.563296
118.0,3,27.568924
102.5,2,27.572938
43.5,8,27.584284
-43.5,13,27.601734
6.833333,19,27.625467
118.0,3,27.631089
-28.5,10,27.644828
-67.5,26,27.676148
118.0,3,27.682203
118.0,3,27.687567
0.0,1,27.690878
118.0,3,27.696758
118.0,3,27.702714
102.5,2,27.70676
0.0,1,27.70971
0.0,1,27.712908
80.333333,9,27.725683
3.0,12,27.741464
0.0,1,27.744324
-43.5,13,27.761546
-27.5,14,27.786168
102.5,2,27.790484
85.333333,8,27.802322
118.0,3,27.807982
118.0,3,27.81329
-9.666667,13,27.830933
27.5,14,27.85139
0.0,1,27.8543
-43.5,13,31.430858
118.0,3,31.437181
102.5,2,31.441484
118.0,3,31.446773
-43.5,13,31.464093
2.5,8,31.475255
-28.5,10,31.489462
118.0,3,31.495237
0.0,1,31.498658
102.5,2,31.503059
33.0,6,31.512768
-103.5,25,31.54278
118.0,3,31.548358
103.0,6,31.557462
-27.5,14,31.575312
-28.5,10,31.588799
113.0,4,31.595537
2.5,8,31.606008
-28.5,10,31.618977
18.0,9,31.632347
116.333333,6,31.641711
-12.5,11,31.656435
0.0,1,31.659262
102.5,2,31.663576
118.0,3,31.669657
-58.5,16,31.689648
102.5,2,31.693909
118.0,3,31.699264
-13.0,14,31.717226
102.5,2,31.721466
118.0,3,31.72689
-28.5,10,31.740055
2.5,8,31.751343
-43.5,13,31.767172
118.0,3,31.772149
-43.5,13,31.788979
-28.5,10,31.808546
-88.5,22,31.839527
-28.5,10,31.853597
118.0,3,31.859292
0.0,1,31.862245
-15.5,14,31.879751
0.0,1,31.882596
2.5,12,31.89748
178.5,4,31.90433
118.0,3,31.910067
118.0,3,31.915534
0.0,1,31.918417
122.5,2,31.922909
48.0,8,31.934781
118.0,3,31.940116
102.5,2,31.944374
102.5,2,31.948729
-12.5,11,31.963014
-28.5,10,31.976014
0.0,1,31.9792
7.0,10,31.992243
0.0,1,31.995203
-73.5,19,32.018644
0.0,1,32.022581
118.0,3,32.028109
102.5,2,32.032427
-3.0,12,32.0475
102.5,2,32.051742
-43.5,13,32.068373
102.5,6,32.077583
118.0,3,32.083257
118.0,3,32.088906
102.5,2,32.09306
-43.5,13,32.110088
-43.0,17,32.130125
0.0,1,32.133124
102.5,2,32.137474
-43.5,13,32.155079
0.0,1,32.158218
102.5,2,32.162336
118.0,3,32.167861
-27.5,14,36.051291
-43.5,13,36.068977
102.5,2,36.07383
-28.5,10,36.090224
18.0,9,36.105027
2.0,8,36.119544
102.5,2,36.124557
102.5,2,36.129453
118.0,3,36.135916
-12.5,11,36.152885
-28.5,10,36.16642
-43.5,13,36.183298
-28.5,10,36.199279
3.0,12,36.218178
102.5,2,36.222586
-73.5,19,36.245503
0.0,1,36.248648
0.0,1,36.25168
118.0,3,36.257822
102.5,2,36.262556
72.0,8,36.27483
118.0,3,36.280737
-43.5,13,36.297971
33.0,6,36.307795
118.0,3,36.313773
-43.5,13,36.331303
2.5,8,36.343254
118.0,3,36.348847
0.0,1,36.351836
102.5,2,36.356269
-42.5,17,36.378249
102.5,2,36.382615
118.0,3,36.388766
102.5,2,36.392926
2.5,8,36.403587
149.0,5,36.411616
0.0,1,36.414554
-28.5,10,36.42862
0.0,1,36.431483
118.0,3,36.436838
102.5,2,36.441084
118.0,3,36.446114
-88.5,22,36.471011
118.0,3,36.47649
-42.5,17,36.499517
118.0,3,36.504915
169.833333,7,36.515323
2.5,8,36.52766
102.5,2,36.531886
118.0,3,36.537575
118.0,3,36.543147
118.0,3,36.548828
95.833333,13,36.567435
-43.5,13,36.585833
0.0,1,36.58979
-58.5,16,36.611782
-28.5,10,36.628495
2.0,8,36.641249
2.5,8,36.653403
48.0,8,36.666896
118.0,3,36.67433
102.5,2,36.678882
118.0,3,36.685205
33.0,6,36.696367
2.5,8,36.709021
0.0,1,36.71211
102.5,2,36.716577
-28.5,10,36.732399
102.5,2,36.737963
-12.5,11,36.753807
0.0,1,36.757255
33.0,6,36.767478
102.5,2,36.772991
0.0,1,36.776814
0.0,1,36.780834
116.333333,6,36.790634
-28.5,10,36.804164
-27.5,14,36.824426
-28.5,10,36.844986
0.0,1,36.848749
102.5,2,36.853684
-20.5,15,40.788456
3.0,12,40.810769
-27.5,14,40.833392
-28.5,10,40.848652
102.5,2,40.853444
133.0,3,40.860106
111.333333,7,40.870757
102.5,2,40.875042
102.5,2,40.879397
33.0,6,40.888082
12.5,10,40.902587
-40.5,19,40.925753
33.0,6,40.934542
102.5,2,40.938771
2.5,8,40.949434
0.0,1,40.952592
-28.5,10,40.965916
102.5,2,40.970158
110.833333,8,40.982249
33.0,6,40.991571
2.5,8,41.00285
102.5,2,41.007089
118.0,3,41.012683
102.5,2,41.016751
-19.666667,15,41.034604
-58.5,16,41.055468
-28.5,10,41.067759
118.0,3,41.073365
0.0,1,41.076415
102.5,2,41.080802
-13.0,11,41.09513
0.0,1,41.098214
0.0,1,41.101197
118.0,3,41.107341
33.5,10,41.121676
102.5,2,41.125909
-28.5,10,41.138126
118.0,3,41.144434
-28.5,10,41.158532
-28.5,10,41.171801
0.0,1,41.17473
118.0,3,41.182315
118.0,3,41.188042
102.5,2,41.192227
137.5,8,41.202231
-43.5,13,41.219019
118.0,3,41.224362
118.0,3,41.229562
-18.0,15,41.248373
118.0,3,41.253831
33.0,6,41.262575
102.5,2,41.266771
0.0,1,41.269606
-13.0,11,41.284745
118.0,3,41.290716
-28.5,10,41.304321
-28.5,10,41.317978
0.0,1,41.321048
-28.5,10,41.334626
118.0,3,41.340123
-31.0,17,41.362064
66.833333,9,41.373883
118.0,3,41.379334
118.0,3,41.384616
102.5,2,41.389178
-28.5,10,41.402942
0.0,1,41.406078
0.0,1,41.408963
-28.5,10,41.421679
102.5,2,41.425755
0.0,1,41.428585
118.0,3,41.434086
113.0,4,41.440847
118.0,3,41.446344
105.5,12,41.461551
102.5,2,41.465669
-28.5,10,41.478441
102.5,2,41.482572
-12.5,11,41.496876
102.5,2,41.501195
118.0,3,41.506524
-12.5,11,41.522413
-28.5,10,41.535123
0.0,1,41.538353
0.0,1,41.541524
102.5,2,45.203521
102.5,2,45.20787
115.0,10,45.222762
164.5,6,45.23451
102.5,2,45.238607
0.0,1,45.24192
0.0,1,45.24708
85.333333,8,45.258834
-28.5,10,45.272925
-28.5,10,45.28663
118.0,3,45.29211
113.0,4,45.299804
2.5,8,45.311468
118.0,3,45.316942
0.0,1,45.319881
-58.5,16,45.341496
102.5,2,45.345668
-58.5,16,45.366583
102.5,2,45.371012
22.5,8,45.382008
102.5,2,45.386096
113.0,4,45.393627
2.5,8,45.40501
0.0,1,45.407895
-58.5,16,45.429285
0.0,1,45.43222
-28.5,10,45.446586
118.0,3,45.452636
102.5,2,45.457368
-43.5,13,45.474079
0.0,1,45.476973
2.0,8,45.488916
102.5,2,45.493226
-57.5,20,45.517344
118.0,3,45.523532
2.5,8,45.53482
103.0,6,45.544898
118.0,3,45.550196
0.0,1,45.553388
118.0,3,45.558762
118.0,3,45.564831
118.0,3,45.570079
-28.5,10,45.584855
102.5,2,45.58938
102.5,2,45.593799
102.5,2,45.59786
-43.5,13,45.616031
-12.5,11,45.631354
102.5,2,45.635741
102.5,2,45.640106
118.0,3,45.646481
0.0,1,45.649727
-28.5,10,45.673349
0.0,1,45.677794
118.0,3,45.685173
58.166667,15,45.710285
0.0,1,45.714375
72.0,8,45.728213
118.0,3,45.73508
2.5,8,45.747055
-39.666667,19,45.770893
0.0,1,45.774238
118.0,3,45.782079
-43.5,13,45.801061
18.0,9,45.816018
118.0,3,45.821992
118.0,3,45.828931
102.5,2,45.834243
0.0,1,45.837293
118.0,3,45.844078
118.0,3,45.851088
-28.5,10,45.86583
49.0,15,45.886708
106.833333,17,45.908893
2.5,8,45.920451
102.5,2,45.92502
-28.5,10,45.938548
-12.5,11,45.953111
-28.5,10,45.966713
-12.5,11,45.983529
118.0,3,45.989228
-4.666667,12,46.004959
0.0,1,46.008272
118.0,3,46.013903
118.0,3,46.019296
0.0,1,46.022696
0.0,1,46.025752
-43.5,13,49.689138
102.5,2,49.693689
0.0,1,49.697201
143.0,3,49.702689
102.5,2,49.707114
118.0,3,49.712587
102.5,2,49.717154
118.0,3,49.724611
118.0,3,49.731558
-43.5,13,49.749069
102.5,2,49.753693
95.5,10,49.76949
118.0,3,49.77504
102.5,2,49.780268
102.5,2,49.784849
0.0,1,49.787581
102.5,2,49.792546
-43.5,13,49.809234
0.0,1,49.812513
-73.5,19,49.835102
102.5,2,49.839999
102.5,2,49.84462
-28.5,10,49.857861
-28.5,10,49.872169
2.5,8,49.884327
118.0,3,49.889907
-28.5,10,49.904206
118.0,3,49.910275
102.5,2,49.914542
118.0,3,49.920165
18.0,9,49.933413
0.0,1,49.936714
0.0,1,49.939823
-12.5,11,49.954238
102.5,2,49.958459
0.0,1,49.961814
-58.5,16,49.983531
33.0,6,49.993647
0.0,1,49.996532
-43.5,13,50.014581
22.5,8,50.026359
0.0,1,50.029498
-27.5,14,50.04864
118.0,3,50.054765
-28.5,10,50.068313
0.0,1,50.0719
-8.0,13,50.089605
18.0,9,50.102785
118.0,3,50.108695
102.5,2,50.113001
102.5,2,50.117519
113.0,4,50.124726
118.0,3,50.130476
-19.166667,22,50.159087
80.0,13,50.176489
-5.071429,20,50.200371
0.0,1,50.203935
2.0,8,50.214886
2.5,8,50.226664
-43.5,13,50.244377
102.5,2,50.248805
102.5,2,50.253262
133.5,4,50.260231
-28.5,10,50.27256
0.0,1,50.275572
102.5,2,50.279879
0.0,1,50.282838
2.5,8,50.294978
118.0,3,50.302892
33.0,6,50.312315
0.0,1,50.315637
-43.5,13,50.332499
0.0,1,50.335394
102.5,2,50.340148
118.0,3,50.345626
-43.5,13,50.363299
0.0,1,50.366233
118.0,3,50.371744
0.0,1,50.374526
-43.5,13,50.391195
102.5,2,50.395518
-12.5,11,50.410923
102.5,2,50.415083
102.5,2,50.419569
118.0,3,50.424955
0.0,1,50.42824
118.0,3,50.433913
-28.5,10,50.446625
-28.5,10,50.459268
102.5,2,50.463475
-28.5,10,54.020706
-28.5,10,54.034653
57.5,15,54.056006
-28.5,10,54.068591
72.0,19,54.093091
-43.5,13,54.109172
102.5,2,54.113153
-43.5,13,54.131661
143.0,3,54.137067
-58.5,16,54.157385
118.0,3,54.162822
103.0,6,54.171817
-58.5,16,54.191197
-28.5,10,54.204196
2.0,8,54.215688
-43.5,13,54.232212
118.0,3,54.237656
-12.5,11,54.251542
-46.0,20,54.276352
-43.5,13,54.294038
0.0,1,54.297355
118.0,3,54.303184
102.5,2,54.307435
-12.5,11,54.321594
118.0,3,54.326715
118.0,3,54.334702
118.0,3,54.340376
2.5,8,54.352067
80.333333,9,54.363596
102.5,2,54.367717
118.0,3,54.373106
2.5,12,54.388025
102.5,2,54.392164
0.333333,11,54.405823
118.0,3,54.411298
0.0,1,54.414102
-28.5,10,54.426904
0.0,1,54.429982
102.5,2,54.434006
0.0,1,54.437298
-28.5,10,54.450369
0.0,1,54.453441
2.0,8,54.464798
118.0,3,54.470287
90.5,11,54.484089
0.0,1,54.487719
0.0,1,54.49123
-12.5,11,54.505754
165.0,10,54.520981
102.5,2,54.525585
-58.5,16,54.546011
11.333333,13,54.5641
0.0,1,54.567336
-58.5,16,54.588033
80.0,13,54.604927
118.0,3,54.61034
0.0,1,54.613099
-28.5,10,54.626098
118.0,3,54.631976
-28.5,10,54.644117
102.5,2,54.648484
-28.5,10,54.661199
0.0,1,54.663987
0.0,1,54.666867
-12.5,11,54.681345
21.333333,11,54.695884
0.333333,11,54.710074
102.5,2,54.71412
-88.5,22,58.388578
118.0,3,58.394612
118.0,3,58.39995
118.0,3,58.405039
-28.5,10,58.420339
118.0,3,58.42554
102.5,2,58.429794
2.5,8,58.444381
123.5,12,58.462976
0.0,1,58.466647
-28.5,10,58.480873
118.0,3,58.48655
143.0,3,58.491863
102.5,2,58.496173
0.0,1,58.499151
118.0,3,58.504789
2.5,8,58.515812
113.0,4,58.5227
113.0,4,58.529765
-28.5,10,58.542596
57.0,11,58.557014
53.0,7,58.566608
118.0,3,58.571884
0.0,1,58.575386
102.5,2,58.579597
56.833333,9,58.592023
102.5,2,58.596078
-12.0,15,58.616021
118.0,3,58.621788
118.0,3,58.627257
-28.5,10,58.640086
113.0,4,58.646819
2.0,11,58.661622
113.0,4,58.668658
0.0,1,58.672003
-28.5,10,58.684347
0.0,1,58.687358
102.5,2,58.691773
-12.5,11,58.706694
-58.5,16,58.725957
-31.0,17,58.747261
102.5,2,58.751466
0.0,1,58.754603
0.0,1,58.757665
-9.666667,13,58.774934
-13.0,11,58.79026
69.5,11,58.805339
-28.5,10,58.819234
102.5,2,58.8233
-43.5,13,58.839617
-13.0,11,58.854211
118.0,3,58.859465
-27.5,14,58.876726
65.0,16,58.897375
118.0,3,58.90304
102.5,2,58.907595
118.0,3,58.91359
118.0,3,58.920808
102.5,2,58.925538
95.5,10,58.942048
-12.5,11,58.957266
38.0,8,58.969347
-28.5,10,58.985369
-28.5,10,59.005159
0.0,1,59.010348
118.0,3,59.018873
118.0,3,59.02736
-43.5,13,59.049001
118.0,3,59.055208
0.0,1,59.058454
0.0,1,59.062346
118.0,3,59.068034
-43.5,13,59.085125
-4.5,16,59.105623
143.0,3,59.110712
0.0,1,59.113766
2.0,8,59.126789
102.5,2,59.131374
102.5,2,59.135778
-43.5,13,59.15278
0.0,1,59.155667
-58.5,16,59.174257
2.5,8,62.610959
118.0,3,62.616201
0.0,1,62.619096
-28.5,10,62.632121
-28.5,10,62.645445
102.5,2,62.649531
-58.5,16,62.669059
118.0,3,62.674534
-58.5,16,62.693782
3.0,12,62.71019
0.0,1,62.713022
102.5,2,62.717256
2.5,8,62.728619
33.0,6,62.73846
118.0,3,62.743694
118.0,3,62.749333
-13.0,11,62.764052
-23.0,16,62.783168
0.0,1,62.786298
118.0,3,62.791738
0.0,1,62.795044
116.333333,6,62.804288
-43.5,13,62.821271
-27.5,14,62.840027
102.5,2,62.844316
0.0,1,62.847318
118.0,3,62.852484
-58.0,20,62.877344
-28.5,10,62.890666
0.0,1,62.893603
0.0,15,62.912356
136.833333,6,62.921488
2.5,8,62.932356
18.0,9,62.944082
102.5,2,62.948438
85.333333,8,62.959594
102.5,2,62.963837
26.333333,10,62.977676
102.5,2,62.982429
33.0,6,62.990992
118.0,3,62.996793
72.0,8,63.008834
118.0,3,63.014265
118.0,3,63.019649
102.5,2,63.023652
-58.5,16,63.044892
-12.5,11,63.059915
102.5,2,63.0642
102.5,2,63.068346
-12.5,11,63.082007
3.0,12,63.097707
28.0,10,63.111542
0.0,15,63.129336
102.5,2,63.133474
-23.0,16,63.153997
0.0,1,63.157281
-28.5,10,63.171417
102.5,2,63.17555
2.5,8,63.187907
2.5,8,63.198734
0.0,1,63.201835
-28.5,10,63.214754
7.0,10,63.228759
102.5,2,63.232812
0.0,1,63.235501
118.0,3,63.240733
118.0,3,63.246621
-28.5,10,63.260184
-28.5,10,63.271779
0.0,1,63.274445
0.0,1,63.277245
102.5,2,63.281271
118.0,3,63.28653
-43.5,13,63.303191
131.833333,7,63.313697
2.5,8,63.324273
-43.0,17,67.158172
102.5,2,67.162634
102.5,2,67.166648
33.0,6,67.175284
0.333333,11,67.189215
-28.5,10,67.202414
