#{"t_start": 1742229566.614126, "env_id": "None"}
r,l,t
-30.0,12,333.751407
30.0,2,333.83309
5.0,1,333.837691
5.0,1,333.840675
30.0,2,333.92583
-15.0,9,334.090072
30.0,2,334.094022
0.0,6,334.254205
0.0,10,334.6374
0.0,6,334.798403
5.0,1,334.801795
0.0,6,334.960572
30.0,2,334.966407
35.0,3,335.046957
35.0,3,335.128629
5.0,1,335.131786
0.0,6,335.220687
0.0,6,335.381141
5.0,1,335.38517
-60.0,18,335.778965
5.0,1,335.783107
0.0,6,335.866212
0.0,6,336.031798
-15.0,9,336.192848
5.0,1,336.196654
5.0,1,336.27826
43.333333,6,336.363051
30.0,2,336.441225
30.0,2,336.446667
30.0,2,336.529371
0.0,6,336.613803
30.0,2,336.693299
30.0,2,336.698829
30.0,2,336.779852
0.0,6,336.866806
-60.0,18,337.266764
30.0,2,337.273081
0.0,6,337.431662
5.0,1,337.435279
-15.0,9,337.610154
-25.0,15,337.925802
-30.0,12,338.155587
5.0,1,338.159183
5.0,1,338.161778
-30.0,12,338.424446
27.5,9,338.662867
35.0,3,338.667147
-5.0,11,338.905676
0.0,6,339.062376
30.0,2,339.065993
0.0,6,339.227831
35.0,3,339.232298
35.0,3,339.317059
0.0,6,339.475239
-30.0,12,339.764163
25.0,5,339.847412
5.0,1,339.851865
-15.0,9,340.01477
0.0,6,340.380062
0.0,6,340.464786
35.0,3,340.547482
10.0,8,340.706637
-5.0,9,340.866781
-15.0,9,341.099351
0.0,6,341.183182
-15.0,9,341.34271
5.0,1,341.421409
5.0,1,341.424329
25.0,3,341.507149
5.0,1,341.510853
0.0,6,341.591796
5.0,1,341.673978
5.0,1,341.678381
35.0,3,341.760858
5.0,1,341.764192
35.0,3,341.844256
30.0,2,341.84973
-50.0,16,342.16546
5.0,1,342.168658
5.0,1,342.24432
-35.0,13,342.487505
-15.0,9,342.646217
-30.0,12,342.884067
-15.0,9,343.043271
-30.0,12,343.295481
-30.0,12,343.535926
5.0,1,343.61363
0.0,6,343.696584
5.0,1,343.701456
0.0,6,343.858953
35.0,3,343.941714
30.0,2,343.94536
-15.0,9,344.104981
5.0,1,344.182675
30.0,2,344.18791
35.0,3,344.265521
30.0,2,344.270316
-15.0,9,344.505827
5.0,1,344.508509
0.0,6,344.592954
0.0,6,344.74902
-30.0,12,344.987841
35.0,3,345.067005
5.0,1,345.0705
-15.0,9,345.232625
5.0,1,345.236474
0.0,6,345.398402
35.0,3,345.481572
30.0,2,345.77318
0.0,6,345.94061
28.333333,7,346.025811
-30.0,12,346.262033
0.0,6,346.421296
5.0,1,346.424407
-15.0,9,346.584824
-15.0,9,346.81559
35.0,3,346.823682
-15.0,9,347.062796
5.0,1,347.06588
27.5,9,347.225352
35.0,3,347.307683
0.0,6,347.391216
30.0,2,347.468599
35.0,3,347.550954
30.0,2,347.55648
-30.0,12,347.793211
30.0,2,347.875116
0.0,6,347.960046
35.0,3,348.041143
-30.0,12,348.279425
5.0,1,348.282468
-30.0,12,348.527569
35.0,3,348.607951
-45.0,15,348.921401
35.0,3,348.926339
35.0,3,349.004341
35.0,3,349.084248
5.0,1,349.087655
0.0,6,349.246914
0.0,6,349.330096
-45.0,15,349.650173
0.0,6,349.733555
0.0,6,349.883937
35.0,3,349.965041
35.0,3,349.972533
-15.0,9,350.209337
-15.0,9,350.365365
5.0,1,350.368839
5.0,1,350.37301
5.0,1,350.453553
-15.0,9,350.617434
35.0,3,350.695152
35.0,3,350.702535
35.0,3,350.785974
-15.0,9,350.944149
30.0,2,351.022208
35.0,3,351.102056
0.0,6,351.183295
35.0,3,351.477985
5.0,1,351.481883
5.0,1,351.485304
35.0,3,351.579898
5.0,1,351.585889
-15.0,9,351.835828
30.0,4,351.923559
30.0,2,351.927634
5.0,1,351.930777
35.0,3,352.020496
35.0,3,352.111816
30.0,2,352.115965
30.0,2,352.204983
5.0,1,352.207774
30.0,2,352.297806
0.0,6,352.395824
0.0,6,352.583085
-15.0,9,352.759177
35.0,3,352.841597
0.0,6,352.923529
5.0,1,352.926916
0.0,6,353.085896
0.0,6,353.170253
35.0,3,353.253452
30.0,2,353.336552
30.0,2,353.341938
35.0,3,353.425817
35.0,3,353.508858
30.0,2,353.513521
-45.0,15,353.835628
0.0,6,353.919429
30.0,2,353.997239
5.0,1,354.000235
-15.0,9,354.159985
35.0,3,354.241345
-30.0,12,354.480387
30.0,2,354.562025
-45.0,15,354.797953
30.0,2,354.877393
-15.0,9,355.037532
5.0,1,355.040512
-30.0,12,355.276895
5.0,1,355.355459
30.0,2,355.36176
53.333333,4,355.442283
-15.0,9,355.609483
5.0,1,355.688698
0.0,6,355.770835
-60.0,18,356.156366
30.0,2,356.160082
-30.0,12,356.615231
-15.0,9,356.770152
-35.0,15,357.082228
0.0,6,357.240122
0.0,6,357.323861
35.0,3,357.401799
-30.0,12,357.6427
5.0,1,357.646452
35.0,3,357.728573
5.0,1,357.732123
35.0,3,357.812463
0.0,6,357.891399
5.0,1,357.97065
-15.0,9,358.135641
35.0,3,358.217086
0.0,6,358.300293
17.5,11,358.547555
-5.0,11,358.790336
35.0,3,358.795295
5.0,1,358.874379
-45.0,15,359.136605
0.0,6,359.315803
30.0,2,359.321644
5.0,1,359.409245
0.0,6,359.491018
-15.0,9,359.653433
35.0,3,359.73177
0.0,6,359.884832
35.0,3,359.89116
35.0,3,359.970523
-15.0,9,360.130424
-30.0,12,360.365301
35.0,3,360.444753
35.0,3,360.52659
35.0,3,360.603104
-15.0,9,360.763685
5.0,1,360.769419
30.0,2,360.850089
0.0,6,360.935587
5.0,1,360.938735
0.0,6,361.102558
5.0,1,361.105928
-15.0,9,361.265314
0.0,6,361.422379
0.0,6,361.533992
30.0,2,361.615375
32.5,8,361.780848
-15.0,9,361.943218
35.0,3,362.024726
30.0,2,362.028419
-15.0,9,362.494804
5.0,1,362.497934
30.0,4,362.582298
30.0,2,362.587831
35.0,3,362.667238
0.0,6,362.827438
35.0,3,362.832625
5.0,1,362.909687
-15.0,9,363.066059
30.0,2,363.071911
-20.0,10,363.310508
30.0,2,363.31473
5.0,1,363.394443
0.0,6,363.477365
-15.0,9,363.640849
30.0,2,363.717244
5.0,1,363.721906
-15.0,9,363.880185
35.0,3,363.96019
43.333333,6,364.116888
30.0,2,364.121937
25.0,5,364.200908
38.333333,7,364.44579
-15.0,9,364.61148
35.0,3,364.691257
35.0,3,364.772689
30.0,4,364.850659
-15.0,9,365.010697
-30.0,12,365.245333
30.0,4,365.32444
5.0,1,365.328858
35.0,3,365.409414
30.0,2,365.488265
5.0,1,365.491859
-60.0,18,365.809003
53.333333,4,365.889136
5.0,1,365.963293
30.0,2,365.966745
30.0,2,366.04464
-10.0,8,366.207367
35.0,3,366.211483
-15.0,9,366.449784
0.0,6,366.533328
0.0,6,366.691687
-15.0,9,366.850731
5.0,1,366.855021
30.0,2,366.932595
0.0,6,367.015215
-5.0,11,367.247362
0.0,6,367.32993
5.0,1,367.624649
0.0,6,367.718513
-45.0,15,368.035529
-30.0,12,368.270044
-15.0,9,368.48802
30.0,2,368.570216
5.0,1,368.573797
0.0,6,368.655098
5.0,1,368.733696
35.0,3,368.739052
5.0,1,368.816202
30.0,2,368.821188
30.0,2,368.899754
5.0,9,369.059197
35.0,3,369.137956
-75.0,21,369.530738
-30.0,12,369.771841
35.0,3,369.848915
35.0,3,369.854248
0.0,6,370.009025
48.333333,5,370.090181
5.0,1,370.092632
-15.0,9,370.326669
0.0,6,370.407861
-30.0,12,370.645738
35.0,3,370.726677
-30.0,12,370.964093
-30.0,12,371.200991
35.0,3,371.280636
-15.0,9,371.440615
35.0,3,371.523665
35.0,3,371.528419
35.0,3,371.611453
-45.0,15,371.928223
0.0,6,372.011979
0.0,6,372.166187
-45.0,15,372.482783
-30.0,12,372.719314
-30.0,12,372.949681
30.0,2,372.953547
0.0,6,373.116657
5.0,1,373.120336
35.0,3,373.20201
-30.0,12,373.440635
-15.0,9,373.600069
-5.0,7,373.759359
5.0,1,373.76311
53.333333,4,373.843464
5.0,1,373.847907
-45.0,15,374.162835
35.0,3,374.44807
-5.0,7,374.53093
35.0,3,374.614385
5.0,1,374.617803
-5.0,11,374.857916
5.0,1,374.861116
5.0,1,374.939944
5.0,1,374.943165
-45.0,15,375.257949
35.0,3,375.263596
0.0,6,375.418671
0.0,6,375.502196
5.0,1,375.581704
35.0,3,375.587742
5.0,1,375.665765
35.0,3,375.672542
0.0,6,375.828013
35.0,3,375.905442
55.0,8,376.064064
35.0,3,376.070855
30.0,4,376.150369
-15.0,9,376.382181
5.0,1,376.38702
30.0,2,376.391255
35.0,3,376.471009
35.0,3,376.551637
-15.0,9,376.713829
-45.0,15,377.025311
30.0,4,377.106015
30.0,2,377.110294
35.0,3,377.190197
30.0,2,377.268981
-15.0,9,377.428052
5.0,1,377.431358
35.0,3,377.512308
35.0,3,377.596255
5.0,1,377.599314
30.0,2,377.605243
0.0,6,377.766508
-15.0,9,377.923776
-90.0,24,378.387963
30.0,2,378.464307
30.0,2,378.470782
35.0,3,378.548239
-15.0,9,378.70838
30.0,2,378.786864
-15.0,9,378.94874
5.0,1,378.953321
5.0,1,378.956824
5.0,1,379.03325
-3.333333,15,379.518756
0.0,6,379.677788
-35.0,15,379.986769
-30.0,12,380.223764
-15.0,9,380.385862
5.0,1,380.389561
30.0,2,380.46846
-15.0,9,380.631178
-15.0,9,380.795605
-15.0,9,380.956561
30.0,2,381.03197
5.0,1,381.034881
5.0,1,381.038809
0.0,6,381.192672
0.0,6,381.277472
5.0,1,381.353482
48.333333,5,381.437846
-30.0,12,381.679796
5.0,9,381.843484
7.0,13,382.080469
35.0,3,382.161616
5.0,1,382.165022
35.0,3,382.244753
-15.0,7,382.406221
0.0,6,382.489345
5.0,1,382.564062
30.0,2,382.569345
35.0,3,382.647506
5.0,1,382.651743
35.0,3,382.730155
25.0,3,382.810376
-30.0,12,383.051374
-15.0,9,383.208354
35.0,3,383.288631
0.0,6,383.371185
5.0,1,383.375227
5.0,1,383.45312
30.0,2,383.458191
0.0,10,383.69281
0.0,6,383.776015
0.0,6,383.932565
5.0,1,383.935779
0.0,6,384.017754
30.0,2,384.099055
-15.0,9,384.259205
30.0,2,384.339532
37.5,7,384.42657
-30.0,12,384.664884
0.0,6,384.824097
0.0,6,384.90736
30.0,2,385.192408
-45.0,15,385.50822
5.0,1,385.512693
-30.0,12,385.748845
5.0,1,385.752129
30.0,2,385.833806
30.0,2,385.840823
5.0,1,385.843535
-15.0,9,386.165593
-15.0,9,386.324352
5.0,1,386.328412
-15.0,9,386.497391
20.0,6,386.657748
5.0,1,386.661609
0.0,6,386.819656
5.0,1,386.8231
-30.0,12,387.057781
-45.0,15,387.372382
-15.0,9,387.536076
5.0,1,387.539095
0.0,6,387.695209
30.0,2,387.698587
0.0,6,387.859251
0.0,6,387.9503
-30.0,12,388.200769
0.0,6,388.355363
0.0,6,388.440178
5.0,1,388.443455
35.0,3,388.527631
35.0,3,388.608519
0.0,6,388.692936
5.0,1,388.773864
0.0,6,388.854471
-30.0,12,389.09381
-15.0,9,389.260565
-15.0,9,389.49938
5.0,1,389.503153
-15.0,11,389.736217
30.0,2,389.741283
5.0,1,389.743844
0.0,6,389.90091
0.0,6,389.983257
35.0,3,390.066766
35.0,3,390.14638
35.0,3,390.22736
30.0,2,390.231353
5.0,1,390.237714
0.0,6,390.395714
0.0,6,390.479623
35.0,3,390.561042
0.0,6,390.923691
35.0,3,390.929229
35.0,3,391.008471
30.0,2,391.091358
-25.0,15,391.338347
35.0,3,391.417646
5.0,1,391.420608
0.0,6,391.578691
30.0,2,391.585094
0.0,6,391.738618
30.0,2,391.743139
35.0,3,391.823524
-30.0,12,392.061605
-15.0,9,392.225095
-15.0,9,392.460666
30.0,2,392.464866
-15.0,9,392.631045
5.0,1,392.711767
30.0,2,392.715969
5.0,1,392.720252
30.0,2,392.829881
30.0,2,392.83585
-30.0,12,393.115418
0.0,6,393.284377
35.0,3,393.36724
-15.0,9,393.53859
10.0,8,393.704921
35.0,3,393.792612
0.0,6,393.884278
35.0,3,393.97347
-15.0,9,394.143591
0.0,6,394.406983
5.0,1,394.411479
30.0,2,394.41642
0.0,6,394.590704
5.0,1,394.593831
35.0,3,394.685956
35.0,3,394.769956
5.0,1,394.773101
35.0,3,394.856446
-15.0,9,395.017167
5.0,1,395.021447
30.0,4,395.125912
0.0,6,395.309705
35.0,3,395.3171
-45.0,15,395.658567
0.0,6,395.820358
-30.0,12,396.085289
-15.0,9,396.255422
30.0,4,396.335754
35.0,3,396.639422
30.0,2,396.644052
5.0,1,396.648001
0.0,6,396.823266
30.0,2,396.827385
-15.0,9,397.081076
0.0,6,397.166848
30.0,4,397.250162
5.0,1,397.254376
0.0,6,397.409627
5.0,1,397.414039
0.0,6,397.572672
-15.0,9,397.725305
35.0,3,397.804497
0.0,6,397.883048
30.0,2,397.957158
-15.0,9,398.111098
30.0,2,398.115524
0.0,6,398.2638
0.0,6,398.342245
5.0,1,398.417613
30.0,2,398.421331
35.0,3,398.498837
0.0,6,398.577808
30.0,2,398.653734
0.0,6,398.732061
0.0,6,398.884604
0.0,6,398.961977
-30.0,12,399.293488
35.0,3,399.373426
35.0,3,399.451517
-15.0,9,399.602873
0.0,6,399.754064
0.0,6,399.831434
30.0,2,399.914124
30.0,2,399.918675
-15.0,9,400.093673
30.0,2,400.170774
30.0,2,400.176117
-15.0,9,400.401869
-30.0,16,400.706046
-15.0,9,400.855571
0.0,6,400.93735
-15.0,9,401.158806
35.0,3,401.164901
-15.0,9,401.390929
35.0,3,401.398085
0.0,6,401.551301
-45.0,15,401.860525
0.0,6,401.939051
-15.0,9,402.290289
35.0,3,402.366287
-30.0,12,402.614732
0.0,6,402.77992
-30.0,12,403.030166
0.0,6,403.116607
5.0,1,403.119975
-20.0,10,403.357264
5.0,1,403.361823
0.0,6,403.516036
30.0,2,403.519423
30.0,2,403.596512
5.0,1,403.601886
-5.0,7,403.751173
5.0,1,403.754081
5.0,1,403.757125
35.0,3,403.835409
30.0,2,403.840256
30.0,2,403.915895
-15.0,9,404.068047
30.0,2,404.144902
35.0,3,404.149242
0.0,6,404.298603
0.0,6,404.378873
5.0,1,404.453881
-15.0,9,404.611475
35.0,3,404.6886
35.0,3,404.693778
5.0,1,404.767639
35.0,3,404.773823
35.0,3,404.850338
35.0,3,404.928177
5.0,1,404.932318
30.0,2,405.006228
35.0,3,405.011569
-15.0,9,405.232174
5.0,1,405.237231
30.0,2,405.240322
0.0,6,405.394297
0.0,6,405.477037
35.0,3,405.552469
0.0,6,405.70036
5.0,1,405.703823
-15.0,9,405.861829
-15.0,9,406.018924
5.0,1,406.093889
-45.0,15,406.324
0.0,6,406.48263
30.0,2,406.489198
5.0,1,406.564705
5.0,1,406.758918
0.0,6,406.846657
5.0,1,406.921268
-15.0,9,407.076056
30.0,2,407.080066
-15.0,9,407.302078
30.0,2,407.307831
-5.0,17,407.612373
30.0,2,407.779818
5.0,1,407.783104
30.0,2,407.860294
35.0,3,407.865372
35.0,3,407.940857
30.0,2,408.014948
5.0,1,408.019253
0.0,6,408.09961
30.0,2,408.176433
30.0,2,408.180507
5.0,1,408.256725
-20.0,14,408.491627
5.0,1,408.494882
-15.0,9,408.720187
0.0,6,408.799943
0.0,6,408.948174
27.5,9,409.108459
5.0,1,409.1114
35.0,3,409.203987
5.0,1,409.207189
30.0,2,409.332334
0.0,6,409.439106
0.0,6,409.619436
35.0,3,409.62505
35.0,3,409.713385
5.0,1,409.7168
0.0,6,409.879192
30.0,2,409.883139
5.0,1,409.964295
35.0,3,409.970793
-5.0,7,410.139948
30.0,2,410.222968
30.0,2,410.226501
48.333333,5,410.316965
0.0,6,410.494507
0.0,6,410.581987
5.0,7,410.819211
-20.0,14,411.150517
-75.0,21,411.608659
-20.0,10,411.795478
-30.0,12,412.029991
35.0,3,412.117818
0.0,6,412.56346
-30.0,12,412.822046
30.0,2,412.827024
5.0,1,412.830472
30.0,2,412.910144
35.0,3,412.989315
0.0,6,413.091709
5.0,1,413.094875
35.0,3,413.185214
-20.0,10,413.479182
35.0,3,413.485857
35.0,3,413.567123
-15.0,9,413.722963
30.0,2,413.799664
-5.0,7,413.968075
35.0,3,413.972193
-15.0,9,414.304702
35.0,3,414.310014
0.0,6,414.470771
5.0,1,414.474258
0.0,6,414.639477
-15.0,9,414.803657
5.0,1,414.806716
0.0,6,414.97501
30.0,2,414.979862
35.0,3,415.063114
-30.0,12,415.314473
30.0,2,415.32105
35.0,3,415.422644
5.0,1,415.427968
30.0,2,415.517772
-30.0,12,415.771911
0.0,6,415.933466
35.0,3,416.047212
30.0,2,416.131067
30.0,2,416.137536
35.0,3,416.226199
35.0,3,416.305985
35.0,3,416.31138
-15.0,9,416.539778
5.0,1,416.545048
30.0,2,416.549967
-25.0,11,416.810953
5.0,1,416.814077
30.0,2,416.893295
48.333333,5,416.972348
35.0,3,417.051227
35.0,3,417.136357
-15.0,9,417.29898
30.0,2,417.302458
25.0,3,417.583674
30.0,2,417.658908
25.0,3,417.66526
5.0,1,417.742738
35.0,3,417.747951
30.0,2,417.845173
0.0,6,417.940453
-30.0,12,418.232517
5.0,1,418.312598
5.0,1,418.315862
5.0,1,418.321053
0.0,6,418.499645
30.0,2,418.505865
35.0,3,418.605901
35.0,3,418.710597
5.0,1,418.714686
0.0,6,418.815785
0.0,6,418.992055
35.0,3,419.093404
0.0,6,419.189001
-30.0,12,419.432149
35.0,3,419.510667
30.0,2,419.516579
35.0,3,419.59198
-15.0,9,419.754421
0.0,6,419.922236
0.0,6,420.006571
-15.0,9,420.253432
0.0,6,420.330993
5.0,1,420.333587
43.333333,6,420.482307
30.0,2,420.486881
30.0,2,420.576533
5.0,1,420.579875
53.333333,4,420.672464
30.0,2,420.765055
35.0,3,420.771994
35.0,3,420.860841
30.0,2,420.938491
30.0,4,421.0157
35.0,3,421.021103
5.0,1,421.095965
5.0,1,421.100175
-15.0,9,421.248973
-60.0,18,421.741402
35.0,3,421.747928
-30.0,12,422.16068
5.0,1,422.673033
35.0,3,422.693352
35.0,3,422.949756
0.0,6,423.427127
-30.0,12,423.777809
30.0,4,423.881728
0.0,6,423.985846
5.0,1,423.991095
-30.0,12,424.338683
-15.0,9,424.645479
5.0,1,424.648308
35.0,3,424.752601
30.0,4,424.854878
35.0,3,424.860984
30.0,2,424.962818
5.0,1,424.96758
-45.0,15,425.380145
30.0,2,425.384455
5.0,1,425.485156
0.0,6,425.591565
30.0,2,425.695166
5.0,1,425.699085
5.0,1,425.702491
5.0,1,425.706444
35.0,3,425.812197
0.0,6,426.021002
30.0,2,426.025677
30.0,2,426.133202
5.0,1,426.136597
35.0,3,426.246268
0.0,6,426.35476
-75.0,21,426.907133
5.0,1,427.007323
35.0,3,427.013084
0.0,6,427.21376
35.0,3,427.322398
30.0,2,427.327297
0.0,6,427.571079
-15.0,9,427.794659
5.0,1,427.800361
-45.0,15,428.215627
35.0,3,428.319676
30.0,2,428.323007
-15.0,9,428.535313
5.0,1,428.638672
-15.0,9,428.854394
30.0,2,428.858292
30.0,2,428.954544
0.0,6,429.031061
35.0,3,429.106772
5.0,1,429.109836
-15.0,9,429.325946
35.0,3,429.33017
5.0,1,429.589456
30.0,2,429.593938
0.0,6,429.776125
35.0,3,429.78175
35.0,3,429.85493
30.0,4,429.927501
35.0,3,430.000309
0.0,6,430.076426
0.0,6,430.219821
-5.0,7,430.393386
5.0,1,430.397536
-15.0,9,430.545572
32.5,8,430.690757
-30.0,12,430.91161
0.0,6,431.067354
35.0,3,431.071969
-15.0,9,431.289912
0.0,6,431.364224
35.0,3,431.438102
35.0,3,431.512493
-60.0,18,431.803858
35.0,3,431.983399
-45.0,15,432.271295
0.0,6,432.345679
5.0,1,432.34926
-15.0,9,432.563545
30.0,2,432.568136
30.0,4,432.6436
-15.0,9,432.788879
0.0,6,432.932135
30.0,2,432.936763
-5.0,11,433.153576
5.0,1,433.156784
5.0,1,433.226888
23.333333,8,433.372872
30.0,2,433.376337
35.0,3,433.447808
5.0,1,433.45077
38.333333,7,433.598038
-15.0,9,433.745064
48.333333,5,433.820238
-40.0,18,434.178809
-15.0,9,434.331721
5.0,1,434.334888
5.0,1,434.407459
-15.0,9,434.557342
5.0,1,434.561603
-30.0,12,434.78737
30.0,2,434.859889
35.0,3,434.86586
30.0,2,435.132478
30.0,2,435.136934
5.0,1,435.207767
0.0,6,435.284193
30.0,2,435.35941
0.0,6,435.437772
0.0,6,435.589477
0.0,6,435.664583
-15.0,9,435.828096
35.0,3,435.921184
35.0,3,436.001935
35.0,3,436.084166
35.0,3,436.095821
30.0,2,436.21718
30.0,2,436.226427
5.0,1,436.329845
30.0,2,436.335751
30.0,2,436.412454
0.0,6,436.494839
0.0,6,436.644255
35.0,3,436.650996
-15.0,9,436.869646
0.0,6,436.947756
0.0,6,437.106289
-30.0,12,437.333067
0.0,6,437.412649
5.0,1,437.415479
-15.0,9,437.643738
35.0,3,437.650545
5.0,1,437.73903
30.0,2,437.743386
0.0,6,437.909033
5.0,1,437.91341
-60.0,18,438.862602
5.0,1,438.942527
13.333333,8,439.106889
30.0,2,439.113136
-60.0,18,439.530159
0.0,6,439.61216
-15.0,9,439.768989
0.0,6,439.925905
-30.0,12,440.161271
5.0,1,440.164351
30.0,2,440.242086
30.0,2,440.248994
0.0,6,440.403448
0.0,6,440.485465
53.333333,4,440.564833
10.0,6,440.719648
0.0,6,440.799051
-30.0,12,441.233729
30.0,4,441.31038
-30.0,12,441.539876
35.0,3,441.619418
5.0,1,441.622612
-30.0,12,441.888617
30.0,2,441.976641
0.0,6,442.078661
0.0,6,442.256215
-45.0,15,442.497049
35.0,3,442.584733
-30.0,12,442.833268
35.0,3,442.936913
30.0,2,442.942145
-15.0,7,443.139536
0.0,6,443.305143
35.0,3,443.312646
5.0,1,443.399979
0.0,6,443.485944
0.0,6,443.657204
30.0,2,443.662627
35.0,3,443.742194
35.0,3,443.823434
-35.0,15,444.059861
0.0,6,444.224736
-15.0,9,444.385197
-30.0,12,444.64195
30.0,2,444.734654
-45.0,15,445.004327
35.0,3,445.09655
0.0,6,445.28143
35.0,3,445.28725
35.0,3,445.380873
35.0,3,445.466261
0.0,6,445.552222
0.0,6,445.730332
0.0,6,445.820505
30.0,2,445.898191
0.0,6,445.979651
0.0,6,446.127736
0.0,6,446.204
-5.0,7,446.352295
0.0,6,446.501873
5.0,1,446.504945
0.0,6,446.58464
-45.0,15,446.878734
-45.0,15,447.18373
-60.0,18,447.505206
0.0,6,447.677704
5.0,1,447.680931
27.5,9,448.055229
0.0,6,448.231081
35.0,3,448.311824
35.0,3,448.3179
5.0,1,448.394638
30.0,2,448.39825
0.0,6,448.548817
5.0,1,448.551934
-30.0,12,448.838542
35.0,3,448.957099
35.0,3,448.962525
0.0,6,449.112066
5.0,1,449.115922
5.0,1,449.118524
15.0,7,449.263707
0.0,6,449.408007
-5.0,7,449.486683
30.0,2,449.560373
0.0,6,449.638493
30.0,2,449.712075
35.0,3,449.790602
5.0,1,449.793856
0.0,6,449.876198
35.0,3,449.957827
35.0,3,450.042446
35.0,3,450.121779
0.0,6,450.196166
5.0,1,450.19898
5.0,1,450.272032
-15.0,9,450.424589
35.0,3,450.499124
35.0,3,450.50458
0.0,10,450.720951
-15.0,9,450.863263
-30.0,12,451.077495
27.5,9,451.22615
5.0,1,451.298948
30.0,2,451.303594
-45.0,15,451.589036
-30.0,12,451.808109
30.0,2,451.814079
0.0,6,451.957923
0.0,6,452.035924
0.0,6,452.17919
-30.0,12,452.398224
30.0,2,452.402149
-45.0,15,452.692868
5.0,1,452.69591
-15.0,9,452.914163
5.0,1,452.916818
-15.0,9,453.35502
53.333333,4,453.430002
0.0,6,453.574374
-45.0,15,453.794155
30.0,2,453.865563
-15.0,9,454.010224
0.0,6,454.15634
5.0,1,454.159144
35.0,3,454.230881
30.0,2,454.234057
-60.0,18,454.593604
43.333333,6,454.667665
30.0,2,454.739241
30.0,2,454.742696
35.0,3,454.817645
35.0,3,454.889238
35.0,3,454.894164
30.0,2,454.965045
35.0,3,455.039025
-15.0,9,455.185087
-45.0,15,455.47137
5.0,1,455.474191
35.0,3,455.547341
0.0,6,455.623247
30.0,2,455.69515
5.0,1,455.69823
5.0,1,455.702394
5.0,1,455.705399
-15.0,9,455.916745
25.0,3,455.922084
0.0,6,456.07365
-65.0,19,456.467305
30.0,2,456.471465
30.0,2,456.541503
5.0,1,456.545806
0.0,6,456.619904
35.0,3,456.69208
5.0,1,456.695047
35.0,3,456.769426
30.0,2,456.840382
35.0,3,456.84606
30.0,2,456.916894
35.0,3,456.989626
-30.0,12,457.206273
0.0,6,457.281743
-30.0,12,457.501556
-15.0,9,457.65697
0.0,6,457.801015
5.0,1,457.804736
-30.0,12,458.020986
-15.0,9,458.367443
-15.0,9,458.584864
35.0,3,458.590824
5.0,1,458.661938
35.0,3,458.668447
5.0,1,458.740492
0.0,6,458.815016
5.0,1,458.818557
30.0,2,458.891021
-45.0,15,459.177981
35.0,3,459.182015
-15.0,9,459.393887
5.0,1,459.398792
35.0,3,459.471414
30.0,2,459.47534
5.0,1,459.477871
25.0,3,459.5494
0.0,6,459.704626
5.0,1,459.708069
30.0,2,459.712337
30.0,2,459.785107
0.0,6,459.858964
13.333333,18,460.216235
-15.0,9,460.365019
-15.0,9,460.510302
-75.0,21,460.938439
0.0,6,461.014241
30.0,2,461.08441
30.0,2,461.090153
5.0,1,461.093076
0.0,6,461.236498
35.0,3,461.308216
0.0,6,461.385298
5.0,1,461.388646
5.0,1,461.460988
-15.0,9,461.606873
0.0,6,461.684537
35.0,3,461.75736
30.0,2,461.83259
-35.0,15,462.055446
35.0,3,462.131994
35.0,3,462.212604
0.0,6,462.290723
-15.0,9,462.507182
-15.0,9,462.657714
-15.0,13,462.876666
35.0,3,462.949972
0.0,6,463.024274
0.0,6,463.170447
-15.0,9,463.314363
35.0,3,463.588519
0.0,6,463.666039
30.0,2,463.740645
30.0,2,463.745097
-15.0,9,463.957701
30.0,2,463.961739
-30.0,12,464.175918
5.0,1,464.179539
0.0,6,464.323171
-15.0,9,464.47081
-15.0,9,464.618283
-15.0,9,464.829344
-30.0,12,465.043987
-15.0,9,465.190171
-15.0,9,465.338024
-15.0,9,465.489335
-15.0,9,465.702282
0.0,6,465.778449
-60.0,18,466.132714
0.0,6,466.20815
30.0,2,466.279905
30.0,2,466.284094
38.333333,7,466.427186
-5.0,7,466.569217
35.0,3,466.574452
0.0,6,466.718057
0.0,6,466.794341
-15.0,9,467.006784
0.0,6,467.083888
35.0,3,467.155429
5.0,1,467.159889
35.0,3,467.232673
0.0,6,467.307193
30.0,2,467.377748
-30.0,12,467.594736
17.0,11,467.812318
25.0,3,467.817812
-30.0,12,468.035314
-15.0,9,468.252906
-15.0,9,468.40239
35.0,3,468.475495
35.0,3,468.480833
35.0,3,468.555736
20.0,4,468.630165
5.0,1,468.633586
0.0,6,468.776457
5.0,9,468.931645
5.0,1,468.935279
-15.0,9,469.1528
5.0,1,469.156458
30.0,2,469.3472
32.5,8,469.523693
5.0,1,469.681387
35.0,3,469.68538
5.0,1,469.757386
25.0,3,469.761835
20.0,4,469.834389
35.0,3,469.906948
5.0,1,469.911057
35.0,3,469.98301
35.0,3,470.056163
-45.0,15,470.345109
5.0,1,470.349539
0.0,6,470.427345
5.0,1,470.498529
-60.0,18,470.786322
35.0,3,470.859642
5.0,1,470.862923
0.0,6,471.005681
-15.0,9,471.158183
30.0,2,471.163053
30.0,2,471.241044
-15.0,9,471.397431
5.0,1,471.400563
-30.0,12,471.620497
-15.0,9,471.840271
30.0,2,471.84415
5.0,1,471.847209
35.0,3,471.955845
0.0,6,472.105807
-50.0,16,472.396212
-45.0,15,472.648119
