#{"t_start": 1741757031.719667, "env_id": "None"}
r,l,t
20.0,2,80.182684
82.857143,5,80.189171
65.0,2,80.192101
60.0,9,80.202798
20.0,2,80.205649
40.0,5,80.211798
65.0,2,80.214792
80.0,7,80.223241
80.0,8,80.232713
40.0,4,80.237748
20.0,4,80.242793
65.0,2,80.24572
20.0,2,80.24864
40.0,8,80.258352
65.0,2,80.261303
84.444444,7,80.269695
20.0,2,80.272595
20.0,5,80.2787
60.0,6,80.285914
20.0,2,80.288705
20.0,2,80.291589
40.0,6,80.298602
60.0,6,80.305759
126.666667,8,80.315292
20.0,2,80.318035
60.0,6,80.325236
40.0,5,80.331334
40.0,5,80.337471
20.0,2,80.340226
65.0,2,80.34312
125.714286,6,80.350342
82.857143,5,80.356667
20.0,2,80.359471
20.0,2,80.362358
20.0,4,80.36734
20.0,4,80.37241
20.0,2,80.375343
20.0,4,80.380384
20.0,2,80.383271
65.0,2,80.386148
20.0,2,80.388877
20.0,2,80.391613
61.666667,4,80.396659
20.0,4,80.401501
20.0,6,80.408731
62.5,3,80.41303
20.0,2,80.415836
40.0,4,80.420885
62.5,3,80.424663
20.0,3,80.428701
60.0,8,80.438059
62.5,3,80.441827
62.5,3,80.445965
65.0,2,80.448867
62.222222,6,80.456114
60.0,6,80.463559
84.0,4,80.468751
20.0,2,80.47167
65.0,2,80.474539
61.666667,4,80.479624
40.0,5,80.485625
80.0,8,80.495015
105.0,8,80.504422
20.0,2,80.507283
80.0,6,80.514403
62.5,3,80.518219
60.0,7,80.526827
105.0,5,80.53299
40.0,6,80.540193
40.0,7,80.548427
83.0,7,80.556782
62.5,3,80.560974
40.0,5,80.567178
65.0,2,80.570166
60.0,7,80.578422
20.0,2,80.581342
84.0,4,80.586421
40.0,5,80.59239
120.0,9,80.60296
62.5,3,80.606734
40.0,5,80.612977
80.0,8,80.622551
103.75,6,80.629912
65.0,2,80.632866
20.0,2,80.635699
84.0,4,80.640706
80.0,7,80.649247
20.0,6,80.656483
40.0,8,80.668616
84.0,4,80.67414
61.666667,4,80.679149
65.0,2,80.682103
62.5,3,80.686225
20.0,4,80.691361
65.0,2,80.694194
40.0,5,80.700292
20.0,2,80.703189
20.0,2,80.706077
20.0,2,80.708893
61.666667,4,80.713969
62.857143,5,80.720089
20.0,2,80.722885
65.0,2,80.725688
62.5,3,80.729908
20.0,2,80.732706
20.0,2,80.735385
60.0,6,80.74248
84.0,4,80.747569
84.0,4,80.752669
60.0,6,80.759684
83.75,6,80.766998
40.0,5,80.773111
60.0,6,80.780288
40.0,4,80.785404
20.0,3,80.789398
62.5,3,80.793426
20.0,4,80.798603
20.0,6,80.805801
20.0,4,80.810895
40.0,5,80.816946
65.0,2,80.819886
60.0,4,80.824876
60.0,7,80.833185
62.857143,5,80.839299
40.0,4,80.844413
20.0,2,80.84726
105.0,8,80.856697
65.0,2,80.859528
82.222222,6,80.866915
84.0,4,80.872171
65.0,2,80.875086
20.0,2,80.877948
40.0,5,80.884254
65.0,2,80.88728
84.0,4,80.892644
40.0,4,80.897789
100.0,9,80.908522
20.0,2,80.911982
20.0,2,80.914848
20.0,2,80.917686
20.0,5,80.923688
20.0,2,80.926677
84.0,4,80.931761
64.0,4,80.936804
62.5,3,80.940638
60.0,8,80.95008
80.0,6,80.957303
65.0,2,80.960188
20.0,2,80.96302
20.0,4,80.968011
62.222222,6,80.975432
60.0,4,80.98054
40.0,4,80.98563
20.0,2,80.988526
20.0,2,80.991425
60.0,8,81.000758
40.0,4,81.005834
65.0,2,81.008713
84.0,4,81.013776
20.0,2,81.016716
65.0,2,81.019625
104.444444,7,81.027928
20.0,2,81.030916
20.0,6,81.038162
103.75,6,81.045547
20.0,2,81.048421
20.0,2,81.051274
40.0,6,81.058526
62.857143,5,81.064638
82.222222,6,81.072073
62.5,3,81.076083
62.5,3,81.079822
60.0,6,81.087081
40.0,5,81.093359
60.0,6,81.100384
61.666667,4,81.105452
20.0,2,81.108341
62.5,3,81.112403
20.0,2,81.115238
80.0,5,81.121446
20.0,2,81.124174
62.5,3,81.127942
20.0,2,81.130822
20.0,2,81.133724
80.0,6,81.141178
20.0,2,81.144093
40.0,8,81.154223
20.0,2,81.157054
20.0,4,81.162123
40.0,5,81.168505
20.0,2,81.171484
80.0,6,81.17895
20.0,5,81.225174
61.666667,4,81.230355
20.0,2,81.233266
40.0,5,81.239389
62.5,3,81.243441
65.454545,9,81.254015
20.0,2,81.256825
40.0,4,81.261919
62.5,3,81.266059
84.0,4,81.271191
20.0,2,81.273989
20.0,2,81.27677
65.0,2,81.279672
40.0,6,81.28709
20.0,2,81.289857
20.0,2,81.292707
20.0,2,81.295552
61.666667,4,81.300641
65.0,2,81.303551
20.0,4,81.30846
40.0,8,81.317769
65.0,2,81.320517
20.0,4,81.325503
84.0,4,81.330687
20.0,6,81.337814
60.0,5,81.343964
20.0,2,81.346841
84.0,4,81.352071
62.5,3,81.356079
84.0,4,81.36128
20.0,2,81.364116
65.0,2,81.367006
80.0,8,81.376865
40.0,5,81.3833
65.0,2,81.38653
20.0,2,81.389559
20.0,2,81.392559
60.0,6,81.400143
20.0,2,81.403142
65.0,2,81.40614
84.0,4,95.690556
20.0,2,95.693505
20.0,5,95.699563
145.0,8,95.709361
20.0,2,95.712251
20.0,2,95.715223
40.0,4,95.720412
62.5,3,95.724491
61.666667,4,95.72965
40.0,6,95.736981
40.0,4,95.741969
82.857143,5,95.748193
40.0,6,95.756264
60.0,7,95.764538
60.0,7,95.772847
61.666667,4,95.778209
20.0,2,95.781477
65.0,2,95.784465
60.0,6,95.791872
60.0,8,95.801505
20.0,2,95.804348
40.0,5,95.810455
40.0,5,95.816651
20.0,2,95.819472
20.0,2,95.822353
80.0,8,95.831905
40.0,5,95.838084
20.0,5,95.8443
60.0,6,95.851433
61.666667,4,95.856544
80.0,9,95.867317
20.0,2,95.870141
20.0,2,95.875028
62.5,3,95.879579
40.0,5,95.886147
20.0,4,95.891225
20.0,2,95.894007
60.0,9,95.904505
105.0,5,95.910601
40.0,5,95.916671
20.0,2,95.91943
62.5,3,95.923174
85.0,8,95.932506
20.0,4,95.937552
20.0,2,95.940406
40.0,5,95.946938
20.0,2,95.949764
20.0,4,95.954865
20.0,2,95.957795
20.0,2,95.960727
61.666667,4,95.965914
40.0,5,95.97201
84.0,4,95.97729
20.0,2,95.980165
65.0,2,95.983194
84.0,4,95.988567
60.0,6,95.995717
20.0,2,95.998576
82.857143,5,96.004818
61.666667,4,96.010063
65.0,2,96.012914
84.0,4,96.018071
20.0,4,96.023202
20.0,5,96.02938
105.0,5,96.035496
40.0,6,96.042757
20.0,8,96.052125
40.0,6,96.059249
60.0,6,96.06627
20.0,5,96.07234
40.0,5,96.07844
20.0,8,96.087821
20.0,2,96.09062
20.0,2,96.093391
85.0,5,96.099498
20.0,2,96.102402
65.0,2,96.10537
64.0,4,96.110609
20.0,5,96.116525
61.666667,4,96.121565
40.0,5,96.127655
40.0,4,96.132876
40.0,6,96.140057
60.0,4,96.145121
20.0,2,96.147972
62.5,3,96.151762
20.0,2,96.154624
105.0,8,96.164012
40.0,4,96.168916
20.0,2,96.171729
65.0,2,96.174707
60.0,5,96.180708
20.0,5,96.186589
20.0,2,96.189942
20.0,2,96.192726
61.666667,4,96.197703
65.0,2,96.200596
20.0,5,96.206553
61.666667,4,96.211893
20.0,2,96.214765
40.0,8,96.224161
60.0,9,96.234818
105.0,5,96.241015
40.0,4,96.246109
62.5,3,96.250263
65.0,2,96.25317
40.0,4,96.258228
61.666667,4,96.26327
80.0,9,96.273716
40.0,6,96.280885
20.0,2,96.283619
82.857143,5,96.289822
20.0,2,96.292606
20.0,2,96.295316
20.0,4,96.300355
20.0,2,96.303205
40.0,5,96.309228
84.0,4,96.314323
65.0,2,96.317229
20.0,2,96.320002
20.0,2,96.322735
20.0,4,96.327646
65.0,2,96.330447
65.454545,9,96.34077
65.0,2,96.343681
65.0,2,96.346563
20.0,2,96.349341
60.0,9,96.359923
20.0,2,96.362824
60.0,9,96.373516
60.0,6,96.38083
60.0,6,96.387969
20.0,4,96.392865
20.0,6,96.400064
20.0,2,96.402841
120.0,9,96.41349
65.0,2,96.416428
20.0,2,96.419181
84.0,4,96.424202
103.0,7,96.432492
60.0,6,96.440032
84.0,4,96.445094
62.5,3,96.449059
20.0,2,96.452028
20.0,2,96.454804
80.0,6,96.461867
40.0,5,96.467974
40.0,8,96.477251
65.0,2,96.480181
20.0,2,96.48296
80.0,9,96.493385
20.0,2,96.496334
40.0,5,96.5023
20.0,2,96.504983
65.0,2,96.507867
105.454545,9,96.518336
120.0,9,96.529903
20.0,2,96.532853
20.0,6,96.540291
20.0,2,96.543089
60.0,6,96.550308
20.0,2,96.553154
20.0,6,96.560197
40.0,5,96.566376
65.0,2,96.569262
65.0,2,96.572193
20.0,2,96.57501
82.222222,6,96.582378
61.666667,4,96.587432
65.0,2,96.590205
60.0,6,96.597373
40.0,5,96.603592
61.666667,4,96.608659
105.0,5,96.614654
20.0,2,96.617506
20.0,2,96.620373
20.0,2,96.623176
60.0,6,96.630471
20.0,3,96.634523
60.0,7,96.642882
20.0,2,96.645602
20.0,2,96.648484
61.666667,4,96.653566
20.0,2,96.656438
62.5,3,96.660501
125.714286,6,96.667762
20.0,6,96.674971
40.0,6,96.682454
20.0,2,96.68529
20.0,2,96.687952
20.0,4,96.69295
40.0,6,96.700406
65.0,2,96.703279
105.454545,9,96.714058
60.0,5,96.720258
84.444444,7,96.728787
40.0,5,96.735086
20.0,4,96.740106
84.0,4,96.745237
20.0,2,96.748032
20.0,2,96.750849
82.857143,5,96.757062
40.0,6,96.764432
20.0,2,96.767256
62.222222,6,96.802947
20.0,2,96.805751
62.5,3,96.80974
40.0,8,96.819373
82.857143,5,96.82559
62.5,3,96.829621
62.5,3,96.833643
61.666667,4,96.83872
20.0,2,96.84154
62.5,3,96.845535
127.0,9,96.856032
64.0,4,96.861092
60.0,4,96.866228
104.444444,7,96.874553
61.666667,4,96.879804
40.0,5,96.886095
40.0,5,96.894762
104.444444,7,96.903155
40.0,5,96.909344
40.0,5,96.915266
82.857143,5,96.921475
40.0,5,96.928064
61.666667,4,96.933103
82.222222,6,96.940296
65.0,2,96.943167
20.0,2,96.945955
20.0,2,96.948805
61.666667,4,96.953884
20.0,2,96.95671
20.0,2,96.959525
40.0,6,96.96672
65.0,2,96.969596
40.0,5,96.975522
62.5,3,96.979713
60.0,7,96.988231
125.714286,6,96.995945
107.5,4,97.001818
40.0,5,97.009083
40.0,5,111.415663
82.857143,5,111.422795
84.444444,7,111.431106
100.0,9,111.441766
62.5,3,111.44584
65.0,2,111.448876
20.0,2,111.451556
20.0,2,111.454399
86.666667,3,111.458462
20.0,2,111.46125
65.0,2,111.464025
20.0,2,111.466873
65.0,2,111.47007
40.0,8,111.479707
80.0,6,111.48751
20.0,2,111.490452
20.0,2,111.493278
20.0,2,111.496163
40.0,5,111.502316
20.0,2,111.505233
82.857143,5,111.511505
80.0,9,111.522125
65.0,2,111.525006
62.5,3,111.529075
62.5,3,111.53308
40.0,5,111.53921
60.0,6,111.546458
40.0,5,111.552491
20.0,2,111.555425
65.0,2,111.55841
20.0,3,111.562444
62.222222,6,111.569751
20.0,6,111.57728
65.0,2,111.580232
40.0,4,111.58547
20.0,2,111.588385
80.0,8,111.59785
20.0,2,111.600667
83.75,6,111.607826
20.0,2,111.610565
40.0,4,111.615667
40.0,4,111.62102
107.5,4,111.626185
80.0,8,111.635697
40.0,4,111.640683
60.0,5,111.64678
20.0,2,111.649668
20.0,2,111.652499
61.666667,4,111.657611
40.0,5,111.663867
20.0,2,111.666839
80.0,6,111.674267
60.0,5,111.680623
20.0,2,111.683447
80.0,9,111.694131
85.454545,9,111.704807
20.0,5,111.710939
65.0,2,111.713856
20.0,2,111.716777
40.0,4,111.721895
65.0,2,111.724896
20.0,2,111.727705
146.25,7,111.736257
20.0,2,111.739188
20.0,2,111.741994
60.0,6,111.749409
20.0,2,111.752248
20.0,4,111.757423
20.0,2,111.76034
100.0,9,111.771128
20.0,2,111.774078
20.0,2,111.777171
40.0,5,111.783373
20.0,2,111.78641
20.0,2,111.789278
60.0,8,111.798805
62.857143,5,111.804971
20.0,2,111.807879
40.0,5,111.813884
80.0,9,111.824413
62.5,3,111.828547
60.0,6,111.835815
20.0,2,111.838877
84.0,4,111.844154
84.0,4,111.849362
120.0,9,111.860011
61.666667,4,111.865088
61.666667,4,111.870573
20.0,2,111.873372
65.0,2,111.876174
65.0,2,111.879171
20.0,2,111.882026
82.857143,5,111.888222
20.0,2,111.891123
20.0,2,111.893982
20.0,2,111.896968
60.0,8,111.906597
82.222222,6,111.913966
40.0,5,111.920168
20.0,2,111.923083
20.0,2,111.925992
40.0,4,111.931219
40.0,6,111.938421
20.0,2,111.941221
65.0,2,111.944016
20.0,2,111.946778
65.0,2,111.94967
20.0,2,111.952439
20.0,4,111.957466
20.0,3,111.961398
20.0,2,111.964158
100.0,9,111.974728
84.0,4,111.979815
40.0,5,111.986184
20.0,6,111.993385
80.0,9,112.003964
82.222222,6,112.011202
60.0,4,112.016299
65.0,2,112.01912
20.0,4,112.024133
61.666667,4,112.029154
20.0,2,112.03208
80.0,9,112.042668
20.0,2,112.045521
20.0,2,112.04822
60.0,7,112.056539
62.5,3,112.060609
105.0,8,112.07001
60.0,6,112.077177
40.0,5,112.083418
20.0,5,112.089518
65.0,2,112.092509
83.75,6,112.099731
20.0,2,112.102573
20.0,2,112.105384
60.0,7,112.113654
100.0,9,112.124537
105.714286,6,112.131783
40.0,4,112.136987
61.666667,4,112.142123
20.0,2,112.145102
20.0,2,112.150592
82.857143,5,112.15703
84.0,4,112.162344
20.0,2,112.165191
40.0,5,112.17128
60.0,7,112.179637
82.857143,5,112.18583
20.0,3,112.190002
62.5,3,112.193763
60.0,6,112.200924
60.0,5,112.207299
65.0,2,112.210348
105.0,5,112.21672
124.444444,7,112.22531
20.0,2,112.228324
20.0,2,112.231227
60.0,5,112.237378
60.0,8,112.246985
65.0,2,112.249791
40.0,8,112.259208
20.0,2,112.262012
61.666667,4,112.267106
20.0,5,112.273115
20.0,2,112.27608
40.0,4,112.281337
82.222222,6,112.288864
62.5,3,112.292854
65.0,2,112.29581
20.0,4,112.300763
65.0,2,112.30371
82.857143,5,112.310001
65.0,2,112.312858
60.0,6,112.320134
80.0,9,112.330673
20.0,2,112.333534
40.0,4,112.33859
82.857143,5,112.344864
20.0,2,112.347734
124.444444,7,112.356197
20.0,2,112.359072
65.0,2,112.361934
60.0,9,112.372949
65.0,2,112.375875
20.0,2,112.378587
60.0,6,112.385801
103.75,6,112.39329
125.714286,6,112.400656
40.0,8,112.409978
62.5,3,112.414036
61.666667,4,112.419165
40.0,6,112.426371
61.666667,4,112.431424
60.0,4,112.436448
40.0,7,112.44459
20.0,2,112.447367
64.0,4,112.452498
60.0,7,112.460824
20.0,2,112.46367
84.0,4,112.46874
62.5,3,112.472795
84.0,4,112.502974
20.0,2,112.505807
65.0,2,112.50864
82.857143,5,112.514841
107.5,4,112.520068
20.0,2,112.523028
40.0,5,112.529253
62.5,3,112.533304
62.857143,5,112.539405
40.0,6,112.546791
20.0,2,112.549683
20.0,2,112.552488
82.857143,5,112.558655
82.222222,6,112.565867
62.5,3,112.569999
20.0,2,112.572791
20.0,2,112.575624
65.0,2,112.578413
61.666667,4,112.583423
61.666667,4,112.588557
20.0,2,112.591384
20.0,2,112.594215
84.0,4,112.599455
40.0,4,112.604549
20.0,2,112.607402
40.0,4,112.612854
62.5,3,112.616858
40.0,5,112.623781
40.0,4,112.628936
20.0,2,112.631762
20.0,2,112.634593
65.0,2,112.637479
40.0,5,112.643807
20.0,2,112.64655
61.666667,4,112.651786
20.0,2,112.654574
80.0,9,112.66502
20.0,2,112.667879
40.0,5,112.673973
60.0,8,112.683951
20.0,6,112.691519
61.666667,4,112.697259
20.0,2,112.700416
20.0,2,112.70344
65.0,2,112.706927
40.0,4,112.712314
40.0,5,112.718862
82.857143,5,112.725722
105.0,5,112.732147
40.0,4,112.737605
84.0,4,112.742981
20.0,3,112.747194
40.0,6,127.018446
20.0,2,127.021724
64.0,4,127.027033
61.666667,4,127.032319
60.0,8,127.042151
20.0,2,127.045103
40.0,4,127.050262
84.0,4,127.055509
40.0,5,127.061896
20.0,2,127.064859
20.0,2,127.067849
60.0,7,127.076371
20.0,2,127.079243
20.0,2,127.08221
82.857143,5,127.088614
20.0,2,127.091449
40.0,7,127.099969
65.0,2,127.102925
20.0,2,127.105838
106.666667,8,127.115748
20.0,4,127.12079
20.0,2,127.123641
84.444444,7,127.131891
40.0,8,127.141253
62.5,3,127.145535
60.0,6,127.152819
103.75,6,127.160523
62.222222,6,127.167823
40.0,5,127.173992
62.5,3,127.178013
62.5,3,127.182032
65.0,2,127.184971
62.857143,5,127.191119
62.5,3,127.195126
65.0,2,127.197938
84.0,4,127.203345
82.857143,5,127.20959
62.857143,5,127.215764
125.714286,6,127.223564
65.0,2,127.226585
65.0,2,127.229607
84.0,4,127.23475
20.0,2,127.237771
60.0,6,127.245099
40.0,4,127.250271
20.0,2,127.25316
84.0,4,127.258309
20.0,2,127.261124
84.0,4,127.266287
60.0,6,127.273597
20.0,2,127.276576
65.0,2,127.27932
84.0,4,127.284421
61.666667,4,127.289627
20.0,2,127.292373
60.0,9,127.302853
20.0,2,127.305696
80.0,6,127.3129
61.666667,4,127.318121
20.0,2,127.321021
20.0,2,127.323893
20.0,2,127.32677
60.0,6,127.334071
40.0,5,127.340218
20.0,2,127.343014
65.0,2,127.345797
20.0,2,127.348766
65.0,2,127.351739
60.0,8,127.361489
80.0,9,127.37595
20.0,2,127.378774
65.0,2,127.381619
65.0,2,127.384515
20.0,2,127.387318
65.0,2,127.390121
82.857143,5,127.396706
40.0,4,127.401758
20.0,5,127.40775
60.0,8,127.417224
65.0,2,127.420262
84.0,4,127.425337
40.0,7,127.433725
105.0,5,127.439863
60.0,7,127.448139
20.0,2,127.450991
65.0,2,127.453806
60.0,4,127.458846
62.5,3,127.462816
60.0,6,127.470058
105.0,5,127.476513
20.0,4,127.481566
103.75,6,127.488921
60.0,7,127.497355
20.0,2,127.500131
40.0,5,127.506322
20.0,4,127.511417
65.0,2,127.514322
65.0,2,127.517411
65.0,2,127.520382
60.0,7,127.52883
20.0,2,127.531644
82.857143,5,127.537963
62.5,3,127.542142
82.222222,6,127.549621
20.0,2,127.55252
20.0,2,127.5554
20.0,2,127.558261
20.0,6,127.565587
40.0,4,127.570829
20.0,2,127.573804
20.0,2,127.57679
82.857143,5,127.582957
61.666667,4,127.588088
62.5,3,127.592212
125.714286,6,127.59957
40.0,8,127.608903
20.0,2,127.611884
20.0,6,127.619254
84.0,4,127.624508
20.0,2,127.627422
125.714286,6,127.63477
62.5,3,127.638914
40.0,5,127.645491
62.5,3,127.649558
20.0,2,127.652424
20.0,2,127.655294
40.0,5,127.66153
40.0,7,127.669763
100.0,9,127.680378
20.0,7,127.688574
20.0,4,127.693643
20.0,2,127.696584
60.0,9,127.707271
40.0,5,127.713476
60.0,4,127.718697
61.666667,4,127.723842
40.0,5,127.730335
20.0,2,127.73319
20.0,2,127.736095
20.0,2,127.738806
100.0,9,127.74937
20.0,5,127.755379
20.0,2,127.758358
40.0,4,127.763253
20.0,2,127.766122
20.0,2,127.768881
40.0,5,127.774841
40.0,8,127.784481
20.0,2,127.787375
20.0,2,127.790314
60.0,6,127.797695
20.0,4,127.802827
20.0,2,127.805646
60.0,6,127.812939
60.0,5,127.819067
62.5,3,127.823051
40.0,5,127.829126
40.0,4,127.834288
40.0,6,127.841494
85.0,5,127.847475
60.0,6,127.855
40.0,8,127.864663
20.0,2,127.867619
80.0,9,127.878226
40.0,4,127.883125
84.0,4,127.88848
62.5,3,127.892977
40.0,5,127.899232
20.0,2,127.902154
40.0,5,127.908346
40.0,5,127.914531
103.75,6,127.922069
105.0,5,127.928136
40.0,7,127.93666
20.0,2,127.939541
20.0,2,127.942456
65.0,2,127.945374
20.0,2,127.948344
20.0,2,127.951162
65.0,2,127.953998
62.857143,5,127.96035
60.0,6,127.967742
20.0,6,127.975096
20.0,5,127.98113
65.0,2,127.983969
84.0,4,127.989076
40.0,5,127.995041
80.0,9,128.00559
65.0,2,128.008428
40.0,4,128.013379
40.0,8,128.022792
103.75,6,128.030014
20.0,2,128.032888
84.0,4,128.038226
105.0,5,128.044488
20.0,2,128.047272
84.0,4,128.085173
20.0,2,128.087941
20.0,2,128.090681
60.0,6,128.097983
20.0,2,128.100794
20.0,4,128.105711
61.666667,4,128.110853
60.0,8,128.120316
60.0,6,128.127629
65.0,2,128.130663
80.0,8,128.140712
40.0,4,128.145813
60.0,6,128.152965
61.666667,4,128.158185
40.0,5,128.164255
40.0,5,128.170348
62.5,3,128.174642
40.0,4,128.179889
82.857143,5,128.18626
40.0,5,128.192267
60.0,9,128.202685
40.0,5,128.20881
80.0,6,128.216235
40.0,5,128.222465
65.0,2,128.225459
65.0,2,128.228515
20.0,2,128.231406
40.0,5,128.23774
40.0,5,128.24402
20.0,2,128.246717
60.0,6,128.253932
40.0,6,128.262994
40.0,4,128.268541
20.0,5,128.275289
20.0,2,128.278553
40.0,4,128.285495
100.0,9,128.29722
60.0,7,128.306176
20.0,2,128.309565
20.0,2,128.313628
20.0,2,128.316921
20.0,4,128.322722
40.0,5,128.329277
60.0,8,128.339275
20.0,2,128.342293
40.0,9,128.35451
20.0,4,128.360113
62.5,3,128.364371
82.222222,6,142.605613
20.0,2,142.608496
40.0,7,142.617073
40.0,8,142.626549
65.0,2,142.629499
65.0,2,142.632396
124.444444,7,142.640774
20.0,2,142.643733
40.0,5,142.64991
60.0,6,142.657111
20.0,4,142.662196
20.0,2,142.664999
20.0,2,142.667937
65.0,2,142.670862
103.75,6,142.678442
82.222222,6,142.685754
60.0,5,142.691821
84.0,4,142.696916
65.0,2,142.700176
62.5,3,142.704185
20.0,2,142.707101
20.0,5,142.713303
62.5,3,142.717641
40.0,4,142.722776
40.0,8,142.732203
120.0,9,142.742898
20.0,5,142.748869
65.0,2,142.751746
40.0,5,142.757821
65.0,2,142.760751
103.0,7,142.769158
40.0,4,142.774311
65.0,2,142.777275
82.857143,5,142.783542
82.222222,6,142.790792
80.0,8,142.80063
61.666667,4,142.806066
100.0,8,142.815689
65.0,2,142.818569
84.444444,7,142.826962
20.0,2,142.829744
40.0,4,142.834879
40.0,4,142.839968
61.666667,4,142.84507
84.0,4,142.850152
20.0,2,142.852936
82.857143,5,142.859168
20.0,4,142.864027
61.666667,4,142.869075
61.666667,4,142.874072
65.0,2,142.877349
62.5,3,142.881096
60.0,6,142.888207
20.0,2,142.891055
65.0,2,142.893961
65.0,2,142.896851
20.0,2,142.899659
64.444444,7,142.908218
100.0,9,142.918961
125.714286,6,142.926466
61.666667,4,142.931535
20.0,2,142.934388
63.75,6,142.941485
20.0,2,142.944413
105.0,5,142.950603
20.0,2,142.953444
84.0,4,142.958526
82.857143,5,142.964672
82.857143,5,142.970827
103.75,6,142.978124
40.0,7,142.986504
80.0,6,142.993812
60.0,6,143.001146
20.0,2,143.004057
20.0,2,143.006797
60.0,7,143.015363
60.0,6,143.02262
61.666667,4,143.027732
60.0,5,143.033796
60.0,6,143.041072
40.0,5,143.047085
80.0,8,143.056571
82.222222,6,143.063929
40.0,5,143.069973
82.222222,6,143.077289
40.0,6,143.084447
60.0,6,143.091725
40.0,6,143.098761
100.0,9,143.109391
40.0,5,143.115686
65.0,2,143.11858
40.0,5,143.124536
20.0,2,143.127621
82.222222,6,143.135067
105.714286,6,143.142268
62.5,3,143.146321
20.0,4,143.15139
40.0,4,143.156403
40.0,6,143.163647
127.0,9,143.174131
82.857143,5,143.180337
82.857143,5,143.186358
20.0,2,143.189269
20.0,2,143.19205
82.857143,5,143.198241
85.454545,9,143.208684
20.0,2,143.211569
20.0,2,143.214349
40.0,6,143.221695
62.5,3,143.225467
20.0,2,143.228265
20.0,4,143.233384
65.0,2,143.236297
62.857143,5,143.24228
20.0,2,143.245053
40.0,5,143.251113
84.0,4,143.256255
60.0,7,143.264508
84.444444,7,143.272737
61.666667,4,143.277801
107.5,4,143.282907
40.0,5,143.288834
20.0,2,143.291596
103.75,6,143.298928
20.0,2,143.301687
20.0,2,143.30444
20.0,2,143.307218
40.0,5,143.313158
40.0,5,143.319401
20.0,2,143.322261
105.0,5,143.328279
60.0,7,143.336627
40.0,6,143.343789
65.0,2,143.346706
80.0,6,143.353831
80.0,8,143.363243
61.666667,4,143.368284
20.0,2,143.371197
82.857143,5,143.377832
62.857143,5,143.384054
20.0,5,143.390073
20.0,2,143.392905
20.0,2,143.395648
60.0,8,143.405005
40.0,6,143.412203
84.0,4,143.417267
84.0,4,143.422353
125.0,8,143.432076
125.714286,6,143.439423
40.0,4,143.44455
80.0,6,143.451653
20.0,4,143.456682
120.0,9,143.467274
62.5,3,143.471276
40.0,5,143.477319
20.0,2,143.480212
20.0,2,143.483009
20.0,2,143.485852
40.0,5,143.491811
20.0,2,143.494543
62.5,3,143.498534
20.0,2,143.501249
105.714286,6,143.508511
20.0,2,143.511336
20.0,2,143.514272
62.5,3,143.518238
84.444444,7,143.526649
85.0,5,143.532627
62.222222,6,143.539726
82.222222,6,143.549125
65.0,2,143.552061
62.5,3,143.556036
40.0,4,143.561278
82.222222,6,143.56852
20.0,4,143.573439
60.0,6,143.58069
85.0,5,143.620111
20.0,2,143.622856
20.0,2,143.625644
61.666667,4,143.630886
60.0,6,143.715634
40.0,4,143.720758
65.0,2,143.72365
80.0,9,143.734317
20.0,5,143.740376
82.222222,6,143.747527
40.0,4,143.752516
20.0,2,143.755366
40.0,5,143.76144
20.0,2,143.76421
61.666667,4,143.769212
20.0,2,143.771909
62.5,3,143.775911
125.454545,9,143.786317
20.0,2,143.789135
40.0,6,143.797174
20.0,2,143.800141
60.0,6,143.807853
20.0,7,143.816573
60.0,5,143.82321
84.0,4,143.828968
65.0,2,143.83233
82.857143,5,143.839119
20.0,2,143.84267
65.0,2,143.845739
82.222222,6,143.853683
20.0,2,143.856889
82.857143,5,143.863933
65.454545,9,143.875992
84.0,4,143.881688
20.0,2,143.885414
20.0,6,143.893159
40.0,5,143.900208
20.0,2,143.903169
65.0,2,143.906204
60.0,7,143.914973
80.0,9,143.926072
40.0,5,143.932535
20.0,2,143.935564
62.5,3,143.939563
82.857143,5,143.945692
60.0,8,143.95508
62.5,3,143.958867
20.0,2,143.961679
65.0,2,143.964493
125.714286,6,143.972342
65.0,2,143.975504
20.0,2,143.978388
20.0,2,143.981123
40.0,4,143.986142
86.666667,3,143.989963
84.0,4,143.995042
20.0,2,143.997852
61.666667,4,144.002866
40.0,6,158.17968
65.0,2,158.183286
126.25,7,158.191733
62.5,3,158.196034
103.75,6,158.203544
65.0,2,158.206512
60.0,8,158.21636
20.0,2,158.219319
20.0,4,158.224417
62.5,3,158.228458
20.0,2,158.231368
65.0,2,158.234273
65.0,2,158.2371
65.0,2,158.239899
80.0,9,158.250399
20.0,2,158.253303
60.0,5,158.259438
84.0,4,158.264564
80.0,6,158.272052
100.0,9,158.28283
20.0,2,158.285801
82.857143,5,158.292218
40.0,8,158.30181
40.0,4,158.306932
60.0,4,158.312282
80.0,5,158.318496
104.444444,7,158.326746
20.0,2,158.329572
61.666667,4,158.33466
40.0,5,158.3407
20.0,2,158.343477
61.666667,4,158.348529
82.857143,5,158.3547
40.0,6,158.361953
40.0,4,158.366883
20.0,2,158.369727
40.0,5,158.37587
20.0,2,158.378566
61.666667,4,158.383652
40.0,5,158.389785
60.0,6,158.397493
20.0,2,158.400248
65.0,2,158.402966
61.666667,4,158.408016
20.0,6,158.415102
20.0,2,158.417972
84.0,4,158.423038
84.0,4,158.428127
62.5,3,158.432143
